locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLPHMJOH_00075	CDS	1020				hypothetical protein
PLPHMJOH_00076	CDS	1233				hypothetical protein
PLPHMJOH_00077	CDS	471				hypothetical protein
PLPHMJOH_00078	CDS	330				hypothetical protein
PLPHMJOH_00079	CDS	879	galK_1	2.7.1.6		Galactokinase
PLPHMJOH_00080	CDS	954				hypothetical protein
PLPHMJOH_00081	CDS	1008		2.7.4.2		Phosphomevalonate kinase
PLPHMJOH_00082	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
PLPHMJOH_00083	CDS	699	liaF		COG4758	Protein LiaF
PLPHMJOH_00084	CDS	996				hypothetical protein
PLPHMJOH_00085	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
PLPHMJOH_00086	CDS	210				hypothetical protein
PLPHMJOH_00087	CDS	915				hypothetical protein
PLPHMJOH_00088	CDS	366				hypothetical protein
PLPHMJOH_00089	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
PLPHMJOH_00090	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
PLPHMJOH_00091	CDS	615	spsB_1	3.4.21.89		Signal peptidase IB
PLPHMJOH_00092	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
PLPHMJOH_00093	CDS	303				hypothetical protein
PLPHMJOH_00094	CDS	549				hypothetical protein
PLPHMJOH_00095	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
PLPHMJOH_00096	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
PLPHMJOH_00097	CDS	549				hypothetical protein
PLPHMJOH_00098	CDS	900				hypothetical protein
PLPHMJOH_00099	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
PLPHMJOH_00100	CDS	372				hypothetical protein
PLPHMJOH_00101	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
PLPHMJOH_00102	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
PLPHMJOH_00103	CDS	435				hypothetical protein
PLPHMJOH_00104	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
PLPHMJOH_00105	CDS	225	acpA		COG0236	Acyl carrier protein
PLPHMJOH_00106	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
PLPHMJOH_00107	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
PLPHMJOH_00108	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PLPHMJOH_00109	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
PLPHMJOH_00110	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
PLPHMJOH_00111	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PLPHMJOH_00112	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
PLPHMJOH_00113	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
PLPHMJOH_00114	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PLPHMJOH_00115	CDS	186				hypothetical protein
PLPHMJOH_00116	CDS	435				hypothetical protein
PLPHMJOH_00117	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
PLPHMJOH_00118	CDS	390				putative protein
PLPHMJOH_00119	CDS	561	efp			Elongation factor P
PLPHMJOH_00120	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PLPHMJOH_00121	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PLPHMJOH_00122	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PLPHMJOH_00123	CDS	1545	prfC			Peptide chain release factor 3
PLPHMJOH_00124	CDS	198	glyE			Glycosyltransferase GlyE
PLPHMJOH_00125	CDS	189	rpmB		COG0227	50S ribosomal protein L28
PLPHMJOH_00126	CDS	366				putative protein
PLPHMJOH_00127	CDS	1668				putative protein
PLPHMJOH_00128	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
PLPHMJOH_00129	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
PLPHMJOH_00130	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
PLPHMJOH_00131	CDS	237				hypothetical protein
PLPHMJOH_00132	CDS	357				hypothetical protein
PLPHMJOH_00133	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
PLPHMJOH_00134	CDS	216				hypothetical protein
PLPHMJOH_00135	CDS	741	glnQ_1			Glutamine transport ATP-binding protein GlnQ
PLPHMJOH_00136	CDS	1566				hypothetical protein
PLPHMJOH_00137	CDS	1890				hypothetical protein
PLPHMJOH_00138	CDS	1020				IS110 family transposase ISBth13
PLPHMJOH_00139	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
PLPHMJOH_00140	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
PLPHMJOH_00141	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
PLPHMJOH_00142	CDS	219				hypothetical protein
PLPHMJOH_00143	CDS	285				hypothetical protein
PLPHMJOH_00144	CDS	171				hypothetical protein
PLPHMJOH_00145	CDS	1224	nagC_1		COG1940	N-acetylglucosamine repressor
PLPHMJOH_00146	CDS	1323	licC_1		COG1455	Lichenan permease IIC component
PLPHMJOH_00147	CDS	1887				hypothetical protein
PLPHMJOH_00148	CDS	345	lacF_1		COG1447	PTS system lactose-specific EIIA component
PLPHMJOH_00149	CDS	1413	lacG_1	3.2.1.85		6-phospho-beta-galactosidase
PLPHMJOH_00150	CDS	1677	lacE_1			PTS system lactose-specific EIICB component
PLPHMJOH_00151	CDS	1440	trkG		COG0168	Trk system potassium uptake protein TrkG
PLPHMJOH_00152	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
PLPHMJOH_00153	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
PLPHMJOH_00154	CDS	549				hypothetical protein
PLPHMJOH_00155	CDS	213				hypothetical protein
PLPHMJOH_00156	CDS	1683	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
PLPHMJOH_00157	CDS	831	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
PLPHMJOH_00158	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
PLPHMJOH_00159	CDS	564	ribU		COG3601	Riboflavin transporter RibU
PLPHMJOH_00160	CDS	651				hypothetical protein
PLPHMJOH_00161	CDS	390				hypothetical protein
PLPHMJOH_00162	CDS	450				hypothetical protein
PLPHMJOH_00163	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
PLPHMJOH_00164	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
PLPHMJOH_00165	CDS	1632				hypothetical protein
PLPHMJOH_00166	CDS	4941				hypothetical protein
PLPHMJOH_00167	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
PLPHMJOH_00168	CDS	528				hypothetical protein
PLPHMJOH_00169	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
PLPHMJOH_00170	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
PLPHMJOH_00171	CDS	150				hypothetical protein
PLPHMJOH_00172	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
PLPHMJOH_00173	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
PLPHMJOH_00174	CDS	378				hypothetical protein
PLPHMJOH_00175	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
PLPHMJOH_00176	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
PLPHMJOH_00177	CDS	762				hypothetical protein
PLPHMJOH_00178	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
PLPHMJOH_00179	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
PLPHMJOH_00180	CDS	258				hypothetical protein
PLPHMJOH_00181	CDS	1245				hypothetical protein
PLPHMJOH_00182	CDS	606	urdA	1.3.99.33		Urocanate reductase
PLPHMJOH_00183	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
PLPHMJOH_00184	CDS	1380		1.6.99.3		putative NADH oxidase
PLPHMJOH_00185	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
PLPHMJOH_00186	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
PLPHMJOH_00187	CDS	648				hypothetical protein
PLPHMJOH_00188	CDS	447				hypothetical protein
PLPHMJOH_00189	CDS	495				hypothetical protein
PLPHMJOH_00190	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
PLPHMJOH_00191	CDS	357	mgsR		COG1393	Regulatory protein MgsR
PLPHMJOH_00192	CDS	801	yxeN			putative amino-acid permease protein YxeN
PLPHMJOH_00193	CDS	744	tcyC_1	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
PLPHMJOH_00194	CDS	225				hypothetical protein
PLPHMJOH_00195	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
PLPHMJOH_00196	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
PLPHMJOH_00197	CDS	612	def_1	3.5.1.88	COG0242	Peptide deformylase
PLPHMJOH_00198	CDS	513	capA			Capsule biosynthesis protein CapA
PLPHMJOH_00199	CDS	336				hypothetical protein
PLPHMJOH_00200	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
PLPHMJOH_00201	CDS	636				hypothetical protein
PLPHMJOH_00202	CDS	726				hypothetical protein
PLPHMJOH_00203	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
PLPHMJOH_00204	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
PLPHMJOH_00205	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
PLPHMJOH_00206	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
PLPHMJOH_00207	CDS	186				hypothetical protein
PLPHMJOH_00208	CDS	324				hypothetical protein
PLPHMJOH_00209	CDS	306				hypothetical protein
PLPHMJOH_00210	CDS	1365	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
PLPHMJOH_00211	CDS	696				hypothetical protein
PLPHMJOH_00212	CDS	585				hypothetical protein
PLPHMJOH_00213	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
PLPHMJOH_00214	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PLPHMJOH_00215	CDS	993	rhaR			HTH-type transcriptional activator RhaR
PLPHMJOH_00216	CDS	1191				hypothetical protein
PLPHMJOH_00217	CDS	192				hypothetical protein
PLPHMJOH_00218	CDS	150				hypothetical protein
PLPHMJOH_00219	CDS	1287				hypothetical protein
PLPHMJOH_00220	CDS	726				hypothetical protein
PLPHMJOH_00221	CDS	720	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PLPHMJOH_00222	CDS	651				hypothetical protein
PLPHMJOH_00223	CDS	210				hypothetical protein
PLPHMJOH_00224	CDS	489				hypothetical protein
PLPHMJOH_00225	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
PLPHMJOH_00226	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
PLPHMJOH_00227	CDS	552				hypothetical protein
PLPHMJOH_00228	CDS	102				hypothetical protein
PLPHMJOH_00229	CDS	390				hypothetical protein
PLPHMJOH_00230	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PLPHMJOH_00231	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
PLPHMJOH_00232	CDS	177	rpsU		COG0828	30S ribosomal protein S21
PLPHMJOH_00233	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
PLPHMJOH_00234	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
PLPHMJOH_00235	CDS	384				hypothetical protein
PLPHMJOH_00236	CDS	390				hypothetical protein
PLPHMJOH_00237	CDS	1131	hemW		COG0635	Heme chaperone HemW
PLPHMJOH_00238	CDS	738				hypothetical protein
PLPHMJOH_00239	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
PLPHMJOH_00240	CDS	618				hypothetical protein
PLPHMJOH_00241	CDS	402	spxA_1		COG1393	Regulatory protein Spx
PLPHMJOH_00242	CDS	279				hypothetical protein
PLPHMJOH_00243	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
PLPHMJOH_00244	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
PLPHMJOH_00245	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
PLPHMJOH_00246	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
PLPHMJOH_00247	CDS	885				hypothetical protein
PLPHMJOH_00248	CDS	804	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PLPHMJOH_00249	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PLPHMJOH_00250	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
PLPHMJOH_00251	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
PLPHMJOH_00252	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
PLPHMJOH_00253	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
PLPHMJOH_00254	CDS	192				hypothetical protein
PLPHMJOH_00255	CDS	510				hypothetical protein
PLPHMJOH_00256	CDS	951	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
PLPHMJOH_00257	CDS	1158	potA_1	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
PLPHMJOH_00258	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
PLPHMJOH_00259	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
PLPHMJOH_00260	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
PLPHMJOH_00261	CDS	486				hypothetical protein
PLPHMJOH_00262	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
PLPHMJOH_00263	CDS	1455	amyS	3.2.1.1		Alpha-amylase
PLPHMJOH_00264	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
PLPHMJOH_00265	CDS	1635				hypothetical protein
PLPHMJOH_00266	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
PLPHMJOH_00267	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
PLPHMJOH_00268	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PLPHMJOH_00269	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
PLPHMJOH_00270	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
PLPHMJOH_00271	CDS	1104				hypothetical protein
PLPHMJOH_00272	CDS	339				hypothetical protein
PLPHMJOH_00273	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
PLPHMJOH_00274	CDS	477	aroL	2.7.1.71		Shikimate kinase 2
PLPHMJOH_00275	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
PLPHMJOH_00276	CDS	1275	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PLPHMJOH_00277	CDS	837				hypothetical protein
PLPHMJOH_00278	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
PLPHMJOH_00279	CDS	987	glyG			Glycosyltransferase GlyG
PLPHMJOH_00280	CDS	1434				hypothetical protein
PLPHMJOH_00281	CDS	1035				hypothetical protein
PLPHMJOH_00282	CDS	738	mecA		COG4862	Adapter protein MecA
PLPHMJOH_00283	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
PLPHMJOH_00284	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
PLPHMJOH_00285	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
PLPHMJOH_00286	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
PLPHMJOH_00287	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
PLPHMJOH_00288	CDS	1467	dadD	3.5.4.31		5'-deoxyadenosine deaminase
PLPHMJOH_00289	CDS	501	rplJ			50S ribosomal protein L10
PLPHMJOH_00290	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
PLPHMJOH_00291	CDS	171				hypothetical protein
PLPHMJOH_00292	CDS	255				hypothetical protein
PLPHMJOH_00293	CDS	252				hypothetical protein
PLPHMJOH_00294	CDS	381				hypothetical protein
PLPHMJOH_00295	CDS	144				hypothetical protein
PLPHMJOH_00296	CDS	588				hypothetical protein
PLPHMJOH_00297	CDS	810	murR			HTH-type transcriptional regulator MurR
PLPHMJOH_00298	CDS	702	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
PLPHMJOH_00299	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
PLPHMJOH_00300	tRNA	98				tRNA-Phe(aaa)
PLPHMJOH_00301	CDS	459				hypothetical protein
PLPHMJOH_00302	CDS	2223	nanB_1	3.2.1.18	COG4409	Sialidase B
PLPHMJOH_00303	CDS	1110	yjhC_1	1.-.-.-	COG0673	putative oxidoreductase YjhC
PLPHMJOH_00304	CDS	891	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
PLPHMJOH_00305	CDS	324				hypothetical protein
PLPHMJOH_00306	CDS	1992				hypothetical protein
PLPHMJOH_00307	CDS	477	ntpK			V-type sodium ATPase subunit K
PLPHMJOH_00308	CDS	582	atpE_1			V-type proton ATPase subunit E
PLPHMJOH_00309	CDS	1008	ntpC			V-type sodium ATPase subunit C
PLPHMJOH_00310	CDS	321	ntpG			V-type sodium ATPase subunit G
PLPHMJOH_00311	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
PLPHMJOH_00312	CDS	1386	ntpB			V-type sodium ATPase subunit B
PLPHMJOH_00313	CDS	612	ntpD			V-type sodium ATPase subunit D
PLPHMJOH_00314	CDS	840				IS3 family transposase ISSpn4
PLPHMJOH_00315	CDS	504				IS3 family transposase ISSpn4
PLPHMJOH_00316	CDS	288				hypothetical protein
PLPHMJOH_00317	CDS	144				hypothetical protein
PLPHMJOH_00318	CDS	297				hypothetical protein
PLPHMJOH_00319	CDS	504				hypothetical protein
PLPHMJOH_00320	CDS	138				hypothetical protein
PLPHMJOH_00321	CDS	519				hypothetical protein
PLPHMJOH_00322	CDS	870	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
PLPHMJOH_00323	CDS	318	yabA		COG4467	Initiation-control protein YabA
PLPHMJOH_00324	CDS	891				hypothetical protein
PLPHMJOH_00325	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
PLPHMJOH_00326	CDS	798	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
PLPHMJOH_00327	CDS	1263	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
PLPHMJOH_00328	CDS	1110	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
PLPHMJOH_00329	CDS	1896				hypothetical protein
PLPHMJOH_00330	CDS	888	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PLPHMJOH_00331	CDS	462	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
PLPHMJOH_00332	CDS	909				hypothetical protein
PLPHMJOH_00333	CDS	672				hypothetical protein
PLPHMJOH_00334	CDS	222				hypothetical protein
PLPHMJOH_00335	CDS	810	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
PLPHMJOH_00336	CDS	876		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
PLPHMJOH_00337	CDS	1086	aguA	3.5.3.12	COG2957	Agmatine deiminase
PLPHMJOH_00338	CDS	1128	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
PLPHMJOH_00339	CDS	1260		1.5.1.43		Carboxynorspermidine synthase
PLPHMJOH_00340	CDS	861	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
PLPHMJOH_00341	CDS	123				hypothetical protein
PLPHMJOH_00342	CDS	696				hypothetical protein
PLPHMJOH_00343	CDS	1476	speA	4.1.1.19	COG1982	Arginine decarboxylase
PLPHMJOH_00344	CDS	1098				hypothetical protein
