locus_tag	ftype	length_bp	gene	EC_number	COG	product
BELOPBAG_00027	CDS	486				hypothetical protein
BELOPBAG_00028	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
BELOPBAG_00029	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
BELOPBAG_00030	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
BELOPBAG_00031	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
BELOPBAG_00032	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
BELOPBAG_00033	CDS	753				hypothetical protein
BELOPBAG_00034	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
BELOPBAG_00035	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
BELOPBAG_00036	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
BELOPBAG_00037	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
BELOPBAG_00038	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BELOPBAG_00039	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BELOPBAG_00040	CDS	885				hypothetical protein
BELOPBAG_00041	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
BELOPBAG_00042	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
BELOPBAG_00043	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
BELOPBAG_00044	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
BELOPBAG_00045	CDS	279				hypothetical protein
BELOPBAG_00046	CDS	402	spxA_1		COG1393	Regulatory protein Spx
BELOPBAG_00047	CDS	618				hypothetical protein
BELOPBAG_00048	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
BELOPBAG_00049	CDS	738				hypothetical protein
BELOPBAG_00050	CDS	1131	hemW		COG0635	Heme chaperone HemW
BELOPBAG_00051	CDS	390				hypothetical protein
BELOPBAG_00052	CDS	384				hypothetical protein
BELOPBAG_00053	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BELOPBAG_00054	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
BELOPBAG_00055	CDS	177	rpsU		COG0828	30S ribosomal protein S21
BELOPBAG_00056	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
BELOPBAG_00057	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BELOPBAG_00058	CDS	390				hypothetical protein
BELOPBAG_00059	CDS	102				hypothetical protein
BELOPBAG_00060	CDS	552				hypothetical protein
BELOPBAG_00061	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
BELOPBAG_00062	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
BELOPBAG_00063	CDS	489				hypothetical protein
BELOPBAG_00064	CDS	210				hypothetical protein
BELOPBAG_00065	CDS	729				hypothetical protein
BELOPBAG_00066	CDS	720	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BELOPBAG_00067	CDS	726				hypothetical protein
BELOPBAG_00068	CDS	1287				hypothetical protein
BELOPBAG_00069	CDS	183				hypothetical protein
BELOPBAG_00070	CDS	192				hypothetical protein
BELOPBAG_00071	CDS	1191				hypothetical protein
BELOPBAG_00072	CDS	993	rhaR			HTH-type transcriptional activator RhaR
BELOPBAG_00073	CDS	1755	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BELOPBAG_00074	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
BELOPBAG_00075	CDS	630				hypothetical protein
BELOPBAG_00076	CDS	477	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
BELOPBAG_00077	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BELOPBAG_00078	CDS	159				hypothetical protein
BELOPBAG_00079	CDS	357				hypothetical protein
BELOPBAG_00080	CDS	306				hypothetical protein
BELOPBAG_00081	CDS	324				hypothetical protein
BELOPBAG_00082	CDS	186				hypothetical protein
BELOPBAG_00083	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BELOPBAG_00084	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
BELOPBAG_00085	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
BELOPBAG_00086	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
BELOPBAG_00087	CDS	726				hypothetical protein
BELOPBAG_00088	CDS	636				hypothetical protein
BELOPBAG_00089	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
BELOPBAG_00090	CDS	336				hypothetical protein
BELOPBAG_00091	CDS	513	capA			Capsule biosynthesis protein CapA
BELOPBAG_00092	CDS	612	def_1	3.5.1.88	COG0242	Peptide deformylase
BELOPBAG_00093	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BELOPBAG_00094	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BELOPBAG_00095	CDS	225				hypothetical protein
BELOPBAG_00096	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
BELOPBAG_00097	CDS	801	yxeN			putative amino-acid permease protein YxeN
BELOPBAG_00098	CDS	357	mgsR		COG1393	Regulatory protein MgsR
BELOPBAG_00099	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
BELOPBAG_00100	CDS	495				hypothetical protein
BELOPBAG_00101	CDS	447				hypothetical protein
BELOPBAG_00102	CDS	648				hypothetical protein
BELOPBAG_00103	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
BELOPBAG_00104	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
BELOPBAG_00105	CDS	1380		1.6.99.3		putative NADH oxidase
BELOPBAG_00106	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BELOPBAG_00107	CDS	606	urdA	1.3.99.33		Urocanate reductase
BELOPBAG_00108	CDS	1245				hypothetical protein
BELOPBAG_00109	CDS	258				hypothetical protein
BELOPBAG_00110	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BELOPBAG_00111	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BELOPBAG_00112	CDS	762				hypothetical protein
BELOPBAG_00113	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
BELOPBAG_00114	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
BELOPBAG_00115	CDS	378				hypothetical protein
BELOPBAG_00116	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
BELOPBAG_00117	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
BELOPBAG_00118	CDS	267				IS630 family transposase ISSpn2
BELOPBAG_00119	CDS	255				hypothetical protein
BELOPBAG_00120	CDS	267				IS630 family transposase ISSpn2
BELOPBAG_00121	CDS	1197	tuf			Elongation factor Tu
BELOPBAG_00122	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
BELOPBAG_00123	CDS	522				hypothetical protein
BELOPBAG_00124	CDS	1056				hypothetical protein
BELOPBAG_00125	CDS	255				hypothetical protein
BELOPBAG_00126	CDS	534				IS630 family transposase IS630-Spn1
BELOPBAG_00127	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
BELOPBAG_00128	CDS	348				hypothetical protein
BELOPBAG_00129	CDS	837	artP_1		COG0834	Arginine-binding extracellular protein ArtP
BELOPBAG_00130	CDS	630	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
BELOPBAG_00131	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
BELOPBAG_00132	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
BELOPBAG_00133	CDS	1167			COG0628	Putative transport protein
BELOPBAG_00134	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
BELOPBAG_00135	CDS	420	atpC		COG0355	ATP synthase epsilon chain
BELOPBAG_00136	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BELOPBAG_00137	CDS	879	atpG		COG0224	ATP synthase gamma chain
BELOPBAG_00138	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BELOPBAG_00139	CDS	537	atpH		COG0712	ATP synthase subunit delta
BELOPBAG_00140	CDS	495	atpF		COG0711	ATP synthase subunit b
BELOPBAG_00141	CDS	717	atpB		COG0356	ATP synthase subunit a
BELOPBAG_00142	CDS	201	atpE_1		COG0636	ATP synthase subunit c
BELOPBAG_00143	CDS	429				hypothetical protein
BELOPBAG_00144	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
BELOPBAG_00145	CDS	456				hypothetical protein
BELOPBAG_00146	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BELOPBAG_00147	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
BELOPBAG_00148	CDS	234				hypothetical protein
BELOPBAG_00149	CDS	324				hypothetical protein
BELOPBAG_00150	CDS	153				hypothetical protein
BELOPBAG_00151	CDS	186				hypothetical protein
BELOPBAG_00152	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
BELOPBAG_00153	CDS	438				hypothetical protein
BELOPBAG_00154	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
BELOPBAG_00155	CDS	387				ISL3 family transposase ISSth1
BELOPBAG_00156	CDS	930				hypothetical protein
BELOPBAG_00157	CDS	321				hypothetical protein
BELOPBAG_00158	CDS	525	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
BELOPBAG_00159	CDS	954				hypothetical protein
BELOPBAG_00160	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
BELOPBAG_00161	CDS	411				hypothetical protein
BELOPBAG_00162	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
BELOPBAG_00163	CDS	1173	ugd_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
BELOPBAG_00164	CDS	864				hypothetical protein
BELOPBAG_00165	CDS	201				hypothetical protein
BELOPBAG_00166	CDS	666				hypothetical protein
BELOPBAG_00167	CDS	1227				hypothetical protein
BELOPBAG_00168	CDS	657				hypothetical protein
BELOPBAG_00169	CDS	324				hypothetical protein
BELOPBAG_00170	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
BELOPBAG_00171	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
BELOPBAG_00172	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
BELOPBAG_00173	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
BELOPBAG_00174	CDS	693	metP		COG2011	Methionine import system permease protein MetP
BELOPBAG_00175	CDS	570				hypothetical protein
BELOPBAG_00176	CDS	615				hypothetical protein
BELOPBAG_00177	CDS	1683				hypothetical protein
BELOPBAG_00178	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
BELOPBAG_00179	CDS	534				hypothetical protein
BELOPBAG_00180	CDS	471			COG1780	Putative NrdI-like protein
BELOPBAG_00181	CDS	1263				hypothetical protein
BELOPBAG_00182	CDS	459				hypothetical protein
BELOPBAG_00183	CDS	441			COG3279	putative HTH-type transcriptional regulator
BELOPBAG_00184	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
BELOPBAG_00185	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
BELOPBAG_00186	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BELOPBAG_00187	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
BELOPBAG_00188	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
BELOPBAG_00189	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BELOPBAG_00190	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
BELOPBAG_00191	CDS	678				hypothetical protein
BELOPBAG_00192	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BELOPBAG_00193	CDS	684				hypothetical protein
BELOPBAG_00194	CDS	945				hypothetical protein
BELOPBAG_00195	CDS	2832	uvrA			UvrABC system protein A
BELOPBAG_00196	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
BELOPBAG_00197	CDS	399	spxA_2		COG1393	Regulatory protein Spx
BELOPBAG_00198	CDS	570				hypothetical protein
BELOPBAG_00199	CDS	267				hypothetical protein
BELOPBAG_00200	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BELOPBAG_00201	CDS	306				hypothetical protein
BELOPBAG_00202	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
BELOPBAG_00203	CDS	459				hypothetical protein
BELOPBAG_00204	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
BELOPBAG_00205	CDS	144				hypothetical protein
BELOPBAG_00206	CDS	1539				hypothetical protein
BELOPBAG_00207	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
BELOPBAG_00208	CDS	507				hypothetical protein
BELOPBAG_00209	CDS	591				hypothetical protein
BELOPBAG_00210	CDS	618	udk_1	2.7.1.48		Uridine kinase
BELOPBAG_00211	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
BELOPBAG_00212	CDS	627	rplC		COG0087	50S ribosomal protein L3
BELOPBAG_00213	CDS	624	rplD		COG0088	50S ribosomal protein L4
BELOPBAG_00214	CDS	297	rplW			50S ribosomal protein L23
BELOPBAG_00215	CDS	834	rplB		COG0090	50S ribosomal protein L2
BELOPBAG_00216	CDS	282	rpsS		COG0185	30S ribosomal protein S19
BELOPBAG_00217	CDS	345	rplV		COG0091	50S ribosomal protein L22
BELOPBAG_00218	CDS	654	rpsC		COG0092	30S ribosomal protein S3
BELOPBAG_00219	CDS	414	rplP		COG0197	50S ribosomal protein L16
BELOPBAG_00220	CDS	207	rpmC		COG0255	50S ribosomal protein L29
BELOPBAG_00221	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
BELOPBAG_00222	CDS	369	rplN		COG0093	50S ribosomal protein L14
BELOPBAG_00223	CDS	306	rplX		COG0198	50S ribosomal protein L24
BELOPBAG_00224	CDS	543	rplE		COG0094	50S ribosomal protein L5
BELOPBAG_00225	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
BELOPBAG_00226	CDS	399	rpsH			30S ribosomal protein S8
BELOPBAG_00227	CDS	537	rplF		COG0097	50S ribosomal protein L6
BELOPBAG_00228	CDS	357	rplR		COG0256	50S ribosomal protein L18
BELOPBAG_00229	CDS	495	rpsE			30S ribosomal protein S5
BELOPBAG_00230	CDS	183	rpmD		COG1841	50S ribosomal protein L30
BELOPBAG_00231	CDS	441	rplO			50S ribosomal protein L15
BELOPBAG_00232	CDS	1311	secY			Protein translocase subunit SecY
BELOPBAG_00233	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
BELOPBAG_00234	CDS	219	infA		COG0361	Translation initiation factor IF-1
BELOPBAG_00235	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
BELOPBAG_00236	CDS	366	rpsM		COG0099	30S ribosomal protein S13
BELOPBAG_00237	CDS	384	rpsK			30S ribosomal protein S11
BELOPBAG_00238	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BELOPBAG_00239	CDS	387	rplQ		COG0203	50S ribosomal protein L17
BELOPBAG_00240	CDS	267				hypothetical protein
BELOPBAG_00241	CDS	1338				hypothetical protein
BELOPBAG_00242	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BELOPBAG_00243	CDS	1008				hypothetical protein
BELOPBAG_00244	CDS	627	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
BELOPBAG_00245	CDS	267				hypothetical protein
BELOPBAG_00246	CDS	660	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
BELOPBAG_00247	CDS	450				hypothetical protein
BELOPBAG_00248	CDS	609			COG1840	putative protein
BELOPBAG_00249	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
BELOPBAG_00250	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
BELOPBAG_00251	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
BELOPBAG_00252	CDS	321	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
BELOPBAG_00253	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
BELOPBAG_00254	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
BELOPBAG_00255	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
BELOPBAG_00256	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
BELOPBAG_00257	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
BELOPBAG_00258	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
BELOPBAG_00259	CDS	696				hypothetical protein
BELOPBAG_00260	CDS	417				hypothetical protein
BELOPBAG_00261	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
BELOPBAG_00262	CDS	108				hypothetical protein
BELOPBAG_00263	CDS	426				hypothetical protein
BELOPBAG_00264	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
BELOPBAG_00265	CDS	804				hypothetical protein
BELOPBAG_00266	CDS	1260		3.4.24.-		Putative zinc metalloprotease
BELOPBAG_00267	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
BELOPBAG_00268	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
BELOPBAG_00269	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BELOPBAG_00270	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
BELOPBAG_00271	CDS	2589				hypothetical protein
BELOPBAG_00272	CDS	90				hypothetical protein
BELOPBAG_00273	CDS	258				hypothetical protein
BELOPBAG_00274	CDS	630				hypothetical protein
BELOPBAG_00275	CDS	1224	pepT	3.4.11.4		Peptidase T
BELOPBAG_00276	CDS	1095	hemH	4.99.1.1		Ferrochelatase
BELOPBAG_00277	CDS	378	mscL		COG1970	Large-conductance mechanosensitive channel
BELOPBAG_00278	CDS	432				hypothetical protein
BELOPBAG_00279	CDS	510	queT		COG4708	Queuosine precursor transporter QueT
BELOPBAG_00280	tRNA	73				tRNA-Thr(ggt)
BELOPBAG_00281	CDS	1077	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
BELOPBAG_00282	CDS	936	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BELOPBAG_00283	CDS	1374	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
BELOPBAG_00284	CDS	183	xylH	5.3.2.6		2-hydroxymuconate tautomerase
BELOPBAG_00285	CDS	591	tdk	2.7.1.21	COG1435	Thymidine kinase
BELOPBAG_00286	CDS	1080	prfA		COG0216	Peptide chain release factor 1
BELOPBAG_00287	CDS	840	prmC	2.1.1.297		Release factor glutamine methyltransferase
BELOPBAG_00288	CDS	603	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BELOPBAG_00289	CDS	432				hypothetical protein
BELOPBAG_00290	CDS	1257	glyA	2.1.2.1		Serine hydroxymethyltransferase
BELOPBAG_00291	CDS	975				hypothetical protein
BELOPBAG_00292	CDS	615				hypothetical protein
BELOPBAG_00293	CDS	975	ypuA		COG4086	putative protein YpuA
BELOPBAG_00294	CDS	1632		2.1.1.-	COG2265	putative RNA methyltransferase
BELOPBAG_00295	CDS	219				hypothetical protein
BELOPBAG_00296	CDS	1026	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
BELOPBAG_00297	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
BELOPBAG_00298	CDS	1008	yfhA		COG0609	putative siderophore transport system permease protein YfhA
BELOPBAG_00299	CDS	795	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
BELOPBAG_00300	CDS	210				hypothetical protein
BELOPBAG_00301	CDS	162				hypothetical protein
BELOPBAG_00302	CDS	1680				hypothetical protein
BELOPBAG_00303	CDS	567				hypothetical protein
BELOPBAG_00304	CDS	189				hypothetical protein
BELOPBAG_00305	CDS	759				hypothetical protein
BELOPBAG_00306	CDS	855				hypothetical protein
BELOPBAG_00307	CDS	885		2.7.1.-	COG1597	Putative lipid kinase
BELOPBAG_00308	CDS	1062	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
BELOPBAG_00309	CDS	129				hypothetical protein
BELOPBAG_00310	CDS	330				hypothetical protein
BELOPBAG_00311	CDS	456				hypothetical protein
BELOPBAG_00312	CDS	477	pezA		COG1396	Antitoxin PezA
BELOPBAG_00313	CDS	759	pezT	2.7.1.176		Toxin PezT
BELOPBAG_00314	CDS	897	xerD			Tyrosine recombinase XerD
BELOPBAG_00315	CDS	1770				hypothetical protein
BELOPBAG_00316	CDS	285				hypothetical protein
BELOPBAG_00317	CDS	1314				hypothetical protein
BELOPBAG_00318	CDS	981				hypothetical protein
BELOPBAG_00319	CDS	171				hypothetical protein
BELOPBAG_00320	CDS	1590	recF_1			DNA replication and repair protein RecF
BELOPBAG_00321	CDS	768				hypothetical protein
BELOPBAG_00322	CDS	270				hypothetical protein
BELOPBAG_00323	CDS	342				hypothetical protein
BELOPBAG_00324	CDS	522				hypothetical protein
BELOPBAG_00325	CDS	273				hypothetical protein
BELOPBAG_00326	CDS	360				hypothetical protein
BELOPBAG_00327	CDS	366				hypothetical protein
BELOPBAG_00328	CDS	618				hypothetical protein
BELOPBAG_00329	CDS	1143				hypothetical protein
BELOPBAG_00330	CDS	669				IS1182 family transposase ISAco1
BELOPBAG_00331	CDS	186				hypothetical protein
BELOPBAG_00332	CDS	954			COG2826	IS30 family transposase ISSpn8
BELOPBAG_00333	CDS	378			COG3039	IS5 family transposase IS1515
BELOPBAG_00334	CDS	498				hypothetical protein
BELOPBAG_00335	CDS	1050				hypothetical protein
BELOPBAG_00336	CDS	258	acpP_1			Acyl carrier protein
BELOPBAG_00337	CDS	1191				hypothetical protein
BELOPBAG_00338	CDS	1506				hypothetical protein
BELOPBAG_00339	CDS	1473	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
BELOPBAG_00340	CDS	1734	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
BELOPBAG_00341	CDS	1401				hypothetical protein
BELOPBAG_00342	CDS	636	cat	2.3.1.28		Chloramphenicol acetyltransferase
BELOPBAG_00343	CDS	1638	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
BELOPBAG_00344	CDS	768	iphP	3.1.3.48		Tyrosine-protein phosphatase
BELOPBAG_00345	CDS	987	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BELOPBAG_00346	CDS	537				hypothetical protein
BELOPBAG_00347	CDS	252				hypothetical protein
BELOPBAG_00348	CDS	489				hypothetical protein
BELOPBAG_00349	CDS	321				hypothetical protein
BELOPBAG_00350	CDS	216				hypothetical protein
BELOPBAG_00351	CDS	204				hypothetical protein
BELOPBAG_00352	CDS	150				hypothetical protein
BELOPBAG_00353	CDS	1794				hypothetical protein
BELOPBAG_00354	CDS	588	pepE	3.4.13.21		Peptidase E
BELOPBAG_00355	CDS	195				hypothetical protein
BELOPBAG_00356	CDS	1230	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
BELOPBAG_00357	CDS	2697	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
BELOPBAG_00358	CDS	1005				hypothetical protein
BELOPBAG_00359	CDS	867				hypothetical protein
BELOPBAG_00360	CDS	759	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BELOPBAG_00361	CDS	1761	dnaG	2.7.7.-	COG0358	DNA primase
BELOPBAG_00362	CDS	1110	sigA		COG0568	RNA polymerase sigma factor SigA
BELOPBAG_00363	CDS	330	sufT			Fe-S protein maturation auxiliary factor SufT
BELOPBAG_00364	CDS	1044	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
BELOPBAG_00365	CDS	1326		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
BELOPBAG_00366	CDS	177				hypothetical protein
