locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPGCMGAD_00080	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
GPGCMGAD_00081	CDS	1485				hypothetical protein
GPGCMGAD_00082	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
GPGCMGAD_00083	CDS	153				hypothetical protein
GPGCMGAD_00084	CDS	357				hypothetical protein
GPGCMGAD_00085	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GPGCMGAD_00086	CDS	732	cpsB	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
GPGCMGAD_00087	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
GPGCMGAD_00088	CDS	690	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
GPGCMGAD_00089	CDS	1368				hypothetical protein
GPGCMGAD_00090	CDS	945	gspA		COG1442	General stress protein A
GPGCMGAD_00091	CDS	720				hypothetical protein
GPGCMGAD_00092	CDS	987				hypothetical protein
GPGCMGAD_00093	CDS	1344				hypothetical protein
GPGCMGAD_00094	CDS	1413				hypothetical protein
GPGCMGAD_00095	CDS	870	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
GPGCMGAD_00096	CDS	594	rfbC	5.1.3.-		Protein RmlC 
GPGCMGAD_00097	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GPGCMGAD_00098	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
GPGCMGAD_00099	CDS	312				hypothetical protein
GPGCMGAD_00100	CDS	1983	sarA_1		COG4166	Oligopeptide-binding protein SarA
GPGCMGAD_00101	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
GPGCMGAD_00102	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
GPGCMGAD_00103	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
GPGCMGAD_00104	CDS	528				hypothetical protein
GPGCMGAD_00105	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
GPGCMGAD_00106	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
GPGCMGAD_00107	CDS	1395	mapZ			Mid-cell-anchored protein Z
GPGCMGAD_00108	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
GPGCMGAD_00109	CDS	690	arlR_1		COG0745	Response regulator ArlR
GPGCMGAD_00110	CDS	966	toxA	3.4.22.-		Toxin A
GPGCMGAD_00111	CDS	999				hypothetical protein
GPGCMGAD_00112	CDS	1233				hypothetical protein
GPGCMGAD_00113	CDS	471				hypothetical protein
GPGCMGAD_00114	CDS	330				hypothetical protein
GPGCMGAD_00115	CDS	879	galK_1	2.7.1.6		Galactokinase
GPGCMGAD_00116	CDS	954				hypothetical protein
GPGCMGAD_00117	CDS	1008		2.7.4.2		Phosphomevalonate kinase
GPGCMGAD_00118	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
GPGCMGAD_00119	CDS	699	liaF		COG4758	Protein LiaF
GPGCMGAD_00120	CDS	996				hypothetical protein
GPGCMGAD_00121	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
GPGCMGAD_00122	CDS	147				hypothetical protein
GPGCMGAD_00123	CDS	915				hypothetical protein
GPGCMGAD_00124	CDS	366				hypothetical protein
GPGCMGAD_00125	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
GPGCMGAD_00126	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
GPGCMGAD_00127	CDS	615	spsB	3.4.21.89		Signal peptidase IB
GPGCMGAD_00128	CDS	873	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
GPGCMGAD_00129	CDS	303				hypothetical protein
GPGCMGAD_00130	CDS	549				hypothetical protein
GPGCMGAD_00131	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
GPGCMGAD_00132	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
GPGCMGAD_00133	CDS	549				hypothetical protein
GPGCMGAD_00134	CDS	903				hypothetical protein
GPGCMGAD_00135	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
GPGCMGAD_00136	CDS	372				hypothetical protein
GPGCMGAD_00137	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
GPGCMGAD_00138	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
GPGCMGAD_00139	CDS	435				hypothetical protein
GPGCMGAD_00140	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
GPGCMGAD_00141	CDS	225	acpA		COG0236	Acyl carrier protein
GPGCMGAD_00142	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
GPGCMGAD_00143	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GPGCMGAD_00144	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GPGCMGAD_00145	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
GPGCMGAD_00146	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GPGCMGAD_00147	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
GPGCMGAD_00148	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
GPGCMGAD_00149	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GPGCMGAD_00150	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
GPGCMGAD_00151	CDS	186				hypothetical protein
GPGCMGAD_00152	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
GPGCMGAD_00153	CDS	390				putative protein
GPGCMGAD_00154	CDS	561	efp			Elongation factor P
GPGCMGAD_00155	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GPGCMGAD_00156	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
GPGCMGAD_00157	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
GPGCMGAD_00158	CDS	1545	prfC			Peptide chain release factor 3
GPGCMGAD_00159	CDS	345	glyE_1			Glycosyltransferase GlyE
GPGCMGAD_00160	CDS	189	rpmB		COG0227	50S ribosomal protein L28
GPGCMGAD_00161	CDS	366				putative protein
GPGCMGAD_00162	CDS	1668				putative protein
GPGCMGAD_00163	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
GPGCMGAD_00164	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
GPGCMGAD_00165	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GPGCMGAD_00166	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
GPGCMGAD_00167	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
GPGCMGAD_00168	CDS	1260		3.4.24.-		Putative zinc metalloprotease
GPGCMGAD_00169	CDS	804				hypothetical protein
GPGCMGAD_00170	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
GPGCMGAD_00171	CDS	573				hypothetical protein
GPGCMGAD_00172	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
GPGCMGAD_00173	CDS	417				hypothetical protein
GPGCMGAD_00174	CDS	696				hypothetical protein
GPGCMGAD_00175	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
GPGCMGAD_00176	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
GPGCMGAD_00177	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
GPGCMGAD_00178	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
GPGCMGAD_00179	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
GPGCMGAD_00180	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
GPGCMGAD_00181	CDS	321	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
GPGCMGAD_00182	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
GPGCMGAD_00183	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
GPGCMGAD_00184	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
GPGCMGAD_00185	CDS	609			COG1840	putative protein
GPGCMGAD_00186	CDS	450				hypothetical protein
GPGCMGAD_00187	CDS	801	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
GPGCMGAD_00188	CDS	306				hypothetical protein
GPGCMGAD_00189	CDS	300				hypothetical protein
GPGCMGAD_00190	CDS	993				hypothetical protein
GPGCMGAD_00191	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
GPGCMGAD_00192	CDS	1338				hypothetical protein
GPGCMGAD_00193	CDS	267				hypothetical protein
GPGCMGAD_00194	CDS	387	rplQ		COG0203	50S ribosomal protein L17
GPGCMGAD_00195	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
GPGCMGAD_00196	CDS	384	rpsK			30S ribosomal protein S11
GPGCMGAD_00197	CDS	366	rpsM		COG0099	30S ribosomal protein S13
GPGCMGAD_00198	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
GPGCMGAD_00199	CDS	219	infA		COG0361	Translation initiation factor IF-1
GPGCMGAD_00200	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
GPGCMGAD_00201	CDS	1311	secY_1			Protein translocase subunit SecY
GPGCMGAD_00202	CDS	441	rplO			50S ribosomal protein L15
GPGCMGAD_00203	CDS	183	rpmD		COG1841	50S ribosomal protein L30
GPGCMGAD_00204	CDS	495	rpsE			30S ribosomal protein S5
GPGCMGAD_00205	CDS	357	rplR		COG0256	50S ribosomal protein L18
GPGCMGAD_00206	CDS	537	rplF		COG0097	50S ribosomal protein L6
GPGCMGAD_00207	CDS	399	rpsH			30S ribosomal protein S8
GPGCMGAD_00208	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
GPGCMGAD_00209	CDS	543	rplE		COG0094	50S ribosomal protein L5
GPGCMGAD_00210	CDS	306	rplX		COG0198	50S ribosomal protein L24
GPGCMGAD_00211	CDS	369	rplN		COG0093	50S ribosomal protein L14
GPGCMGAD_00212	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
GPGCMGAD_00213	CDS	207	rpmC		COG0255	50S ribosomal protein L29
GPGCMGAD_00214	CDS	414	rplP		COG0197	50S ribosomal protein L16
GPGCMGAD_00215	CDS	654	rpsC		COG0092	30S ribosomal protein S3
GPGCMGAD_00216	CDS	345	rplV		COG0091	50S ribosomal protein L22
GPGCMGAD_00217	CDS	282	rpsS		COG0185	30S ribosomal protein S19
GPGCMGAD_00218	CDS	834	rplB		COG0090	50S ribosomal protein L2
GPGCMGAD_00219	CDS	297	rplW			50S ribosomal protein L23
GPGCMGAD_00220	CDS	624	rplD		COG0088	50S ribosomal protein L4
GPGCMGAD_00221	CDS	627	rplC		COG0087	50S ribosomal protein L3
GPGCMGAD_00222	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
GPGCMGAD_00223	CDS	618	udk_1	2.7.1.48		Uridine kinase
GPGCMGAD_00224	CDS	591				hypothetical protein
GPGCMGAD_00225	CDS	507				hypothetical protein
GPGCMGAD_00226	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
GPGCMGAD_00227	CDS	1539				hypothetical protein
GPGCMGAD_00228	CDS	144				hypothetical protein
GPGCMGAD_00229	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
GPGCMGAD_00230	CDS	471				hypothetical protein
GPGCMGAD_00231	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
GPGCMGAD_00232	CDS	306				hypothetical protein
GPGCMGAD_00233	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GPGCMGAD_00234	CDS	267				hypothetical protein
GPGCMGAD_00235	CDS	570				hypothetical protein
GPGCMGAD_00236	CDS	399	spxA_1		COG1393	Regulatory protein Spx
GPGCMGAD_00237	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
GPGCMGAD_00238	CDS	2832	uvrA			UvrABC system protein A
GPGCMGAD_00239	CDS	945				hypothetical protein
GPGCMGAD_00240	CDS	684				hypothetical protein
GPGCMGAD_00241	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
GPGCMGAD_00242	CDS	678				hypothetical protein
GPGCMGAD_00243	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
GPGCMGAD_00244	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GPGCMGAD_00245	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
GPGCMGAD_00246	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
GPGCMGAD_00247	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GPGCMGAD_00248	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
GPGCMGAD_00249	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
GPGCMGAD_00250	CDS	441			COG3279	putative HTH-type transcriptional regulator
GPGCMGAD_00251	CDS	459				hypothetical protein
GPGCMGAD_00252	CDS	1263				hypothetical protein
GPGCMGAD_00253	CDS	471			COG1780	Putative NrdI-like protein
GPGCMGAD_00254	CDS	534				hypothetical protein
GPGCMGAD_00255	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GPGCMGAD_00256	CDS	1683				hypothetical protein
GPGCMGAD_00257	CDS	615				hypothetical protein
GPGCMGAD_00258	CDS	570				hypothetical protein
GPGCMGAD_00259	CDS	693	metP		COG2011	Methionine import system permease protein MetP
GPGCMGAD_00260	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
GPGCMGAD_00261	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GPGCMGAD_00262	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
GPGCMGAD_00263	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
GPGCMGAD_00264	CDS	210				hypothetical protein
GPGCMGAD_00265	CDS	657				hypothetical protein
GPGCMGAD_00266	CDS	1227				hypothetical protein
GPGCMGAD_00267	CDS	666				hypothetical protein
GPGCMGAD_00268	CDS	198				hypothetical protein
GPGCMGAD_00269	CDS	864				hypothetical protein
GPGCMGAD_00270	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GPGCMGAD_00271	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
GPGCMGAD_00272	CDS	411				hypothetical protein
GPGCMGAD_00273	CDS	147				hypothetical protein
GPGCMGAD_00274	CDS	423	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
GPGCMGAD_00275	CDS	1191			COG1132	putative ABC transporter ATP-binding protein
GPGCMGAD_00276	CDS	954				hypothetical protein
GPGCMGAD_00277	CDS	462	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
GPGCMGAD_00278	CDS	555				hypothetical protein
GPGCMGAD_00279	CDS	930				hypothetical protein
GPGCMGAD_00280	CDS	387				ISL3 family transposase ISSth1
GPGCMGAD_00281	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GPGCMGAD_00282	CDS	438				hypothetical protein
GPGCMGAD_00283	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GPGCMGAD_00284	CDS	186				hypothetical protein
GPGCMGAD_00285	CDS	153				hypothetical protein
GPGCMGAD_00286	CDS	108				hypothetical protein
GPGCMGAD_00287	CDS	234				hypothetical protein
GPGCMGAD_00288	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
GPGCMGAD_00289	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GPGCMGAD_00290	CDS	456				hypothetical protein
GPGCMGAD_00291	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GPGCMGAD_00292	CDS	1785				hypothetical protein
GPGCMGAD_00293	CDS	279				hypothetical protein
GPGCMGAD_00294	CDS	198				hypothetical protein
GPGCMGAD_00295	CDS	729				hypothetical protein
GPGCMGAD_00296	CDS	333				hypothetical protein
GPGCMGAD_00297	CDS	903				hypothetical protein
GPGCMGAD_00298	CDS	375				hypothetical protein
GPGCMGAD_00299	CDS	978				hypothetical protein
GPGCMGAD_00300	CDS	1059				hypothetical protein
GPGCMGAD_00301	CDS	246				hypothetical protein
GPGCMGAD_00302	CDS	126				hypothetical protein
GPGCMGAD_00303	CDS	213				hypothetical protein
GPGCMGAD_00304	CDS	372				hypothetical protein
GPGCMGAD_00305	CDS	339	lagD_1	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
GPGCMGAD_00306	CDS	864				hypothetical protein
GPGCMGAD_00307	CDS	420	argG	6.3.4.5	COG0137	Argininosuccinate synthase
GPGCMGAD_00308	CDS	807	artP_1		COG0834	Arginine-binding extracellular protein ArtP
GPGCMGAD_00309	CDS	642	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
GPGCMGAD_00310	CDS	2109				hypothetical protein
GPGCMGAD_00311	CDS	252				hypothetical protein
GPGCMGAD_00312	CDS	588				hypothetical protein
GPGCMGAD_00313	CDS	672	sdhB	4.3.1.17		L-serine dehydratase, beta chain
GPGCMGAD_00314	CDS	873	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
GPGCMGAD_00315	CDS	633		3.1.3.5	COG0546	5'-nucleotidase
GPGCMGAD_00316	CDS	213				hypothetical protein
GPGCMGAD_00317	CDS	1851	fcl	1.1.1.271		GDP-L-fucose synthase
GPGCMGAD_00318	CDS	1065	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GPGCMGAD_00319	CDS	1167	yycB		COG2807	putative transporter YycB
GPGCMGAD_00320	CDS	327				hypothetical protein
GPGCMGAD_00321	CDS	594				hypothetical protein
GPGCMGAD_00322	CDS	912				hypothetical protein
GPGCMGAD_00323	CDS	1065				hypothetical protein
GPGCMGAD_00324	CDS	861				hypothetical protein
GPGCMGAD_00325	CDS	987				hypothetical protein
GPGCMGAD_00326	CDS	1476				hypothetical protein
GPGCMGAD_00327	CDS	924	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
GPGCMGAD_00328	CDS	930	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
GPGCMGAD_00329	CDS	222				hypothetical protein
GPGCMGAD_00330	CDS	261				hypothetical protein
GPGCMGAD_00331	CDS	612	rpsD		COG0522	30S ribosomal protein S4
GPGCMGAD_00332	CDS	1053	saeS	2.7.13.3		Histidine protein kinase SaeS
GPGCMGAD_00333	CDS	699	saeR			Response regulator SaeR
GPGCMGAD_00334	CDS	372				hypothetical protein
GPGCMGAD_00335	CDS	450				hypothetical protein
GPGCMGAD_00336	CDS	90				hypothetical protein
GPGCMGAD_00337	CDS	456				hypothetical protein
GPGCMGAD_00338	CDS	1461				hypothetical protein
GPGCMGAD_00339	CDS	1578				hypothetical protein
GPGCMGAD_00340	CDS	1440				hypothetical protein
GPGCMGAD_00341	CDS	930	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
GPGCMGAD_00342	CDS	933	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
GPGCMGAD_00343	CDS	687	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
GPGCMGAD_00344	CDS	612	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
GPGCMGAD_00345	CDS	609				hypothetical protein
GPGCMGAD_00346	CDS	840				IS3 family transposase ISSpn4
GPGCMGAD_00347	CDS	537				hypothetical protein
GPGCMGAD_00348	CDS	138				hypothetical protein
GPGCMGAD_00349	CDS	1320				hypothetical protein
GPGCMGAD_00350	CDS	741	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
GPGCMGAD_00351	CDS	1608				hypothetical protein
GPGCMGAD_00352	CDS	1941				hypothetical protein
GPGCMGAD_00353	CDS	2610	ramC	2.7.-.-	COG0515	putative SapB synthase
GPGCMGAD_00354	CDS	138				hypothetical protein
GPGCMGAD_00355	CDS	588				hypothetical protein
GPGCMGAD_00356	CDS	144				hypothetical protein
GPGCMGAD_00357	CDS	381				hypothetical protein
GPGCMGAD_00358	CDS	252				hypothetical protein
GPGCMGAD_00359	CDS	255				hypothetical protein
GPGCMGAD_00360	CDS	171				hypothetical protein
GPGCMGAD_00361	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
GPGCMGAD_00362	CDS	501	rplJ			50S ribosomal protein L10
GPGCMGAD_00363	CDS	1260	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
GPGCMGAD_00364	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
GPGCMGAD_00365	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
