locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNCCGABL_00073	CDS	648				hypothetical protein
GNCCGABL_00074	CDS	447				hypothetical protein
GNCCGABL_00075	CDS	495				hypothetical protein
GNCCGABL_00076	CDS	531	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
GNCCGABL_00077	CDS	357	mgsR		COG1393	Regulatory protein MgsR
GNCCGABL_00078	CDS	801	yxeN			putative amino-acid permease protein YxeN
GNCCGABL_00079	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
GNCCGABL_00080	CDS	225				hypothetical protein
GNCCGABL_00081	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GNCCGABL_00082	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
GNCCGABL_00083	CDS	612	def_1	3.5.1.88	COG0242	Peptide deformylase
GNCCGABL_00084	CDS	717	capA			Capsule biosynthesis protein CapA
GNCCGABL_00085	CDS	336				hypothetical protein
GNCCGABL_00086	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
GNCCGABL_00087	CDS	636				hypothetical protein
GNCCGABL_00088	CDS	726				hypothetical protein
GNCCGABL_00089	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
GNCCGABL_00090	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
GNCCGABL_00091	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
GNCCGABL_00092	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GNCCGABL_00093	CDS	393				hypothetical protein
GNCCGABL_00094	CDS	1365				hypothetical protein
GNCCGABL_00095	CDS	216				hypothetical protein
GNCCGABL_00096	CDS	687				hypothetical protein
GNCCGABL_00097	CDS	438				hypothetical protein
GNCCGABL_00098	CDS	1410				hypothetical protein
GNCCGABL_00099	CDS	813				hypothetical protein
GNCCGABL_00100	CDS	195				hypothetical protein
GNCCGABL_00101	CDS	1227	xerC_1			Tyrosine recombinase XerC
GNCCGABL_00102	CDS	186				hypothetical protein
GNCCGABL_00103	CDS	351				hypothetical protein
GNCCGABL_00104	CDS	777				IS66 family transposase ISDeal1
GNCCGABL_00105	CDS	450				hypothetical protein
GNCCGABL_00106	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
GNCCGABL_00107	CDS	696				hypothetical protein
GNCCGABL_00108	CDS	585				hypothetical protein
GNCCGABL_00109	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
GNCCGABL_00110	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNCCGABL_00111	CDS	993	rhaR			HTH-type transcriptional activator RhaR
GNCCGABL_00112	CDS	1191				hypothetical protein
GNCCGABL_00113	CDS	192				hypothetical protein
GNCCGABL_00114	CDS	150				hypothetical protein
GNCCGABL_00115	CDS	1287				hypothetical protein
GNCCGABL_00116	CDS	645				hypothetical protein
GNCCGABL_00117	CDS	576	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNCCGABL_00118	CDS	123				hypothetical protein
GNCCGABL_00119	CDS	480				hypothetical protein
GNCCGABL_00120	CDS	210				hypothetical protein
GNCCGABL_00121	CDS	489				hypothetical protein
GNCCGABL_00122	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
GNCCGABL_00123	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
GNCCGABL_00124	CDS	552				hypothetical protein
GNCCGABL_00125	CDS	102				hypothetical protein
GNCCGABL_00126	CDS	390				hypothetical protein
GNCCGABL_00127	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GNCCGABL_00128	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
GNCCGABL_00129	CDS	177	rpsU		COG0828	30S ribosomal protein S21
GNCCGABL_00130	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
GNCCGABL_00131	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GNCCGABL_00132	CDS	384				hypothetical protein
GNCCGABL_00133	CDS	390				hypothetical protein
GNCCGABL_00134	CDS	1131	hemW		COG0635	Heme chaperone HemW
GNCCGABL_00135	CDS	738				hypothetical protein
GNCCGABL_00136	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
GNCCGABL_00137	CDS	618				hypothetical protein
GNCCGABL_00138	CDS	402	spxA_1		COG1393	Regulatory protein Spx
GNCCGABL_00139	CDS	279				hypothetical protein
GNCCGABL_00140	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
GNCCGABL_00141	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
GNCCGABL_00142	CDS	114				hypothetical protein
GNCCGABL_00143	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
GNCCGABL_00144	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
GNCCGABL_00145	CDS	885				hypothetical protein
GNCCGABL_00146	CDS	804	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
GNCCGABL_00147	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
GNCCGABL_00148	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
GNCCGABL_00149	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
GNCCGABL_00150	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
GNCCGABL_00151	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
GNCCGABL_00152	CDS	753				hypothetical protein
GNCCGABL_00153	CDS	951	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
GNCCGABL_00154	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
GNCCGABL_00155	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
GNCCGABL_00156	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
GNCCGABL_00157	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
GNCCGABL_00158	CDS	486				hypothetical protein
GNCCGABL_00159	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
GNCCGABL_00160	CDS	1455	amyS	3.2.1.1		Alpha-amylase
GNCCGABL_00161	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
GNCCGABL_00162	CDS	1635				hypothetical protein
GNCCGABL_00163	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
GNCCGABL_00164	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
GNCCGABL_00165	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GNCCGABL_00166	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
GNCCGABL_00167	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
GNCCGABL_00168	CDS	1104				hypothetical protein
GNCCGABL_00169	CDS	339				hypothetical protein
GNCCGABL_00170	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GNCCGABL_00171	CDS	477	aroL	2.7.1.71		Shikimate kinase 2
GNCCGABL_00172	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
GNCCGABL_00173	CDS	1275	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GNCCGABL_00174	CDS	837				hypothetical protein
GNCCGABL_00175	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
GNCCGABL_00176	CDS	987	glyG			Glycosyltransferase GlyG
GNCCGABL_00177	CDS	1434				hypothetical protein
GNCCGABL_00178	CDS	1035				hypothetical protein
GNCCGABL_00179	CDS	738	mecA		COG4862	Adapter protein MecA
GNCCGABL_00180	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GNCCGABL_00181	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
GNCCGABL_00182	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
GNCCGABL_00183	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
GNCCGABL_00184	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
GNCCGABL_00185	CDS	1260	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
GNCCGABL_00186	CDS	501	rplJ			50S ribosomal protein L10
GNCCGABL_00187	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
GNCCGABL_00188	CDS	174				hypothetical protein
GNCCGABL_00189	CDS	255				hypothetical protein
GNCCGABL_00190	CDS	324				hypothetical protein
GNCCGABL_00191	CDS	381				hypothetical protein
GNCCGABL_00192	CDS	144				hypothetical protein
GNCCGABL_00193	CDS	588				hypothetical protein
GNCCGABL_00194	CDS	1404	ramC_1	2.7.-.-	COG0515	putative SapB synthase
GNCCGABL_00195	CDS	585	msbA_1	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
GNCCGABL_00196	CDS	741	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
GNCCGABL_00197	CDS	1320				hypothetical protein
GNCCGABL_00198	CDS	138				hypothetical protein
GNCCGABL_00199	CDS	537				hypothetical protein
GNCCGABL_00200	CDS	840				IS3 family transposase ISSpn4
GNCCGABL_00201	CDS	609				hypothetical protein
GNCCGABL_00202	CDS	90				hypothetical protein
GNCCGABL_00203	CDS	612	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
GNCCGABL_00204	CDS	687	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
GNCCGABL_00205	CDS	933	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
GNCCGABL_00206	CDS	930	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
GNCCGABL_00207	CDS	1440				hypothetical protein
GNCCGABL_00208	CDS	1578				hypothetical protein
GNCCGABL_00209	CDS	1461				hypothetical protein
GNCCGABL_00210	CDS	456				hypothetical protein
GNCCGABL_00211	CDS	90				hypothetical protein
GNCCGABL_00212	CDS	450				hypothetical protein
GNCCGABL_00213	CDS	267				IS630 family transposase ISSpn2
GNCCGABL_00214	CDS	261			COG3039	IS5 family transposase ISSpn7
GNCCGABL_00215	CDS	390			COG3039	IS5 family transposase IS1381
GNCCGABL_00216	CDS	255	lafA			Bacteriocin lactacin-F subunit LafA
GNCCGABL_00217	CDS	204				hypothetical protein
GNCCGABL_00218	CDS	138				hypothetical protein
GNCCGABL_00219	CDS	384				hypothetical protein
GNCCGABL_00220	CDS	690				hypothetical protein
GNCCGABL_00221	CDS	234				hypothetical protein
GNCCGABL_00222	CDS	612				hypothetical protein
GNCCGABL_00223	CDS	795				hypothetical protein
GNCCGABL_00224	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GNCCGABL_00225	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
GNCCGABL_00226	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
GNCCGABL_00227	CDS	294				hypothetical protein
GNCCGABL_00228	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
GNCCGABL_00229	CDS	2793	infB			Translation initiation factor IF-2
GNCCGABL_00230	CDS	351	rbfA			Ribosome-binding factor A
GNCCGABL_00231	CDS	507				hypothetical protein
GNCCGABL_00232	CDS	294				hypothetical protein
GNCCGABL_00233	CDS	183				hypothetical protein
GNCCGABL_00234	CDS	141				hypothetical protein
GNCCGABL_00235	CDS	234				hypothetical protein
GNCCGABL_00236	CDS	1335				hypothetical protein
GNCCGABL_00237	CDS	255				hypothetical protein
GNCCGABL_00238	CDS	396				hypothetical protein
GNCCGABL_00239	CDS	561				hypothetical protein
GNCCGABL_00240	CDS	579				hypothetical protein
GNCCGABL_00241	CDS	1242				hypothetical protein
GNCCGABL_00242	CDS	1002				hypothetical protein
GNCCGABL_00243	CDS	2652	valS	6.1.1.9		Valine--tRNA ligase
GNCCGABL_00244	CDS	1467	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
GNCCGABL_00245	CDS	2226	mutL_1			DNA mismatch repair protein MutL
GNCCGABL_00246	CDS	627				hypothetical protein
GNCCGABL_00247	CDS	636				hypothetical protein
GNCCGABL_00248	CDS	1221				hypothetical protein
GNCCGABL_00249	CDS	1578				hypothetical protein
GNCCGABL_00250	CDS	1266				hypothetical protein
GNCCGABL_00251	CDS	543				hypothetical protein
GNCCGABL_00252	CDS	630				hypothetical protein
GNCCGABL_00253	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
GNCCGABL_00254	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
GNCCGABL_00255	CDS	1416	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
GNCCGABL_00256	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GNCCGABL_00257	CDS	510	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
GNCCGABL_00258	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
GNCCGABL_00259	CDS	1002				hypothetical protein
GNCCGABL_00260	CDS	225			COG2826	IS30 family transposase ISSpn8
GNCCGABL_00261	CDS	198				hypothetical protein
GNCCGABL_00262	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
GNCCGABL_00263	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
GNCCGABL_00264	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
GNCCGABL_00265	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
GNCCGABL_00266	CDS	885	mshD_1	2.3.1.189		Mycothiol acetyltransferase
GNCCGABL_00267	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
GNCCGABL_00268	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
GNCCGABL_00269	CDS	885	lrp			Leucine-rich protein
GNCCGABL_00270	CDS	456				hypothetical protein
GNCCGABL_00271	CDS	1278				hypothetical protein
GNCCGABL_00272	CDS	648			COG1136	putative ABC transporter ATP-binding protein
GNCCGABL_00273	CDS	1380				hypothetical protein
GNCCGABL_00274	CDS	657	regX3		COG0745	Sensory transduction protein regX3
GNCCGABL_00275	CDS	1329				hypothetical protein
GNCCGABL_00276	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
GNCCGABL_00277	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
GNCCGABL_00278	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
GNCCGABL_00279	CDS	678	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
GNCCGABL_00280	CDS	765	peb1A		COG0834	Major cell-binding factor
GNCCGABL_00281	CDS	759	glnQ_2			Glutamine transport ATP-binding protein GlnQ
GNCCGABL_00282	CDS	2223				hypothetical protein
GNCCGABL_00283	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
GNCCGABL_00284	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
GNCCGABL_00285	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
GNCCGABL_00286	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
GNCCGABL_00287	CDS	702				hypothetical protein
GNCCGABL_00288	CDS	1848	uvrC		COG0322	UvrABC system protein C
GNCCGABL_00289	CDS	774				hypothetical protein
GNCCGABL_00290	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
GNCCGABL_00291	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
GNCCGABL_00292	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
GNCCGABL_00293	CDS	579				hypothetical protein
GNCCGABL_00294	CDS	153				hypothetical protein
GNCCGABL_00295	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
GNCCGABL_00296	CDS	1038	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
GNCCGABL_00297	CDS	462				hypothetical protein
GNCCGABL_00298	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
GNCCGABL_00299	CDS	426	rplK			50S ribosomal protein L11
GNCCGABL_00300	CDS	690	rplA			50S ribosomal protein L1
GNCCGABL_00301	CDS	363				hypothetical protein
GNCCGABL_00302	CDS	261				hypothetical protein
GNCCGABL_00303	CDS	993	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNCCGABL_00304	CDS	819				hypothetical protein
GNCCGABL_00305	CDS	786				hypothetical protein
GNCCGABL_00306	CDS	246				hypothetical protein
GNCCGABL_00307	CDS	6417				hypothetical protein
GNCCGABL_00308	CDS	477				hypothetical protein
GNCCGABL_00309	CDS	306				hypothetical protein
GNCCGABL_00310	CDS	1476	gatC_1		COG3775	PTS system galactitol-specific EIIC component
GNCCGABL_00311	CDS	237				hypothetical protein
GNCCGABL_00312	CDS	6702	lacZ	3.2.1.23		Beta-galactosidase
GNCCGABL_00313	CDS	426				hypothetical protein
GNCCGABL_00314	CDS	246				hypothetical protein
GNCCGABL_00315	CDS	360				hypothetical protein
GNCCGABL_00316	CDS	510				hypothetical protein
GNCCGABL_00317	CDS	447				hypothetical protein
GNCCGABL_00318	CDS	558				hypothetical protein
GNCCGABL_00319	CDS	255				hypothetical protein
GNCCGABL_00320	CDS	2055				hypothetical protein
GNCCGABL_00321	CDS	861				hypothetical protein
GNCCGABL_00322	CDS	387				ISL3 family transposaseA
GNCCGABL_00323	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
GNCCGABL_00324	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GNCCGABL_00325	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
GNCCGABL_00326	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
GNCCGABL_00327	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GNCCGABL_00328	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
GNCCGABL_00329	CDS	678				hypothetical protein
GNCCGABL_00330	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
GNCCGABL_00331	CDS	684				hypothetical protein
GNCCGABL_00332	CDS	945				hypothetical protein
GNCCGABL_00333	CDS	2832	uvrA			UvrABC system protein A
GNCCGABL_00334	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
GNCCGABL_00335	CDS	399	spxA_2		COG1393	Regulatory protein Spx
GNCCGABL_00336	CDS	570				hypothetical protein
GNCCGABL_00337	CDS	267				hypothetical protein
GNCCGABL_00338	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GNCCGABL_00339	CDS	306				hypothetical protein
GNCCGABL_00340	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
GNCCGABL_00341	CDS	471				hypothetical protein
GNCCGABL_00342	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
GNCCGABL_00343	CDS	144				hypothetical protein
GNCCGABL_00344	CDS	1539				hypothetical protein
GNCCGABL_00345	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
GNCCGABL_00346	CDS	459				hypothetical protein
GNCCGABL_00347	CDS	591				hypothetical protein
GNCCGABL_00348	CDS	618	udk_1	2.7.1.48		Uridine kinase
GNCCGABL_00349	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
GNCCGABL_00350	CDS	627	rplC		COG0087	50S ribosomal protein L3
GNCCGABL_00351	CDS	624	rplD		COG0088	50S ribosomal protein L4
GNCCGABL_00352	CDS	297	rplW			50S ribosomal protein L23
GNCCGABL_00353	CDS	834	rplB		COG0090	50S ribosomal protein L2
GNCCGABL_00354	CDS	282	rpsS		COG0185	30S ribosomal protein S19
GNCCGABL_00355	CDS	345	rplV		COG0091	50S ribosomal protein L22
GNCCGABL_00356	CDS	654	rpsC		COG0092	30S ribosomal protein S3
GNCCGABL_00357	CDS	414	rplP		COG0197	50S ribosomal protein L16
GNCCGABL_00358	CDS	207	rpmC		COG0255	50S ribosomal protein L29
GNCCGABL_00359	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
GNCCGABL_00360	CDS	369	rplN		COG0093	50S ribosomal protein L14
GNCCGABL_00361	CDS	306	rplX		COG0198	50S ribosomal protein L24
GNCCGABL_00362	CDS	543	rplE		COG0094	50S ribosomal protein L5
GNCCGABL_00363	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
GNCCGABL_00364	CDS	399	rpsH			30S ribosomal protein S8
GNCCGABL_00365	CDS	537	rplF		COG0097	50S ribosomal protein L6
GNCCGABL_00366	CDS	357	rplR		COG0256	50S ribosomal protein L18
GNCCGABL_00367	CDS	495	rpsE			30S ribosomal protein S5
GNCCGABL_00368	CDS	183	rpmD		COG1841	50S ribosomal protein L30
GNCCGABL_00369	CDS	441	rplO			50S ribosomal protein L15
GNCCGABL_00370	CDS	1311	secY			Protein translocase subunit SecY
GNCCGABL_00371	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
GNCCGABL_00372	CDS	219	infA		COG0361	Translation initiation factor IF-1
GNCCGABL_00373	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
