locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGPCFLEH_00056	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
FGPCFLEH_00057	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
FGPCFLEH_00058	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
FGPCFLEH_00059	CDS	774				hypothetical protein
FGPCFLEH_00060	CDS	1848	uvrC		COG0322	UvrABC system protein C
FGPCFLEH_00061	CDS	702				hypothetical protein
FGPCFLEH_00062	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
FGPCFLEH_00063	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
FGPCFLEH_00064	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
FGPCFLEH_00065	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
FGPCFLEH_00066	CDS	2223				hypothetical protein
FGPCFLEH_00067	CDS	759	glnQ_1			Glutamine transport ATP-binding protein GlnQ
FGPCFLEH_00068	CDS	765	peb1A		COG0834	Major cell-binding factor
FGPCFLEH_00069	CDS	678	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
FGPCFLEH_00070	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
FGPCFLEH_00071	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
FGPCFLEH_00072	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
FGPCFLEH_00073	CDS	1329				hypothetical protein
FGPCFLEH_00074	CDS	657	regX3		COG0745	Sensory transduction protein regX3
FGPCFLEH_00075	CDS	1380				hypothetical protein
FGPCFLEH_00076	CDS	648			COG1136	putative ABC transporter ATP-binding protein
FGPCFLEH_00077	CDS	1278				hypothetical protein
FGPCFLEH_00078	CDS	456				hypothetical protein
FGPCFLEH_00079	CDS	885	lrp			Leucine-rich protein
FGPCFLEH_00080	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
FGPCFLEH_00081	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
FGPCFLEH_00082	CDS	885	mshD_1	2.3.1.189		Mycothiol acetyltransferase
FGPCFLEH_00083	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
FGPCFLEH_00084	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
FGPCFLEH_00085	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
FGPCFLEH_00086	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
FGPCFLEH_00087	CDS	198				hypothetical protein
FGPCFLEH_00088	CDS	225			COG2826	IS30 family transposase ISSpn8
FGPCFLEH_00089	CDS	768				hypothetical protein
FGPCFLEH_00090	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
FGPCFLEH_00091	CDS	510	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
FGPCFLEH_00092	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
FGPCFLEH_00093	CDS	1416	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
FGPCFLEH_00094	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
FGPCFLEH_00095	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
FGPCFLEH_00096	CDS	630				hypothetical protein
FGPCFLEH_00097	CDS	543				hypothetical protein
FGPCFLEH_00098	CDS	1266				hypothetical protein
FGPCFLEH_00099	CDS	1578				hypothetical protein
FGPCFLEH_00100	CDS	1221				hypothetical protein
FGPCFLEH_00101	CDS	636				hypothetical protein
FGPCFLEH_00102	CDS	627				hypothetical protein
FGPCFLEH_00103	CDS	2226	mutL_1			DNA mismatch repair protein MutL
FGPCFLEH_00104	CDS	1467	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
FGPCFLEH_00105	CDS	2652	valS	6.1.1.9		Valine--tRNA ligase
FGPCFLEH_00106	CDS	1002				hypothetical protein
FGPCFLEH_00107	CDS	1242				hypothetical protein
FGPCFLEH_00108	CDS	579				hypothetical protein
FGPCFLEH_00109	CDS	561				hypothetical protein
FGPCFLEH_00110	CDS	396				hypothetical protein
FGPCFLEH_00111	CDS	255				hypothetical protein
FGPCFLEH_00112	CDS	1335				hypothetical protein
FGPCFLEH_00113	CDS	234				hypothetical protein
FGPCFLEH_00114	CDS	141				hypothetical protein
FGPCFLEH_00115	CDS	183				hypothetical protein
FGPCFLEH_00116	CDS	294				hypothetical protein
FGPCFLEH_00117	CDS	507				hypothetical protein
FGPCFLEH_00118	CDS	351	rbfA			Ribosome-binding factor A
FGPCFLEH_00119	CDS	2793	infB			Translation initiation factor IF-2
FGPCFLEH_00120	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
FGPCFLEH_00121	CDS	294				hypothetical protein
FGPCFLEH_00122	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
FGPCFLEH_00123	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
FGPCFLEH_00124	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
FGPCFLEH_00125	CDS	795				hypothetical protein
FGPCFLEH_00126	CDS	612				hypothetical protein
FGPCFLEH_00127	CDS	234				hypothetical protein
FGPCFLEH_00128	CDS	690				hypothetical protein
FGPCFLEH_00129	CDS	384				hypothetical protein
FGPCFLEH_00130	CDS	138				hypothetical protein
FGPCFLEH_00131	CDS	204				hypothetical protein
FGPCFLEH_00132	CDS	255	lafA			Bacteriocin lactacin-F subunit LafA
FGPCFLEH_00133	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FGPCFLEH_00134	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
FGPCFLEH_00135	CDS	318	ftsL			Cell division protein FtsL
FGPCFLEH_00136	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FGPCFLEH_00137	CDS	195				hypothetical protein
FGPCFLEH_00138	CDS	543				hypothetical protein
FGPCFLEH_00139	CDS	243				hypothetical protein
FGPCFLEH_00140	CDS	336				hypothetical protein
FGPCFLEH_00141	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
FGPCFLEH_00142	CDS	1902				hypothetical protein
FGPCFLEH_00143	CDS	294				hypothetical protein
FGPCFLEH_00144	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
FGPCFLEH_00145	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
FGPCFLEH_00146	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
FGPCFLEH_00147	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
FGPCFLEH_00148	CDS	435				hypothetical protein
FGPCFLEH_00149	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
FGPCFLEH_00150	CDS	642				hypothetical protein
FGPCFLEH_00151	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
FGPCFLEH_00152	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
FGPCFLEH_00153	CDS	216				IS200/IS605 family transposase ISStin10
FGPCFLEH_00154	CDS	3204		4.2.2.1		Hyaluronate lyase
FGPCFLEH_00155	CDS	477	bsaA			Glutathione peroxidase BsaA
FGPCFLEH_00156	CDS	2214				hypothetical protein
FGPCFLEH_00157	CDS	126				hypothetical protein
FGPCFLEH_00158	CDS	177				hypothetical protein
FGPCFLEH_00159	CDS	1347	licC_1		COG1455	Lichenan permease IIC component
FGPCFLEH_00160	CDS	246				hypothetical protein
FGPCFLEH_00161	CDS	150				hypothetical protein
FGPCFLEH_00162	CDS	315	lacF_1		COG1447	PTS system lactose-specific EIIA component
FGPCFLEH_00163	CDS	1974	licR_1		COG1762	putative licABCH operon regulator
FGPCFLEH_00164	CDS	315				hypothetical protein
FGPCFLEH_00165	CDS	240			COG4095	Sugar transporter SemiSWEET
FGPCFLEH_00166	CDS	1410	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
FGPCFLEH_00167	CDS	339				hypothetical protein
FGPCFLEH_00168	CDS	393	rpsI		COG0103	30S ribosomal protein S9
FGPCFLEH_00169	CDS	447	rplM			50S ribosomal protein L13
FGPCFLEH_00170	CDS	318				hypothetical protein
FGPCFLEH_00171	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
FGPCFLEH_00172	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
FGPCFLEH_00173	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
FGPCFLEH_00174	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
FGPCFLEH_00175	CDS	708				hypothetical protein
FGPCFLEH_00176	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
FGPCFLEH_00177	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
FGPCFLEH_00178	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
FGPCFLEH_00179	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
FGPCFLEH_00180	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
FGPCFLEH_00181	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
FGPCFLEH_00182	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
FGPCFLEH_00183	CDS	723	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FGPCFLEH_00184	CDS	231				hypothetical protein
FGPCFLEH_00185	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
FGPCFLEH_00186	CDS	153				hypothetical protein
FGPCFLEH_00187	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
FGPCFLEH_00188	CDS	264				hypothetical protein
FGPCFLEH_00189	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
FGPCFLEH_00190	CDS	2082	fus			Elongation factor G
FGPCFLEH_00191	CDS	471	rpsG		COG0049	30S ribosomal protein S7
FGPCFLEH_00192	CDS	414	rpsL		COG0048	30S ribosomal protein S12
FGPCFLEH_00193	CDS	3771	glgX_1	3.2.1.196		Glycogen debranching enzyme
FGPCFLEH_00194	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
FGPCFLEH_00195	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FGPCFLEH_00196	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
FGPCFLEH_00197	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
FGPCFLEH_00198	CDS	1260		3.4.24.-		Putative zinc metalloprotease
FGPCFLEH_00199	CDS	804				hypothetical protein
FGPCFLEH_00200	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
FGPCFLEH_00201	CDS	573				hypothetical protein
FGPCFLEH_00202	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
FGPCFLEH_00203	CDS	417				hypothetical protein
FGPCFLEH_00204	CDS	696				hypothetical protein
FGPCFLEH_00205	CDS	843				hypothetical protein
FGPCFLEH_00206	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
FGPCFLEH_00207	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
FGPCFLEH_00208	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
FGPCFLEH_00209	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
FGPCFLEH_00210	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
FGPCFLEH_00211	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
FGPCFLEH_00212	CDS	321	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
FGPCFLEH_00213	CDS	981	sorC		COG2390	Sorbitol operon regulator
FGPCFLEH_00214	CDS	747	srlR_1		COG1349	Glucitol operon repressor
FGPCFLEH_00215	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
FGPCFLEH_00216	CDS	102				hypothetical protein
FGPCFLEH_00217	CDS	195				hypothetical protein
FGPCFLEH_00218	CDS	450				hypothetical protein
FGPCFLEH_00219	CDS	387	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
FGPCFLEH_00220	CDS	564				hypothetical protein
FGPCFLEH_00221	CDS	369				hypothetical protein
FGPCFLEH_00222	CDS	1008				hypothetical protein
FGPCFLEH_00223	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
FGPCFLEH_00224	CDS	1338				hypothetical protein
FGPCFLEH_00225	CDS	267				hypothetical protein
FGPCFLEH_00226	CDS	387	rplQ		COG0203	50S ribosomal protein L17
FGPCFLEH_00227	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
FGPCFLEH_00228	CDS	384	rpsK			30S ribosomal protein S11
FGPCFLEH_00229	CDS	366	rpsM		COG0099	30S ribosomal protein S13
FGPCFLEH_00230	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
FGPCFLEH_00231	CDS	219	infA		COG0361	Translation initiation factor IF-1
FGPCFLEH_00232	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
FGPCFLEH_00233	CDS	1311	secY			Protein translocase subunit SecY
FGPCFLEH_00234	CDS	441	rplO			50S ribosomal protein L15
FGPCFLEH_00235	CDS	183	rpmD		COG1841	50S ribosomal protein L30
FGPCFLEH_00236	CDS	495	rpsE			30S ribosomal protein S5
FGPCFLEH_00237	CDS	357	rplR		COG0256	50S ribosomal protein L18
FGPCFLEH_00238	CDS	537	rplF		COG0097	50S ribosomal protein L6
FGPCFLEH_00239	CDS	399	rpsH			30S ribosomal protein S8
FGPCFLEH_00240	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
FGPCFLEH_00241	CDS	543	rplE		COG0094	50S ribosomal protein L5
FGPCFLEH_00242	CDS	306	rplX		COG0198	50S ribosomal protein L24
FGPCFLEH_00243	CDS	369	rplN		COG0093	50S ribosomal protein L14
FGPCFLEH_00244	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
FGPCFLEH_00245	CDS	207	rpmC		COG0255	50S ribosomal protein L29
FGPCFLEH_00246	CDS	414	rplP		COG0197	50S ribosomal protein L16
FGPCFLEH_00247	CDS	654	rpsC		COG0092	30S ribosomal protein S3
FGPCFLEH_00248	CDS	345	rplV		COG0091	50S ribosomal protein L22
FGPCFLEH_00249	CDS	282	rpsS		COG0185	30S ribosomal protein S19
FGPCFLEH_00250	CDS	834	rplB		COG0090	50S ribosomal protein L2
FGPCFLEH_00251	CDS	297	rplW			50S ribosomal protein L23
FGPCFLEH_00252	CDS	624	rplD		COG0088	50S ribosomal protein L4
FGPCFLEH_00253	CDS	627	rplC		COG0087	50S ribosomal protein L3
FGPCFLEH_00254	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
FGPCFLEH_00255	CDS	618	udk_1	2.7.1.48		Uridine kinase
FGPCFLEH_00256	CDS	591				hypothetical protein
FGPCFLEH_00257	CDS	459				hypothetical protein
FGPCFLEH_00258	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
FGPCFLEH_00259	CDS	1539				hypothetical protein
FGPCFLEH_00260	CDS	144				hypothetical protein
FGPCFLEH_00261	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
FGPCFLEH_00262	CDS	471				hypothetical protein
FGPCFLEH_00263	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
FGPCFLEH_00264	CDS	306				hypothetical protein
FGPCFLEH_00265	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
FGPCFLEH_00266	CDS	267				hypothetical protein
FGPCFLEH_00267	CDS	570				hypothetical protein
FGPCFLEH_00268	CDS	399	spxA_1		COG1393	Regulatory protein Spx
FGPCFLEH_00269	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
FGPCFLEH_00270	CDS	2832	uvrA			UvrABC system protein A
FGPCFLEH_00271	CDS	945				hypothetical protein
FGPCFLEH_00272	CDS	684				hypothetical protein
FGPCFLEH_00273	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
FGPCFLEH_00274	CDS	678				hypothetical protein
FGPCFLEH_00275	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
FGPCFLEH_00276	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
FGPCFLEH_00277	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
FGPCFLEH_00278	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
FGPCFLEH_00279	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
FGPCFLEH_00280	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
FGPCFLEH_00281	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
FGPCFLEH_00282	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
FGPCFLEH_00283	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
FGPCFLEH_00284	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
FGPCFLEH_00285	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
FGPCFLEH_00286	CDS	738	mecA		COG4862	Adapter protein MecA
FGPCFLEH_00287	CDS	1035				hypothetical protein
FGPCFLEH_00288	CDS	1434				hypothetical protein
FGPCFLEH_00289	CDS	987	glyG			Glycosyltransferase GlyG
FGPCFLEH_00290	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
FGPCFLEH_00291	CDS	837				hypothetical protein
FGPCFLEH_00292	CDS	1275	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FGPCFLEH_00293	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
FGPCFLEH_00294	CDS	477	aroL	2.7.1.71		Shikimate kinase 2
FGPCFLEH_00295	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
FGPCFLEH_00296	CDS	339				hypothetical protein
FGPCFLEH_00297	CDS	1104				hypothetical protein
FGPCFLEH_00298	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
FGPCFLEH_00299	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
FGPCFLEH_00300	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
FGPCFLEH_00301	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
FGPCFLEH_00302	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
FGPCFLEH_00303	CDS	1635				hypothetical protein
FGPCFLEH_00304	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
FGPCFLEH_00305	CDS	1455	amyS	3.2.1.1		Alpha-amylase
FGPCFLEH_00306	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
FGPCFLEH_00307	CDS	486				hypothetical protein
FGPCFLEH_00308	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
FGPCFLEH_00309	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
FGPCFLEH_00310	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
FGPCFLEH_00311	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
FGPCFLEH_00312	CDS	951	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
FGPCFLEH_00313	CDS	753				hypothetical protein
FGPCFLEH_00314	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
FGPCFLEH_00315	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
FGPCFLEH_00316	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
FGPCFLEH_00317	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
FGPCFLEH_00318	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
FGPCFLEH_00319	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
FGPCFLEH_00320	CDS	885				hypothetical protein
FGPCFLEH_00321	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
FGPCFLEH_00322	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
FGPCFLEH_00323	CDS	114				hypothetical protein
FGPCFLEH_00324	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
FGPCFLEH_00325	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
FGPCFLEH_00326	CDS	279				hypothetical protein
FGPCFLEH_00327	CDS	402	spxA_2		COG1393	Regulatory protein Spx
FGPCFLEH_00328	CDS	618				hypothetical protein
FGPCFLEH_00329	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
FGPCFLEH_00330	CDS	738				hypothetical protein
FGPCFLEH_00331	CDS	1131	hemW		COG0635	Heme chaperone HemW
FGPCFLEH_00332	CDS	390				hypothetical protein
FGPCFLEH_00333	CDS	384				hypothetical protein
FGPCFLEH_00334	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FGPCFLEH_00335	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
FGPCFLEH_00336	CDS	177	rpsU		COG0828	30S ribosomal protein S21
FGPCFLEH_00337	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
FGPCFLEH_00338	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
FGPCFLEH_00339	CDS	390				hypothetical protein
FGPCFLEH_00340	CDS	102				hypothetical protein
FGPCFLEH_00341	CDS	552				hypothetical protein
FGPCFLEH_00342	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
FGPCFLEH_00343	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
FGPCFLEH_00344	CDS	489				hypothetical protein
FGPCFLEH_00345	CDS	210				hypothetical protein
FGPCFLEH_00346	CDS	480				hypothetical protein
FGPCFLEH_00347	CDS	123				hypothetical protein
FGPCFLEH_00348	CDS	576	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGPCFLEH_00349	CDS	726				hypothetical protein
FGPCFLEH_00350	CDS	1287				hypothetical protein
FGPCFLEH_00351	CDS	150				hypothetical protein
FGPCFLEH_00352	CDS	192				hypothetical protein
FGPCFLEH_00353	CDS	1191				hypothetical protein
FGPCFLEH_00354	CDS	993	rhaR			HTH-type transcriptional activator RhaR
FGPCFLEH_00355	CDS	1755	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FGPCFLEH_00356	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
FGPCFLEH_00357	CDS	585				hypothetical protein
FGPCFLEH_00358	CDS	696				hypothetical protein
