locus_tag	ftype	length_bp	gene	EC_number	COG	product
PAABCOIL_00147	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
PAABCOIL_00148	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
PAABCOIL_00149	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
PAABCOIL_00150	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
PAABCOIL_00151	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
PAABCOIL_00152	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
PAABCOIL_00153	CDS	696				hypothetical protein
PAABCOIL_00154	CDS	417				hypothetical protein
PAABCOIL_00155	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PAABCOIL_00156	CDS	573				hypothetical protein
PAABCOIL_00157	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
PAABCOIL_00158	CDS	804				hypothetical protein
PAABCOIL_00159	CDS	1260		3.4.24.-		Putative zinc metalloprotease
PAABCOIL_00160	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PAABCOIL_00161	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
PAABCOIL_00162	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PAABCOIL_00163	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
PAABCOIL_00164	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
PAABCOIL_00165	CDS	414	rpsL		COG0048	30S ribosomal protein S12
PAABCOIL_00166	CDS	471	rpsG		COG0049	30S ribosomal protein S7
PAABCOIL_00167	CDS	2082	fus			Elongation factor G
PAABCOIL_00168	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
PAABCOIL_00169	CDS	264				hypothetical protein
PAABCOIL_00170	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
PAABCOIL_00171	CDS	153				hypothetical protein
PAABCOIL_00172	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
PAABCOIL_00173	CDS	231				hypothetical protein
PAABCOIL_00174	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
PAABCOIL_00175	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
PAABCOIL_00176	CDS	912	manZ_1		COG3716	PTS system mannose-specific EIID component
PAABCOIL_00177	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
PAABCOIL_00178	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
PAABCOIL_00179	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
PAABCOIL_00180	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
PAABCOIL_00181	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
PAABCOIL_00182	CDS	708				hypothetical protein
PAABCOIL_00183	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
PAABCOIL_00184	CDS	1323	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
PAABCOIL_00185	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
PAABCOIL_00186	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
PAABCOIL_00187	CDS	318				hypothetical protein
PAABCOIL_00188	CDS	447	rplM			50S ribosomal protein L13
PAABCOIL_00189	CDS	393	rpsI		COG0103	30S ribosomal protein S9
PAABCOIL_00190	CDS	1155	xerC_2			Tyrosine recombinase XerC
PAABCOIL_00191	CDS	519				hypothetical protein
PAABCOIL_00192	CDS	282				hypothetical protein
PAABCOIL_00193	CDS	840				hypothetical protein
PAABCOIL_00194	CDS	360				hypothetical protein
PAABCOIL_00195	CDS	333				hypothetical protein
PAABCOIL_00196	CDS	195				hypothetical protein
PAABCOIL_00197	CDS	306				hypothetical protein
PAABCOIL_00198	CDS	669	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
PAABCOIL_00199	CDS	315	trxA_1		COG0526	Thioredoxin
PAABCOIL_00200	CDS	921	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
PAABCOIL_00201	CDS	270				hypothetical protein
PAABCOIL_00202	CDS	180	rpsZ			30S ribosomal protein S14 type Z
PAABCOIL_00203	CDS	651				hypothetical protein
PAABCOIL_00204	CDS	177				hypothetical protein
PAABCOIL_00205	CDS	564				hypothetical protein
PAABCOIL_00206	CDS	246				IS256 family transposase IS905
PAABCOIL_00207	CDS	1467				hypothetical protein
PAABCOIL_00208	CDS	1071				hypothetical protein
PAABCOIL_00209	CDS	339				hypothetical protein
PAABCOIL_00210	CDS	1437	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
PAABCOIL_00211	CDS	240			COG4095	Sugar transporter SemiSWEET
PAABCOIL_00212	CDS	315				hypothetical protein
PAABCOIL_00213	CDS	1974	licR_1		COG1762	putative licABCH operon regulator
PAABCOIL_00214	CDS	315	lacF_1		COG1447	PTS system lactose-specific EIIA component
PAABCOIL_00215	CDS	507				hypothetical protein
PAABCOIL_00216	CDS	1347	licC_2		COG1455	Lichenan permease IIC component
PAABCOIL_00217	CDS	177				hypothetical protein
PAABCOIL_00218	CDS	126				hypothetical protein
PAABCOIL_00219	CDS	2214				hypothetical protein
PAABCOIL_00220	CDS	477	bsaA			Glutathione peroxidase BsaA
PAABCOIL_00221	CDS	3204		4.2.2.1		Hyaluronate lyase
PAABCOIL_00222	CDS	216				IS200/IS605 family transposase ISStin10
PAABCOIL_00223	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
PAABCOIL_00224	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
PAABCOIL_00225	CDS	642				hypothetical protein
PAABCOIL_00226	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
PAABCOIL_00227	CDS	435				hypothetical protein
PAABCOIL_00228	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
PAABCOIL_00229	CDS	492	levE_1	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
PAABCOIL_00230	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
PAABCOIL_00231	CDS	819	manZ_2		COG3716	PTS system mannose-specific EIID component
PAABCOIL_00232	CDS	294				hypothetical protein
PAABCOIL_00233	CDS	1902				hypothetical protein
PAABCOIL_00234	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
PAABCOIL_00235	CDS	336				hypothetical protein
PAABCOIL_00236	CDS	243				hypothetical protein
PAABCOIL_00237	CDS	255				hypothetical protein
PAABCOIL_00238	CDS	282				hypothetical protein
PAABCOIL_00239	CDS	195				hypothetical protein
PAABCOIL_00240	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PAABCOIL_00241	CDS	318	ftsL			Cell division protein FtsL
PAABCOIL_00242	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2x
PAABCOIL_00243	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PAABCOIL_00244	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
PAABCOIL_00245	CDS	351				hypothetical protein
PAABCOIL_00246	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
PAABCOIL_00247	CDS	1485				hypothetical protein
PAABCOIL_00248	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
PAABCOIL_00249	CDS	339				IS630 family transposase IS630-Spn1
PAABCOIL_00250	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PAABCOIL_00251	CDS	732	cpsB	3.1.3.48		Tyrosine-protein phosphatase CpsB
PAABCOIL_00252	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
PAABCOIL_00253	CDS	684	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
PAABCOIL_00254	CDS	1368				hypothetical protein
PAABCOIL_00255	CDS	1179				hypothetical protein
PAABCOIL_00256	CDS	1392				hypothetical protein
PAABCOIL_00257	CDS	972	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
PAABCOIL_00258	CDS	1233				hypothetical protein
PAABCOIL_00259	CDS	1386				hypothetical protein
PAABCOIL_00260	CDS	1149	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
PAABCOIL_00261	CDS	1029				hypothetical protein
PAABCOIL_00262	CDS	705		2.7.7.-	COG1213	CTP:phosphoglutamine cytidylyltransferase
PAABCOIL_00263	CDS	834	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
PAABCOIL_00264	CDS	870	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
PAABCOIL_00265	CDS	594	rfbC	5.1.3.-		Protein RmlC 
PAABCOIL_00266	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
PAABCOIL_00267	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
PAABCOIL_00268	CDS	312				hypothetical protein
PAABCOIL_00269	CDS	159				hypothetical protein
PAABCOIL_00270	CDS	1983	sarA_1		COG4166	Oligopeptide-binding protein SarA
PAABCOIL_00271	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
PAABCOIL_00272	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
PAABCOIL_00273	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
PAABCOIL_00274	CDS	528				hypothetical protein
PAABCOIL_00275	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
PAABCOIL_00276	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
PAABCOIL_00277	CDS	1395	mapZ			Mid-cell-anchored protein Z
PAABCOIL_00278	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
PAABCOIL_00279	CDS	690	arlR_1		COG0745	Response regulator ArlR
PAABCOIL_00280	CDS	966	toxA	3.4.22.-		Toxin A
PAABCOIL_00281	CDS	999				hypothetical protein
PAABCOIL_00282	CDS	1233				hypothetical protein
PAABCOIL_00283	CDS	471				hypothetical protein
PAABCOIL_00284	CDS	279				hypothetical protein
PAABCOIL_00285	CDS	879	galK_1	2.7.1.6		Galactokinase
PAABCOIL_00286	CDS	954				hypothetical protein
PAABCOIL_00287	CDS	1008		2.7.4.2		Phosphomevalonate kinase
PAABCOIL_00288	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
PAABCOIL_00289	CDS	699	liaF		COG4758	Protein LiaF
PAABCOIL_00290	CDS	996				hypothetical protein
PAABCOIL_00291	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
PAABCOIL_00292	CDS	243				hypothetical protein
PAABCOIL_00293	CDS	240				hypothetical protein
PAABCOIL_00294	CDS	906				hypothetical protein
PAABCOIL_00295	CDS	1023				hypothetical protein
PAABCOIL_00296	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
PAABCOIL_00297	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
PAABCOIL_00298	CDS	738	mecA		COG4862	Adapter protein MecA
PAABCOIL_00299	CDS	1035				hypothetical protein
PAABCOIL_00300	CDS	1434				hypothetical protein
PAABCOIL_00301	CDS	987	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PAABCOIL_00302	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
PAABCOIL_00303	CDS	837				hypothetical protein
PAABCOIL_00304	CDS	1275	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PAABCOIL_00305	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
PAABCOIL_00306	CDS	477	aroK	2.7.1.71	COG0703	Shikimate kinase
PAABCOIL_00307	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
PAABCOIL_00308	CDS	339				hypothetical protein
PAABCOIL_00309	CDS	1104				hypothetical protein
PAABCOIL_00310	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
PAABCOIL_00311	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
PAABCOIL_00312	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PAABCOIL_00313	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
PAABCOIL_00314	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
PAABCOIL_00315	CDS	1635				hypothetical protein
PAABCOIL_00316	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
PAABCOIL_00317	CDS	1455	amyS	3.2.1.1		Alpha-amylase
PAABCOIL_00318	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
PAABCOIL_00319	CDS	486				hypothetical protein
PAABCOIL_00320	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
PAABCOIL_00321	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
PAABCOIL_00322	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
PAABCOIL_00323	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
PAABCOIL_00324	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
PAABCOIL_00325	CDS	753				hypothetical protein
PAABCOIL_00326	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
PAABCOIL_00327	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
PAABCOIL_00328	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
PAABCOIL_00329	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
PAABCOIL_00330	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PAABCOIL_00331	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PAABCOIL_00332	CDS	885				hypothetical protein
PAABCOIL_00333	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
PAABCOIL_00334	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
PAABCOIL_00335	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
PAABCOIL_00336	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
PAABCOIL_00337	CDS	279				hypothetical protein
PAABCOIL_00338	CDS	402	spxA_2		COG1393	Regulatory protein Spx
PAABCOIL_00339	CDS	618				hypothetical protein
PAABCOIL_00340	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
PAABCOIL_00341	CDS	738				hypothetical protein
PAABCOIL_00342	CDS	1131	hemW		COG0635	Heme chaperone HemW
PAABCOIL_00343	CDS	390				hypothetical protein
PAABCOIL_00344	CDS	384				hypothetical protein
PAABCOIL_00345	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
PAABCOIL_00346	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
PAABCOIL_00347	CDS	177	rpsU		COG0828	30S ribosomal protein S21
PAABCOIL_00348	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
PAABCOIL_00349	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PAABCOIL_00350	CDS	390				hypothetical protein
PAABCOIL_00351	CDS	102				hypothetical protein
PAABCOIL_00352	CDS	552				hypothetical protein
PAABCOIL_00353	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
PAABCOIL_00354	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
PAABCOIL_00355	CDS	456				hypothetical protein
PAABCOIL_00356	CDS	210				hypothetical protein
PAABCOIL_00357	CDS	555				hypothetical protein
PAABCOIL_00358	CDS	720	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PAABCOIL_00359	CDS	726				hypothetical protein
PAABCOIL_00360	CDS	1287				hypothetical protein
PAABCOIL_00361	CDS	183				hypothetical protein
PAABCOIL_00362	CDS	177				hypothetical protein
PAABCOIL_00363	CDS	1191				hypothetical protein
PAABCOIL_00364	CDS	1209	xerC_3			Tyrosine recombinase XerC
PAABCOIL_00365	CDS	192				hypothetical protein
PAABCOIL_00366	CDS	1323				hypothetical protein
PAABCOIL_00367	CDS	1353				hypothetical protein
PAABCOIL_00368	CDS	342				hypothetical protein
PAABCOIL_00369	CDS	186				hypothetical protein
PAABCOIL_00370	CDS	837				hypothetical protein
PAABCOIL_00371	CDS	1305	bspRIM	2.1.1.37		Modification methylase BspRI
PAABCOIL_00372	CDS	939				hypothetical protein
PAABCOIL_00373	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
PAABCOIL_00374	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
