locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCBGIAPD_00041	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
MCBGIAPD_00042	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
MCBGIAPD_00043	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
MCBGIAPD_00044	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
MCBGIAPD_00045	CDS	231				hypothetical protein
MCBGIAPD_00046	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
MCBGIAPD_00047	CDS	153				hypothetical protein
MCBGIAPD_00048	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
MCBGIAPD_00049	CDS	264				hypothetical protein
MCBGIAPD_00050	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
MCBGIAPD_00051	CDS	2082	fus			Elongation factor G
MCBGIAPD_00052	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MCBGIAPD_00053	CDS	414	rpsL		COG0048	30S ribosomal protein S12
MCBGIAPD_00054	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
MCBGIAPD_00055	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
MCBGIAPD_00056	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MCBGIAPD_00057	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
MCBGIAPD_00058	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
MCBGIAPD_00059	CDS	1260		3.4.24.-		Putative zinc metalloprotease
MCBGIAPD_00060	CDS	804				hypothetical protein
MCBGIAPD_00061	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
MCBGIAPD_00062	CDS	426				hypothetical protein
MCBGIAPD_00063	CDS	108				hypothetical protein
MCBGIAPD_00064	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MCBGIAPD_00065	CDS	417				hypothetical protein
MCBGIAPD_00066	CDS	696				hypothetical protein
MCBGIAPD_00067	CDS	843				hypothetical protein
MCBGIAPD_00068	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
MCBGIAPD_00069	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
MCBGIAPD_00070	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
MCBGIAPD_00071	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
MCBGIAPD_00072	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
MCBGIAPD_00073	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
MCBGIAPD_00074	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
MCBGIAPD_00075	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
MCBGIAPD_00076	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
MCBGIAPD_00077	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
MCBGIAPD_00078	CDS	102				hypothetical protein
MCBGIAPD_00079	CDS	195				hypothetical protein
MCBGIAPD_00080	CDS	450				hypothetical protein
MCBGIAPD_00081	CDS	129				hypothetical protein
MCBGIAPD_00082	CDS	951	potA_1	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
MCBGIAPD_00083	CDS	345				hypothetical protein
MCBGIAPD_00084	CDS	1023				hypothetical protein
MCBGIAPD_00085	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MCBGIAPD_00086	CDS	1338				hypothetical protein
MCBGIAPD_00087	CDS	267				hypothetical protein
MCBGIAPD_00088	CDS	387	rplQ		COG0203	50S ribosomal protein L17
MCBGIAPD_00089	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MCBGIAPD_00090	CDS	384	rpsK			30S ribosomal protein S11
MCBGIAPD_00091	CDS	366	rpsM		COG0099	30S ribosomal protein S13
MCBGIAPD_00092	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
MCBGIAPD_00093	CDS	219	infA		COG0361	Translation initiation factor IF-1
MCBGIAPD_00094	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
MCBGIAPD_00095	CDS	1311	secY_1			Protein translocase subunit SecY
MCBGIAPD_00096	CDS	441	rplO			50S ribosomal protein L15
MCBGIAPD_00097	CDS	183	rpmD		COG1841	50S ribosomal protein L30
MCBGIAPD_00098	CDS	495	rpsE			30S ribosomal protein S5
MCBGIAPD_00099	CDS	357	rplR		COG0256	50S ribosomal protein L18
MCBGIAPD_00100	CDS	537	rplF		COG0097	50S ribosomal protein L6
MCBGIAPD_00101	CDS	399	rpsH			30S ribosomal protein S8
MCBGIAPD_00102	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
MCBGIAPD_00103	CDS	543	rplE		COG0094	50S ribosomal protein L5
MCBGIAPD_00104	CDS	306	rplX		COG0198	50S ribosomal protein L24
MCBGIAPD_00105	CDS	369	rplN		COG0093	50S ribosomal protein L14
MCBGIAPD_00106	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
MCBGIAPD_00107	CDS	207	rpmC		COG0255	50S ribosomal protein L29
MCBGIAPD_00108	CDS	414	rplP		COG0197	50S ribosomal protein L16
MCBGIAPD_00109	CDS	654	rpsC		COG0092	30S ribosomal protein S3
MCBGIAPD_00110	CDS	345	rplV		COG0091	50S ribosomal protein L22
MCBGIAPD_00111	CDS	282	rpsS		COG0185	30S ribosomal protein S19
MCBGIAPD_00112	CDS	834	rplB		COG0090	50S ribosomal protein L2
MCBGIAPD_00113	CDS	297	rplW			50S ribosomal protein L23
MCBGIAPD_00114	CDS	624	rplD		COG0088	50S ribosomal protein L4
MCBGIAPD_00115	CDS	627	rplC		COG0087	50S ribosomal protein L3
MCBGIAPD_00116	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
MCBGIAPD_00117	CDS	618	udk_1	2.7.1.48		Uridine kinase
MCBGIAPD_00118	CDS	591				hypothetical protein
MCBGIAPD_00119	CDS	507				hypothetical protein
MCBGIAPD_00120	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
MCBGIAPD_00121	CDS	1539				hypothetical protein
MCBGIAPD_00122	CDS	144				hypothetical protein
MCBGIAPD_00123	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
MCBGIAPD_00124	CDS	456				hypothetical protein
MCBGIAPD_00125	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
MCBGIAPD_00126	CDS	306				hypothetical protein
MCBGIAPD_00127	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MCBGIAPD_00128	CDS	267				hypothetical protein
MCBGIAPD_00129	CDS	570				hypothetical protein
MCBGIAPD_00130	CDS	399	spxA_1		COG1393	Regulatory protein Spx
MCBGIAPD_00131	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
MCBGIAPD_00132	CDS	2832	uvrA			UvrABC system protein A
MCBGIAPD_00133	CDS	945				hypothetical protein
MCBGIAPD_00134	CDS	684				hypothetical protein
MCBGIAPD_00135	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
MCBGIAPD_00136	CDS	678				hypothetical protein
MCBGIAPD_00137	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MCBGIAPD_00138	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MCBGIAPD_00139	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
MCBGIAPD_00140	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
MCBGIAPD_00141	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
MCBGIAPD_00142	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
MCBGIAPD_00143	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
MCBGIAPD_00144	CDS	441			COG3279	putative HTH-type transcriptional regulator
MCBGIAPD_00145	CDS	459				hypothetical protein
MCBGIAPD_00146	CDS	1263				hypothetical protein
MCBGIAPD_00147	CDS	471			COG1780	Putative NrdI-like protein
MCBGIAPD_00148	CDS	534				hypothetical protein
MCBGIAPD_00149	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
MCBGIAPD_00150	CDS	1683				hypothetical protein
MCBGIAPD_00151	CDS	615				hypothetical protein
MCBGIAPD_00152	CDS	570				hypothetical protein
MCBGIAPD_00153	CDS	693	metP		COG2011	Methionine import system permease protein MetP
MCBGIAPD_00154	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MCBGIAPD_00155	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MCBGIAPD_00156	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
MCBGIAPD_00157	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
MCBGIAPD_00158	CDS	210				hypothetical protein
MCBGIAPD_00159	CDS	657				hypothetical protein
MCBGIAPD_00160	CDS	1227				hypothetical protein
MCBGIAPD_00161	CDS	666				hypothetical protein
MCBGIAPD_00162	CDS	201				hypothetical protein
MCBGIAPD_00163	CDS	864				hypothetical protein
MCBGIAPD_00164	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
MCBGIAPD_00165	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
MCBGIAPD_00166	CDS	411				hypothetical protein
MCBGIAPD_00167	CDS	255				hypothetical protein
MCBGIAPD_00168	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MCBGIAPD_00169	CDS	954				hypothetical protein
MCBGIAPD_00170	CDS	525	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
MCBGIAPD_00171	CDS	555				hypothetical protein
MCBGIAPD_00172	CDS	930				hypothetical protein
MCBGIAPD_00173	CDS	387				ISL3 family transposase ISSth1
MCBGIAPD_00174	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MCBGIAPD_00175	CDS	438				hypothetical protein
MCBGIAPD_00176	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MCBGIAPD_00177	CDS	186				hypothetical protein
MCBGIAPD_00178	CDS	153				hypothetical protein
MCBGIAPD_00179	CDS	108				hypothetical protein
MCBGIAPD_00180	CDS	234				hypothetical protein
MCBGIAPD_00181	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
MCBGIAPD_00182	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MCBGIAPD_00183	CDS	456				hypothetical protein
MCBGIAPD_00184	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MCBGIAPD_00185	CDS	1914				hypothetical protein
MCBGIAPD_00186	CDS	504				hypothetical protein
MCBGIAPD_00187	CDS	198				hypothetical protein
MCBGIAPD_00188	CDS	228				hypothetical protein
MCBGIAPD_00189	CDS	2946	nanA_1	3.2.1.18	COG4409	Sialidase A
MCBGIAPD_00190	CDS	453				hypothetical protein
MCBGIAPD_00191	CDS	1338				hypothetical protein
MCBGIAPD_00192	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
MCBGIAPD_00193	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
MCBGIAPD_00194	CDS	2034	nanB	3.2.1.18	COG4409	Sialidase B
MCBGIAPD_00195	CDS	1104	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
MCBGIAPD_00196	CDS	699	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
MCBGIAPD_00197	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
MCBGIAPD_00198	CDS	1329				hypothetical protein
MCBGIAPD_00199	CDS	888	lacF_1			Lactose transport system permease protein LacF
MCBGIAPD_00200	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
MCBGIAPD_00201	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
MCBGIAPD_00202	CDS	333				hypothetical protein
MCBGIAPD_00203	CDS	645				hypothetical protein
MCBGIAPD_00204	CDS	918	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
MCBGIAPD_00205	CDS	885	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
MCBGIAPD_00206	CDS	852	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
MCBGIAPD_00207	CDS	2043	penA		COG0768	Penicillin-binding protein 2B
MCBGIAPD_00208	CDS	597	recR		COG0353	Recombination protein RecR
MCBGIAPD_00209	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
MCBGIAPD_00210	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MCBGIAPD_00211	CDS	612				hypothetical protein
MCBGIAPD_00212	CDS	705				hypothetical protein
MCBGIAPD_00213	CDS	1374	ftsA		COG0849	Cell division protein FtsA
MCBGIAPD_00214	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
MCBGIAPD_00215	CDS	672			COG0325	Pyridoxal phosphate homeostasis protein
MCBGIAPD_00216	CDS	540	sepF		COG1799	Cell division protein SepF
MCBGIAPD_00217	CDS	264				hypothetical protein
MCBGIAPD_00218	CDS	786				hypothetical protein
MCBGIAPD_00219	CDS	789	divIVA		COG3599	Cell division protein DivIVA
MCBGIAPD_00220	CDS	2793	ileS	6.1.1.5		Isoleucine--tRNA ligase
MCBGIAPD_00221	CDS	363				hypothetical protein
MCBGIAPD_00222	CDS	189				hypothetical protein
MCBGIAPD_00223	CDS	693	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MCBGIAPD_00224	CDS	2388				hypothetical protein
MCBGIAPD_00225	CDS	702			COG1136	putative ABC transporter ATP-binding protein
MCBGIAPD_00226	CDS	2709				hypothetical protein
MCBGIAPD_00227	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
MCBGIAPD_00228	CDS	930	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
MCBGIAPD_00229	CDS	849	mntB			Manganese transport system membrane protein MntB
MCBGIAPD_00230	CDS	723	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
MCBGIAPD_00231	CDS	1893	pepO	3.4.24.-	COG3590	Neutral endopeptidase
MCBGIAPD_00232	CDS	630		3.-.-.-		putative metallo-hydrolase
MCBGIAPD_00233	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
MCBGIAPD_00234	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MCBGIAPD_00235	CDS	108				hypothetical protein
MCBGIAPD_00236	CDS	363				hypothetical protein
MCBGIAPD_00237	CDS	300				hypothetical protein
MCBGIAPD_00238	CDS	438				hypothetical protein
MCBGIAPD_00239	CDS	552				hypothetical protein
MCBGIAPD_00240	CDS	651	ideR		COG1321	Iron-dependent repressor IdeR
MCBGIAPD_00241	CDS	843				hypothetical protein
MCBGIAPD_00242	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
MCBGIAPD_00243	CDS	303				hypothetical protein
MCBGIAPD_00244	CDS	1074				hypothetical protein
MCBGIAPD_00245	CDS	678	graR		COG0745	Response regulator protein GraR
MCBGIAPD_00246	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
MCBGIAPD_00247	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MCBGIAPD_00248	CDS	141				hypothetical protein
MCBGIAPD_00249	CDS	201				hypothetical protein
MCBGIAPD_00250	CDS	630				hypothetical protein
MCBGIAPD_00251	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MCBGIAPD_00252	CDS	615				hypothetical protein
MCBGIAPD_00253	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MCBGIAPD_00254	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
MCBGIAPD_00255	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
MCBGIAPD_00256	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
MCBGIAPD_00257	CDS	1104	thiO	1.4.3.19		Glycine oxidase
MCBGIAPD_00258	CDS	1020	lnpD_1	5.1.3.2		UDP-glucose 4-epimerase
MCBGIAPD_00259	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
MCBGIAPD_00260	CDS	213				hypothetical protein
MCBGIAPD_00261	CDS	477				hypothetical protein
MCBGIAPD_00262	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
MCBGIAPD_00263	CDS	339				hypothetical protein
MCBGIAPD_00264	CDS	630				hypothetical protein
MCBGIAPD_00265	CDS	1152				hypothetical protein
MCBGIAPD_00266	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MCBGIAPD_00267	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
MCBGIAPD_00268	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
MCBGIAPD_00269	CDS	213				IS3 family transposase ISSpn11
MCBGIAPD_00270	CDS	168				hypothetical protein
MCBGIAPD_00271	CDS	834				IS3 family transposase ISSpn11
MCBGIAPD_00272	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
MCBGIAPD_00273	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
MCBGIAPD_00274	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
MCBGIAPD_00275	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
MCBGIAPD_00276	CDS	1227	yhjX			putative MFS-type transporter YhjX
MCBGIAPD_00277	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
MCBGIAPD_00278	CDS	789	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
MCBGIAPD_00279	CDS	576				hypothetical protein
MCBGIAPD_00280	tRNA	88				tRNA-Leu(aag)
MCBGIAPD_00281	CDS	1131	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
MCBGIAPD_00282	CDS	759	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MCBGIAPD_00283	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
MCBGIAPD_00284	CDS	945	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
MCBGIAPD_00285	CDS	678	dnaD		COG3935	DNA replication protein DnaD
MCBGIAPD_00286	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MCBGIAPD_00287	CDS	1506				hypothetical protein
MCBGIAPD_00288	CDS	519	dps	1.16.-.-	COG0783	DNA protection during starvation protein
MCBGIAPD_00289	CDS	507	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
MCBGIAPD_00290	CDS	171				hypothetical protein
MCBGIAPD_00291	CDS	1233	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
MCBGIAPD_00292	CDS	588	engB		COG0218	putative GTP-binding protein EngB
MCBGIAPD_00293	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MCBGIAPD_00294	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
MCBGIAPD_00295	CDS	978			COG0391	Putative gluconeogenesis factor
MCBGIAPD_00296	CDS	912	whiA		COG1481	putative cell division protein WhiA
MCBGIAPD_00297	CDS	966	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
MCBGIAPD_00298	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
MCBGIAPD_00299	CDS	780				hypothetical protein
MCBGIAPD_00300	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MCBGIAPD_00301	CDS	375				hypothetical protein
MCBGIAPD_00302	CDS	849			COG1307	DegV domain-containing protein
MCBGIAPD_00303	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MCBGIAPD_00304	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
MCBGIAPD_00305	CDS	1872	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
MCBGIAPD_00306	CDS	1185	fieF			Ferrous-iron efflux pump FieF
MCBGIAPD_00307	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
MCBGIAPD_00308	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
MCBGIAPD_00309	CDS	411	def_1	3.5.1.88	COG0242	Peptide deformylase
MCBGIAPD_00310	CDS	1596				hypothetical protein
MCBGIAPD_00311	CDS	165				hypothetical protein
MCBGIAPD_00312	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
MCBGIAPD_00313	CDS	1485				Putative trans-acting regulator
MCBGIAPD_00314	CDS	6699				hypothetical protein
MCBGIAPD_00315	CDS	549				hypothetical protein
MCBGIAPD_00316	CDS	432				hypothetical protein
MCBGIAPD_00317	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
MCBGIAPD_00318	CDS	225				hypothetical protein
MCBGIAPD_00319	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MCBGIAPD_00320	CDS	291	rpsF		COG0360	30S ribosomal protein S6
MCBGIAPD_00321	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
MCBGIAPD_00322	CDS	240	rpsR		COG0238	30S ribosomal protein S18
MCBGIAPD_00323	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
MCBGIAPD_00324	CDS	360	yugI		COG1098	General stress protein 13
MCBGIAPD_00325	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
MCBGIAPD_00326	CDS	300				hypothetical protein
MCBGIAPD_00327	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
MCBGIAPD_00328	CDS	513				hypothetical protein
MCBGIAPD_00329	CDS	597				hypothetical protein
MCBGIAPD_00330	CDS	183				hypothetical protein
MCBGIAPD_00331	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
MCBGIAPD_00332	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
MCBGIAPD_00333	CDS	1959	sarA_1		COG4166	Oligopeptide-binding protein SarA
MCBGIAPD_00334	CDS	234				hypothetical protein
MCBGIAPD_00335	CDS	1431	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
MCBGIAPD_00336	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
MCBGIAPD_00337	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
MCBGIAPD_00338	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
MCBGIAPD_00339	CDS	618				hypothetical protein
MCBGIAPD_00340	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
MCBGIAPD_00341	CDS	465				hypothetical protein
MCBGIAPD_00342	CDS	495				hypothetical protein
MCBGIAPD_00343	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
MCBGIAPD_00344	CDS	483	greA			Transcription elongation factor GreA
MCBGIAPD_00345	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MCBGIAPD_00346	CDS	861	rhaS			HTH-type transcriptional activator RhaS
MCBGIAPD_00347	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
MCBGIAPD_00348	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
