locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGFEIICD_00072	CDS	309	glf_1	5.4.99.9	COG0562	UDP-galactopyranose mutase
PGFEIICD_00073	CDS	519	glf_2	5.4.99.9	COG0562	UDP-galactopyranose mutase
PGFEIICD_00074	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
PGFEIICD_00075	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
PGFEIICD_00076	CDS	594	rfbC	5.1.3.-		Protein RmlC 
PGFEIICD_00077	CDS	870	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
PGFEIICD_00078	CDS	1089	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
PGFEIICD_00079	CDS	1425				hypothetical protein
PGFEIICD_00080	CDS	1335				hypothetical protein
PGFEIICD_00081	CDS	879				hypothetical protein
PGFEIICD_00082	CDS	825				hypothetical protein
PGFEIICD_00083	CDS	744	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
PGFEIICD_00084	CDS	1362				hypothetical protein
PGFEIICD_00085	CDS	690	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
PGFEIICD_00086	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
PGFEIICD_00087	CDS	732	cpsB	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
PGFEIICD_00088	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PGFEIICD_00089	CDS	339				IS630 family transposase IS630-Spn1
PGFEIICD_00090	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
PGFEIICD_00091	CDS	1485				hypothetical protein
PGFEIICD_00092	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
PGFEIICD_00093	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
PGFEIICD_00094	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PGFEIICD_00095	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
PGFEIICD_00096	CDS	318	ftsL			Cell division protein FtsL
PGFEIICD_00097	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PGFEIICD_00098	CDS	195				hypothetical protein
PGFEIICD_00099	CDS	243				hypothetical protein
PGFEIICD_00100	CDS	336				hypothetical protein
PGFEIICD_00101	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
PGFEIICD_00102	CDS	1902				hypothetical protein
PGFEIICD_00103	CDS	294				hypothetical protein
PGFEIICD_00104	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
PGFEIICD_00105	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
PGFEIICD_00106	CDS	492	levE_1	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
PGFEIICD_00107	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
PGFEIICD_00108	CDS	435				hypothetical protein
PGFEIICD_00109	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
PGFEIICD_00110	CDS	642				hypothetical protein
PGFEIICD_00111	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
PGFEIICD_00112	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
PGFEIICD_00113	CDS	216				IS200/IS605 family transposase ISStin10
PGFEIICD_00114	CDS	3204		4.2.2.1		Hyaluronate lyase
PGFEIICD_00115	CDS	477	bsaA			Glutathione peroxidase BsaA
PGFEIICD_00116	CDS	2214				hypothetical protein
PGFEIICD_00117	CDS	126				hypothetical protein
PGFEIICD_00118	CDS	177				hypothetical protein
PGFEIICD_00119	CDS	423	xerC_1			Tyrosine recombinase XerC
PGFEIICD_00120	CDS	393	rpsI		COG0103	30S ribosomal protein S9
PGFEIICD_00121	CDS	447	rplM			50S ribosomal protein L13
PGFEIICD_00122	CDS	318				hypothetical protein
PGFEIICD_00123	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
PGFEIICD_00124	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
PGFEIICD_00125	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
PGFEIICD_00126	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
PGFEIICD_00127	CDS	708				hypothetical protein
PGFEIICD_00128	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
PGFEIICD_00129	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
PGFEIICD_00130	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
PGFEIICD_00131	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
PGFEIICD_00132	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
PGFEIICD_00133	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
PGFEIICD_00134	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
PGFEIICD_00135	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
PGFEIICD_00136	CDS	231				hypothetical protein
PGFEIICD_00137	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
PGFEIICD_00138	CDS	153				hypothetical protein
PGFEIICD_00139	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
PGFEIICD_00140	CDS	264				hypothetical protein
PGFEIICD_00141	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
PGFEIICD_00142	CDS	2082	fus			Elongation factor G
PGFEIICD_00143	CDS	471	rpsG		COG0049	30S ribosomal protein S7
PGFEIICD_00144	CDS	414	rpsL		COG0048	30S ribosomal protein S12
PGFEIICD_00145	CDS	1347				IS1380 family transposase ISSpn5
PGFEIICD_00146	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
PGFEIICD_00147	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
PGFEIICD_00148	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PGFEIICD_00149	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
PGFEIICD_00150	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PGFEIICD_00151	CDS	1260		3.4.24.-		Putative zinc metalloprotease
PGFEIICD_00152	CDS	804				hypothetical protein
PGFEIICD_00153	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
PGFEIICD_00154	CDS	573				hypothetical protein
PGFEIICD_00155	CDS	975	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PGFEIICD_00156	CDS	729				hypothetical protein
PGFEIICD_00157	CDS	741				hypothetical protein
PGFEIICD_00158	CDS	936	bcrA_1			Bacitracin transport ATP-binding protein BcrA
PGFEIICD_00159	CDS	861				hypothetical protein
PGFEIICD_00160	CDS	210				hypothetical protein
PGFEIICD_00161	CDS	417				hypothetical protein
PGFEIICD_00162	CDS	696				hypothetical protein
PGFEIICD_00163	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
PGFEIICD_00164	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
PGFEIICD_00165	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
PGFEIICD_00166	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
PGFEIICD_00167	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
PGFEIICD_00168	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
PGFEIICD_00169	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
PGFEIICD_00170	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
PGFEIICD_00171	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
PGFEIICD_00172	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
PGFEIICD_00173	CDS	102				hypothetical protein
PGFEIICD_00174	CDS	195				hypothetical protein
PGFEIICD_00175	CDS	450				hypothetical protein
PGFEIICD_00176	CDS	660	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
PGFEIICD_00177	CDS	267				hypothetical protein
PGFEIICD_00178	CDS	627	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
PGFEIICD_00179	CDS	1023				hypothetical protein
PGFEIICD_00180	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PGFEIICD_00181	CDS	1338				hypothetical protein
PGFEIICD_00182	CDS	267				hypothetical protein
PGFEIICD_00183	CDS	387	rplQ		COG0203	50S ribosomal protein L17
PGFEIICD_00184	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PGFEIICD_00185	CDS	384	rpsK			30S ribosomal protein S11
PGFEIICD_00186	CDS	366	rpsM		COG0099	30S ribosomal protein S13
PGFEIICD_00187	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
PGFEIICD_00188	CDS	219	infA		COG0361	Translation initiation factor IF-1
PGFEIICD_00189	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
PGFEIICD_00190	CDS	1311	secY_1			Protein translocase subunit SecY
PGFEIICD_00191	CDS	441	rplO			50S ribosomal protein L15
PGFEIICD_00192	CDS	183	rpmD		COG1841	50S ribosomal protein L30
PGFEIICD_00193	CDS	495	rpsE			30S ribosomal protein S5
PGFEIICD_00194	CDS	357	rplR		COG0256	50S ribosomal protein L18
PGFEIICD_00195	CDS	537	rplF		COG0097	50S ribosomal protein L6
PGFEIICD_00196	CDS	399	rpsH			30S ribosomal protein S8
PGFEIICD_00197	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
PGFEIICD_00198	CDS	543	rplE		COG0094	50S ribosomal protein L5
PGFEIICD_00199	CDS	306	rplX		COG0198	50S ribosomal protein L24
PGFEIICD_00200	CDS	369	rplN		COG0093	50S ribosomal protein L14
PGFEIICD_00201	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
PGFEIICD_00202	CDS	207	rpmC		COG0255	50S ribosomal protein L29
PGFEIICD_00203	CDS	414	rplP		COG0197	50S ribosomal protein L16
PGFEIICD_00204	CDS	654	rpsC		COG0092	30S ribosomal protein S3
PGFEIICD_00205	CDS	345	rplV		COG0091	50S ribosomal protein L22
PGFEIICD_00206	CDS	282	rpsS		COG0185	30S ribosomal protein S19
PGFEIICD_00207	CDS	834	rplB		COG0090	50S ribosomal protein L2
PGFEIICD_00208	CDS	297	rplW			50S ribosomal protein L23
PGFEIICD_00209	CDS	624	rplD		COG0088	50S ribosomal protein L4
PGFEIICD_00210	CDS	627	rplC		COG0087	50S ribosomal protein L3
PGFEIICD_00211	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
PGFEIICD_00212	CDS	618	udk_1	2.7.1.48		Uridine kinase
PGFEIICD_00213	CDS	591				hypothetical protein
PGFEIICD_00214	CDS	507				hypothetical protein
PGFEIICD_00215	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
PGFEIICD_00216	CDS	1539				hypothetical protein
PGFEIICD_00217	CDS	144				hypothetical protein
PGFEIICD_00218	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
PGFEIICD_00219	CDS	459				hypothetical protein
PGFEIICD_00220	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
PGFEIICD_00221	CDS	306				hypothetical protein
PGFEIICD_00222	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
PGFEIICD_00223	CDS	267				hypothetical protein
PGFEIICD_00224	CDS	570				hypothetical protein
PGFEIICD_00225	CDS	399	spxA_1		COG1393	Regulatory protein Spx
PGFEIICD_00226	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
PGFEIICD_00227	CDS	2832	uvrA			UvrABC system protein A
PGFEIICD_00228	CDS	945				hypothetical protein
PGFEIICD_00229	CDS	684				hypothetical protein
PGFEIICD_00230	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
PGFEIICD_00231	CDS	678				hypothetical protein
PGFEIICD_00232	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
PGFEIICD_00233	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
PGFEIICD_00234	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
PGFEIICD_00235	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
PGFEIICD_00236	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
PGFEIICD_00237	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
PGFEIICD_00238	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
PGFEIICD_00239	CDS	441			COG3279	putative HTH-type transcriptional regulator
PGFEIICD_00240	CDS	459				hypothetical protein
PGFEIICD_00241	CDS	1263				hypothetical protein
PGFEIICD_00242	CDS	471			COG1780	Putative NrdI-like protein
PGFEIICD_00243	CDS	534				hypothetical protein
PGFEIICD_00244	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
PGFEIICD_00245	CDS	1683				hypothetical protein
PGFEIICD_00246	CDS	615				hypothetical protein
PGFEIICD_00247	CDS	570				hypothetical protein
PGFEIICD_00248	CDS	693	metP		COG2011	Methionine import system permease protein MetP
PGFEIICD_00249	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
PGFEIICD_00250	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
PGFEIICD_00251	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
PGFEIICD_00252	CDS	831	tcyA_1		COG0834	L-cystine-binding protein TcyA
PGFEIICD_00253	CDS	831	tcyA_2		COG0834	L-cystine-binding protein TcyA
PGFEIICD_00254	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
PGFEIICD_00255	CDS	861	rhaS			HTH-type transcriptional activator RhaS
PGFEIICD_00256	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
PGFEIICD_00257	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
PGFEIICD_00258	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
PGFEIICD_00259	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
PGFEIICD_00260	CDS	1443	gtfA_1	2.4.1.7	COG0366	Sucrose phosphorylase
PGFEIICD_00261	CDS	1194				hypothetical protein
PGFEIICD_00262	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
PGFEIICD_00263	CDS	1497				hypothetical protein
PGFEIICD_00264	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
PGFEIICD_00265	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
PGFEIICD_00266	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
PGFEIICD_00267	CDS	528				ISL3 family transposaseA
PGFEIICD_00268	CDS	288				hypothetical protein
PGFEIICD_00269	CDS	519				ISL3 family transposase IS1167
PGFEIICD_00270	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
PGFEIICD_00271	CDS	1968				hypothetical protein
PGFEIICD_00272	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
PGFEIICD_00273	CDS	249				hypothetical protein
PGFEIICD_00274	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
PGFEIICD_00275	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
PGFEIICD_00276	CDS	522				hypothetical protein
PGFEIICD_00277	CDS	462				hypothetical protein
PGFEIICD_00278	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
PGFEIICD_00279	CDS	729	scpA			Segregation and condensation protein A
PGFEIICD_00280	CDS	570	scpB			Segregation and condensation protein B
PGFEIICD_00281	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PGFEIICD_00282	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
PGFEIICD_00283	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
PGFEIICD_00284	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
PGFEIICD_00285	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
PGFEIICD_00286	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
PGFEIICD_00287	CDS	702	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
PGFEIICD_00288	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
PGFEIICD_00289	CDS	297				hypothetical protein
PGFEIICD_00290	CDS	444				hypothetical protein
PGFEIICD_00291	CDS	765				hypothetical protein
PGFEIICD_00292	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
PGFEIICD_00293	CDS	1521				hypothetical protein
PGFEIICD_00294	CDS	807				hypothetical protein
PGFEIICD_00295	CDS	537				hypothetical protein
PGFEIICD_00296	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PGFEIICD_00297	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
PGFEIICD_00298	CDS	1038	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
PGFEIICD_00299	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
PGFEIICD_00300	CDS	1179	galK_2	2.7.1.6	COG0153	Galactokinase
PGFEIICD_00301	CDS	1482	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PGFEIICD_00302	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
PGFEIICD_00303	CDS	765	dpnC	3.1.21.4		Type-2 restriction enzyme DpnI
PGFEIICD_00304	CDS	462				hypothetical protein
PGFEIICD_00305	CDS	1263	pucK		COG2233	Uric acid permease PucK
PGFEIICD_00306	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PGFEIICD_00307	CDS	105				hypothetical protein
PGFEIICD_00308	CDS	144				hypothetical protein
PGFEIICD_00309	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PGFEIICD_00310	CDS	228				hypothetical protein
PGFEIICD_00311	CDS	246				hypothetical protein
PGFEIICD_00312	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
PGFEIICD_00313	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
PGFEIICD_00314	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
PGFEIICD_00315	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PGFEIICD_00316	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
PGFEIICD_00317	CDS	297				hypothetical protein
PGFEIICD_00318	CDS	402				hypothetical protein
PGFEIICD_00319	CDS	642	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
PGFEIICD_00320	CDS	1476	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PGFEIICD_00321	CDS	780	lnpD_1	5.1.3.2		UDP-glucose 4-epimerase
PGFEIICD_00322	CDS	660				hypothetical protein
PGFEIICD_00323	CDS	1068				hypothetical protein
PGFEIICD_00324	CDS	1011	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PGFEIICD_00325	CDS	1692				hypothetical protein
PGFEIICD_00326	CDS	711				hypothetical protein
PGFEIICD_00327	CDS	369				hypothetical protein
PGFEIICD_00328	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
PGFEIICD_00329	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
PGFEIICD_00330	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
PGFEIICD_00331	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
PGFEIICD_00332	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
PGFEIICD_00333	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
PGFEIICD_00334	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
PGFEIICD_00335	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
PGFEIICD_00336	CDS	732				hypothetical protein
PGFEIICD_00337	CDS	1152				hypothetical protein
PGFEIICD_00338	CDS	660				hypothetical protein
PGFEIICD_00339	CDS	447				hypothetical protein
PGFEIICD_00340	CDS	204				hypothetical protein
PGFEIICD_00341	CDS	609				hypothetical protein
PGFEIICD_00342	CDS	171				hypothetical protein
PGFEIICD_00343	CDS	567				hypothetical protein
PGFEIICD_00344	CDS	165				hypothetical protein
PGFEIICD_00345	CDS	1482				Putative trans-acting regulator
PGFEIICD_00346	CDS	1002	rbsR		COG1609	Ribose operon repressor
PGFEIICD_00347	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
PGFEIICD_00348	CDS	891				hypothetical protein
PGFEIICD_00349	CDS	1617				hypothetical protein
PGFEIICD_00350	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
PGFEIICD_00351	tRNA	76				tRNA-Lys(ctt)
PGFEIICD_00352	CDS	1272			COG2256	putative AAA domain-containing protein
PGFEIICD_00353	CDS	222				hypothetical protein
PGFEIICD_00354	CDS	180				hypothetical protein
PGFEIICD_00355	CDS	453				hypothetical protein
