locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGCMKLMB_00079	CDS	1476	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
MGCMKLMB_00080	CDS	642	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
MGCMKLMB_00081	CDS	402				hypothetical protein
MGCMKLMB_00082	CDS	297				hypothetical protein
MGCMKLMB_00083	CDS	2055	pfbA		COG5434	Plasmin and fibronectin-binding protein A
MGCMKLMB_00084	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MGCMKLMB_00085	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
MGCMKLMB_00086	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
MGCMKLMB_00087	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
MGCMKLMB_00088	CDS	171				hypothetical protein
MGCMKLMB_00089	CDS	189				hypothetical protein
MGCMKLMB_00090	CDS	234				hypothetical protein
MGCMKLMB_00091	CDS	270				hypothetical protein
MGCMKLMB_00092	CDS	228				hypothetical protein
MGCMKLMB_00093	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
MGCMKLMB_00094	CDS	240				hypothetical protein
MGCMKLMB_00095	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MGCMKLMB_00096	CDS	1263	pucK		COG2233	Uric acid permease PucK
MGCMKLMB_00097	CDS	867	dpnB	3.1.21.4		Type-2 restriction enzyme DpnII
MGCMKLMB_00098	CDS	771	dpnA	2.1.1.72		Modification methylase DpnIIB
MGCMKLMB_00099	CDS	855	dpnM	2.1.1.72		Modification methylase DpnIIA
MGCMKLMB_00100	CDS	387	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
MGCMKLMB_00101	CDS	1485	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
MGCMKLMB_00102	CDS	1179	galK_1	2.7.1.6	COG0153	Galactokinase
MGCMKLMB_00103	CDS	93				hypothetical protein
MGCMKLMB_00104	CDS	723	melR		COG1609	HTH-type transcriptional repressor MelR
MGCMKLMB_00105	CDS	753	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
MGCMKLMB_00106	CDS	246				hypothetical protein
MGCMKLMB_00107	CDS	1350	gatC_1		COG3775	PTS system galactitol-specific EIIC component
MGCMKLMB_00108	CDS	303				hypothetical protein
MGCMKLMB_00109	CDS	459	gatA_1		COG1762	PTS system galactitol-specific EIIA component
MGCMKLMB_00110	CDS	741	srlR		COG1349	Glucitol operon repressor
MGCMKLMB_00111	CDS	993	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
MGCMKLMB_00112	CDS	348				hypothetical protein
MGCMKLMB_00113	CDS	1521				hypothetical protein
MGCMKLMB_00114	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
MGCMKLMB_00115	CDS	765				hypothetical protein
MGCMKLMB_00116	CDS	444				hypothetical protein
MGCMKLMB_00117	CDS	297				hypothetical protein
MGCMKLMB_00118	CDS	1065	pepA	3.4.11.7	COG1363	Glutamyl aminopeptidase
MGCMKLMB_00119	CDS	702	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MGCMKLMB_00120	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
MGCMKLMB_00121	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
MGCMKLMB_00122	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
MGCMKLMB_00123	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
MGCMKLMB_00124	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
MGCMKLMB_00125	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MGCMKLMB_00126	CDS	570	scpB			Segregation and condensation protein B
MGCMKLMB_00127	CDS	729	scpA			Segregation and condensation protein A
MGCMKLMB_00128	CDS	741			COG0582	Tyrosine recombinase XerD-like protein
MGCMKLMB_00129	CDS	462				hypothetical protein
MGCMKLMB_00130	CDS	522				hypothetical protein
MGCMKLMB_00131	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
MGCMKLMB_00132	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
MGCMKLMB_00133	CDS	249				hypothetical protein
MGCMKLMB_00134	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
MGCMKLMB_00135	CDS	1968				hypothetical protein
MGCMKLMB_00136	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
MGCMKLMB_00137	CDS	243	lytA_1	3.5.1.28		Autolysin
MGCMKLMB_00138	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MGCMKLMB_00139	CDS	312				hypothetical protein
MGCMKLMB_00140	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MGCMKLMB_00141	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
MGCMKLMB_00142	CDS	234				hypothetical protein
MGCMKLMB_00143	CDS	324				hypothetical protein
MGCMKLMB_00144	CDS	153				hypothetical protein
MGCMKLMB_00145	CDS	186				hypothetical protein
MGCMKLMB_00146	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MGCMKLMB_00147	CDS	438				hypothetical protein
MGCMKLMB_00148	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MGCMKLMB_00149	CDS	387				ISL3 family transposase ISSth1
MGCMKLMB_00150	CDS	930				hypothetical protein
MGCMKLMB_00151	CDS	1143	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MGCMKLMB_00152	CDS	876				hypothetical protein
MGCMKLMB_00153	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MGCMKLMB_00154	CDS	168				hypothetical protein
MGCMKLMB_00155	CDS	411				hypothetical protein
MGCMKLMB_00156	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
MGCMKLMB_00157	CDS	918	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
MGCMKLMB_00158	CDS	249	hasB	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
MGCMKLMB_00159	CDS	864				hypothetical protein
MGCMKLMB_00160	CDS	201				hypothetical protein
MGCMKLMB_00161	CDS	666				hypothetical protein
MGCMKLMB_00162	CDS	1227				hypothetical protein
MGCMKLMB_00163	CDS	657				hypothetical protein
MGCMKLMB_00164	CDS	324				hypothetical protein
MGCMKLMB_00165	CDS	831	tcyA_1		COG0834	L-cystine-binding protein TcyA
MGCMKLMB_00166	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
MGCMKLMB_00167	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MGCMKLMB_00168	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MGCMKLMB_00169	CDS	693	metP		COG2011	Methionine import system permease protein MetP
MGCMKLMB_00170	CDS	570				hypothetical protein
MGCMKLMB_00171	CDS	615				hypothetical protein
MGCMKLMB_00172	CDS	1683				hypothetical protein
MGCMKLMB_00173	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
MGCMKLMB_00174	CDS	534				hypothetical protein
MGCMKLMB_00175	CDS	471			COG1780	Putative NrdI-like protein
MGCMKLMB_00176	CDS	1263				hypothetical protein
MGCMKLMB_00177	CDS	459				hypothetical protein
MGCMKLMB_00178	CDS	441			COG3279	putative HTH-type transcriptional regulator
MGCMKLMB_00179	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
MGCMKLMB_00180	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
MGCMKLMB_00181	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
MGCMKLMB_00182	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
MGCMKLMB_00183	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
MGCMKLMB_00184	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MGCMKLMB_00185	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MGCMKLMB_00186	CDS	678				hypothetical protein
MGCMKLMB_00187	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
MGCMKLMB_00188	CDS	684				hypothetical protein
MGCMKLMB_00189	CDS	945				hypothetical protein
MGCMKLMB_00190	CDS	2832	uvrA			UvrABC system protein A
MGCMKLMB_00191	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
MGCMKLMB_00192	CDS	399	spxA_1		COG1393	Regulatory protein Spx
MGCMKLMB_00193	CDS	570				hypothetical protein
MGCMKLMB_00194	CDS	267				hypothetical protein
MGCMKLMB_00195	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MGCMKLMB_00196	CDS	306				hypothetical protein
MGCMKLMB_00197	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
MGCMKLMB_00198	CDS	459				hypothetical protein
MGCMKLMB_00199	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
MGCMKLMB_00200	CDS	144				hypothetical protein
MGCMKLMB_00201	CDS	1539				hypothetical protein
MGCMKLMB_00202	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
MGCMKLMB_00203	CDS	507				hypothetical protein
MGCMKLMB_00204	CDS	591				hypothetical protein
MGCMKLMB_00205	CDS	618	udk_1	2.7.1.48		Uridine kinase
MGCMKLMB_00206	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
MGCMKLMB_00207	CDS	627	rplC		COG0087	50S ribosomal protein L3
MGCMKLMB_00208	CDS	624	rplD		COG0088	50S ribosomal protein L4
MGCMKLMB_00209	CDS	297	rplW			50S ribosomal protein L23
MGCMKLMB_00210	CDS	834	rplB		COG0090	50S ribosomal protein L2
MGCMKLMB_00211	CDS	282	rpsS		COG0185	30S ribosomal protein S19
MGCMKLMB_00212	CDS	345	rplV		COG0091	50S ribosomal protein L22
MGCMKLMB_00213	CDS	654	rpsC		COG0092	30S ribosomal protein S3
MGCMKLMB_00214	CDS	414	rplP		COG0197	50S ribosomal protein L16
MGCMKLMB_00215	CDS	207	rpmC		COG0255	50S ribosomal protein L29
MGCMKLMB_00216	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
MGCMKLMB_00217	CDS	369	rplN		COG0093	50S ribosomal protein L14
MGCMKLMB_00218	CDS	306	rplX		COG0198	50S ribosomal protein L24
MGCMKLMB_00219	CDS	543	rplE		COG0094	50S ribosomal protein L5
MGCMKLMB_00220	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
MGCMKLMB_00221	CDS	90				hypothetical protein
MGCMKLMB_00222	CDS	399	rpsH			30S ribosomal protein S8
MGCMKLMB_00223	CDS	537	rplF		COG0097	50S ribosomal protein L6
MGCMKLMB_00224	CDS	357	rplR		COG0256	50S ribosomal protein L18
MGCMKLMB_00225	CDS	495	rpsE			30S ribosomal protein S5
MGCMKLMB_00226	CDS	183	rpmD		COG1841	50S ribosomal protein L30
MGCMKLMB_00227	CDS	441	rplO			50S ribosomal protein L15
MGCMKLMB_00228	CDS	1311	secY			Protein translocase subunit SecY
MGCMKLMB_00229	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
MGCMKLMB_00230	CDS	219	infA		COG0361	Translation initiation factor IF-1
MGCMKLMB_00231	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
MGCMKLMB_00232	CDS	366	rpsM		COG0099	30S ribosomal protein S13
MGCMKLMB_00233	CDS	384	rpsK			30S ribosomal protein S11
MGCMKLMB_00234	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MGCMKLMB_00235	CDS	387	rplQ		COG0203	50S ribosomal protein L17
MGCMKLMB_00236	CDS	267				hypothetical protein
MGCMKLMB_00237	CDS	1338				hypothetical protein
MGCMKLMB_00238	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MGCMKLMB_00239	CDS	1023				hypothetical protein
MGCMKLMB_00240	CDS	627	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
MGCMKLMB_00241	CDS	267				hypothetical protein
MGCMKLMB_00242	CDS	522	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
MGCMKLMB_00243	CDS	450				hypothetical protein
MGCMKLMB_00244	CDS	609			COG1840	putative protein
MGCMKLMB_00245	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
MGCMKLMB_00246	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
MGCMKLMB_00247	CDS	981	sorC		COG2390	Sorbitol operon regulator
MGCMKLMB_00248	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
MGCMKLMB_00249	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
MGCMKLMB_00250	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
MGCMKLMB_00251	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
MGCMKLMB_00252	CDS	1227	yhjX			putative MFS-type transporter YhjX
MGCMKLMB_00253	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
MGCMKLMB_00254	CDS	789	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
MGCMKLMB_00255	CDS	576				hypothetical protein
MGCMKLMB_00256	tRNA	86				tRNA-Leu(aag)
MGCMKLMB_00257	CDS	1131	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
MGCMKLMB_00258	CDS	759	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MGCMKLMB_00259	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
MGCMKLMB_00260	CDS	945	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
MGCMKLMB_00261	CDS	678	dnaD		COG3935	DNA replication protein DnaD
MGCMKLMB_00262	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MGCMKLMB_00263	CDS	1506				hypothetical protein
MGCMKLMB_00264	CDS	519	dps	1.16.-.-	COG0783	DNA protection during starvation protein
MGCMKLMB_00265	CDS	507	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
MGCMKLMB_00266	CDS	171				hypothetical protein
MGCMKLMB_00267	CDS	1233	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
MGCMKLMB_00268	CDS	588	engB		COG0218	putative GTP-binding protein EngB
MGCMKLMB_00269	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MGCMKLMB_00270	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
MGCMKLMB_00271	CDS	978			COG0391	Putative gluconeogenesis factor
MGCMKLMB_00272	CDS	912	whiA		COG1481	putative cell division protein WhiA
MGCMKLMB_00273	CDS	1128	xerC_1			Tyrosine recombinase XerC
MGCMKLMB_00274	CDS	597				hypothetical protein
MGCMKLMB_00275	CDS	381				hypothetical protein
MGCMKLMB_00276	CDS	168				hypothetical protein
MGCMKLMB_00277	CDS	477				hypothetical protein
MGCMKLMB_00278	CDS	183				hypothetical protein
MGCMKLMB_00279	CDS	240				hypothetical protein
MGCMKLMB_00280	CDS	369				hypothetical protein
MGCMKLMB_00281	CDS	192				hypothetical protein
MGCMKLMB_00282	CDS	180				hypothetical protein
MGCMKLMB_00283	CDS	552				hypothetical protein
MGCMKLMB_00284	CDS	132				hypothetical protein
MGCMKLMB_00285	CDS	345				hypothetical protein
MGCMKLMB_00286	CDS	204				hypothetical protein
MGCMKLMB_00287	CDS	204				hypothetical protein
MGCMKLMB_00288	CDS	144				hypothetical protein
MGCMKLMB_00289	CDS	168				hypothetical protein
MGCMKLMB_00290	CDS	144				hypothetical protein
MGCMKLMB_00291	CDS	171				hypothetical protein
MGCMKLMB_00292	CDS	240				hypothetical protein
MGCMKLMB_00293	CDS	273				hypothetical protein
MGCMKLMB_00294	CDS	195				hypothetical protein
MGCMKLMB_00295	CDS	192				hypothetical protein
MGCMKLMB_00296	CDS	342				hypothetical protein
MGCMKLMB_00297	CDS	231				hypothetical protein
MGCMKLMB_00298	CDS	765				hypothetical protein
MGCMKLMB_00299	CDS	483				hypothetical protein
MGCMKLMB_00300	CDS	360				hypothetical protein
MGCMKLMB_00301	CDS	486				hypothetical protein
MGCMKLMB_00302	CDS	1194				hypothetical protein
MGCMKLMB_00303	CDS	318				hypothetical protein
MGCMKLMB_00304	CDS	828				hypothetical protein
MGCMKLMB_00305	CDS	507				hypothetical protein
MGCMKLMB_00306	CDS	822				hypothetical protein
MGCMKLMB_00307	CDS	1338				hypothetical protein
MGCMKLMB_00308	CDS	156				hypothetical protein
MGCMKLMB_00309	CDS	474				hypothetical protein
MGCMKLMB_00310	CDS	174				hypothetical protein
MGCMKLMB_00311	CDS	891				IS1595 family transposase ISCco3
MGCMKLMB_00312	CDS	108				hypothetical protein
MGCMKLMB_00313	CDS	417				hypothetical protein
MGCMKLMB_00314	CDS	315				hypothetical protein
MGCMKLMB_00315	CDS	462				hypothetical protein
MGCMKLMB_00316	CDS	441				hypothetical protein
MGCMKLMB_00317	CDS	1299				hypothetical protein
MGCMKLMB_00318	CDS	1470				hypothetical protein
MGCMKLMB_00319	CDS	396				hypothetical protein
MGCMKLMB_00320	CDS	930				hypothetical protein
MGCMKLMB_00321	CDS	525				hypothetical protein
MGCMKLMB_00322	CDS	1026				hypothetical protein
MGCMKLMB_00323	CDS	189				hypothetical protein
MGCMKLMB_00324	CDS	312				hypothetical protein
MGCMKLMB_00325	CDS	339				hypothetical protein
MGCMKLMB_00326	CDS	513				hypothetical protein
MGCMKLMB_00327	CDS	369				hypothetical protein
MGCMKLMB_00328	CDS	414				hypothetical protein
MGCMKLMB_00329	CDS	381				hypothetical protein
MGCMKLMB_00330	CDS	351				hypothetical protein
MGCMKLMB_00331	CDS	564				hypothetical protein
MGCMKLMB_00332	CDS	1335				hypothetical protein
MGCMKLMB_00333	CDS	1353				hypothetical protein
MGCMKLMB_00334	CDS	351				hypothetical protein
MGCMKLMB_00335	CDS	3198				hypothetical protein
MGCMKLMB_00336	CDS	117				hypothetical protein
MGCMKLMB_00337	CDS	204				hypothetical protein
MGCMKLMB_00338	CDS	351				hypothetical protein
MGCMKLMB_00339	CDS	300				hypothetical protein
MGCMKLMB_00340	CDS	333				hypothetical protein
MGCMKLMB_00341	CDS	957	lytA_2	3.5.1.28		Autolysin
MGCMKLMB_00342	CDS	969	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
MGCMKLMB_00343	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
MGCMKLMB_00344	CDS	780				hypothetical protein
MGCMKLMB_00345	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MGCMKLMB_00346	CDS	375				hypothetical protein
MGCMKLMB_00347	CDS	849			COG1307	DegV domain-containing protein
MGCMKLMB_00348	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MGCMKLMB_00349	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
MGCMKLMB_00350	CDS	1872	ettA		COG0488	Energy-dependent translational throttle protein EttA
MGCMKLMB_00351	CDS	1185	fieF			Ferrous-iron efflux pump FieF
MGCMKLMB_00352	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
MGCMKLMB_00353	CDS	687	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
MGCMKLMB_00354	CDS	411	def_1	3.5.1.88	COG0242	Peptide deformylase
MGCMKLMB_00355	CDS	1596				hypothetical protein
MGCMKLMB_00356	CDS	165				hypothetical protein
MGCMKLMB_00357	CDS	219				IS3 family transposase ISSmu1
MGCMKLMB_00358	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
MGCMKLMB_00359	CDS	3540	smc		COG1196	Chromosome partition protein Smc
MGCMKLMB_00360	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
MGCMKLMB_00361	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
MGCMKLMB_00362	CDS	1290	ftsY			Signal recognition particle receptor FtsY
MGCMKLMB_00363	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MGCMKLMB_00364	CDS	741	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
MGCMKLMB_00365	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
MGCMKLMB_00366	CDS	942				hypothetical protein
MGCMKLMB_00367	CDS	1989	uvrB		COG0556	UvrABC system protein B
MGCMKLMB_00368	CDS	528				hypothetical protein
MGCMKLMB_00369	CDS	510	mshD_1	2.3.1.189		Mycothiol acetyltransferase
MGCMKLMB_00370	CDS	468	nudC	3.6.1.22		NADH pyrophosphatase
MGCMKLMB_00371	CDS	516	niaR		COG1827	putative transcription repressor NiaR
MGCMKLMB_00372	CDS	528	niaX			Niacin transporter NiaX
MGCMKLMB_00373	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
MGCMKLMB_00374	CDS	552	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MGCMKLMB_00375	CDS	690	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MGCMKLMB_00376	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
MGCMKLMB_00377	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
MGCMKLMB_00378	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
MGCMKLMB_00379	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
MGCMKLMB_00380	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
MGCMKLMB_00381	CDS	243				hypothetical protein
MGCMKLMB_00382	CDS	264				hypothetical protein
MGCMKLMB_00383	CDS	777				hypothetical protein
MGCMKLMB_00384	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
