locus_tag	ftype	length_bp	gene	EC_number	COG	product
DPMLECDI_00111	CDS	630		3.-.-.-		putative metallo-hydrolase
DPMLECDI_00112	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
DPMLECDI_00113	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
DPMLECDI_00114	CDS	114				hypothetical protein
DPMLECDI_00115	CDS	414				hypothetical protein
DPMLECDI_00116	CDS	708				hypothetical protein
DPMLECDI_00117	CDS	651	dtxR			Diphtheria toxin repressor
DPMLECDI_00118	CDS	843				hypothetical protein
DPMLECDI_00119	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
DPMLECDI_00120	CDS	303				hypothetical protein
DPMLECDI_00121	CDS	1074				hypothetical protein
DPMLECDI_00122	CDS	678	graR		COG0745	Response regulator protein GraR
DPMLECDI_00123	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
DPMLECDI_00124	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
DPMLECDI_00125	CDS	141				hypothetical protein
DPMLECDI_00126	CDS	630				hypothetical protein
DPMLECDI_00127	CDS	270	rpsO		COG0184	30S ribosomal protein S15
DPMLECDI_00128	CDS	615				hypothetical protein
DPMLECDI_00129	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
DPMLECDI_00130	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
DPMLECDI_00131	CDS	1464	manR		COG1762	Transcriptional regulator ManR
DPMLECDI_00132	CDS	429				hypothetical protein
DPMLECDI_00133	CDS	450	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
DPMLECDI_00134	CDS	312	manP		COG1299	PTS system mannose-specific EIIBCA component
DPMLECDI_00135	CDS	1086	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
DPMLECDI_00136	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
DPMLECDI_00137	CDS	1971	tkt_1	2.2.1.1		Transketolase
DPMLECDI_00138	CDS	660	aqpZ2			Aquaporin Z 2
DPMLECDI_00139	CDS	555				hypothetical protein
DPMLECDI_00140	CDS	156				hypothetical protein
DPMLECDI_00141	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
DPMLECDI_00142	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DPMLECDI_00143	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
DPMLECDI_00144	CDS	645				hypothetical protein
DPMLECDI_00145	CDS	336				hypothetical protein
DPMLECDI_00146	CDS	2244				hypothetical protein
DPMLECDI_00147	CDS	1035				hypothetical protein
DPMLECDI_00148	CDS	159				hypothetical protein
DPMLECDI_00149	CDS	1089				hypothetical protein
DPMLECDI_00150	CDS	471				hypothetical protein
DPMLECDI_00151	CDS	453				hypothetical protein
DPMLECDI_00152	CDS	240				hypothetical protein
DPMLECDI_00153	CDS	1272			COG2256	putative AAA domain-containing protein
DPMLECDI_00154	tRNA	76				tRNA-Lys(ctt)
DPMLECDI_00155	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
DPMLECDI_00156	CDS	1617				hypothetical protein
DPMLECDI_00157	CDS	891				hypothetical protein
DPMLECDI_00158	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
DPMLECDI_00159	CDS	1002	rbsR		COG1609	Ribose operon repressor
DPMLECDI_00160	CDS	1482				Putative trans-acting regulator
DPMLECDI_00161	CDS	165				hypothetical protein
DPMLECDI_00162	CDS	567				hypothetical protein
DPMLECDI_00163	CDS	171				hypothetical protein
DPMLECDI_00164	CDS	609				hypothetical protein
DPMLECDI_00165	CDS	204				hypothetical protein
DPMLECDI_00166	CDS	771				hypothetical protein
DPMLECDI_00167	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
DPMLECDI_00168	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
DPMLECDI_00169	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
DPMLECDI_00170	CDS	318	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
DPMLECDI_00171	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
DPMLECDI_00172	CDS	897				hypothetical protein
DPMLECDI_00173	CDS	1263	licC_1		COG1455	Lichenan permease IIC component
DPMLECDI_00174	CDS	1179	nagC_1		COG1940	N-acetylglucosamine repressor
DPMLECDI_00175	CDS	447				hypothetical protein
DPMLECDI_00176	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
DPMLECDI_00177	CDS	1152				hypothetical protein
DPMLECDI_00178	CDS	732				hypothetical protein
DPMLECDI_00179	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DPMLECDI_00180	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DPMLECDI_00181	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
DPMLECDI_00182	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
DPMLECDI_00183	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DPMLECDI_00184	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
DPMLECDI_00185	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DPMLECDI_00186	CDS	207				hypothetical protein
DPMLECDI_00187	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
DPMLECDI_00188	CDS	264				hypothetical protein
DPMLECDI_00189	CDS	711				hypothetical protein
DPMLECDI_00190	CDS	1692				hypothetical protein
DPMLECDI_00191	CDS	1011	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DPMLECDI_00192	CDS	1068				hypothetical protein
DPMLECDI_00193	CDS	660				hypothetical protein
DPMLECDI_00194	CDS	297				hypothetical protein
DPMLECDI_00195	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
DPMLECDI_00196	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DPMLECDI_00197	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
DPMLECDI_00198	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
DPMLECDI_00199	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
DPMLECDI_00200	CDS	378				hypothetical protein
DPMLECDI_00201	CDS	228				hypothetical protein
DPMLECDI_00202	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DPMLECDI_00203	CDS	240				hypothetical protein
DPMLECDI_00204	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DPMLECDI_00205	CDS	1263	pucK		COG2233	Uric acid permease PucK
DPMLECDI_00206	CDS	867	dpnB	3.1.21.4		Type-2 restriction enzyme DpnII
DPMLECDI_00207	CDS	771	dpnA	2.1.1.72		Modification methylase DpnIIB
DPMLECDI_00208	CDS	855	dpnM	2.1.1.72		Modification methylase DpnIIA
DPMLECDI_00209	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
DPMLECDI_00210	CDS	1482	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
DPMLECDI_00211	CDS	1179	galK_1	2.7.1.6	COG0153	Galactokinase
DPMLECDI_00212	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
DPMLECDI_00213	CDS	1038	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
DPMLECDI_00214	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
DPMLECDI_00215	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
DPMLECDI_00216	CDS	537				hypothetical protein
DPMLECDI_00217	CDS	807				hypothetical protein
DPMLECDI_00218	CDS	1521				hypothetical protein
DPMLECDI_00219	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
DPMLECDI_00220	CDS	765				hypothetical protein
DPMLECDI_00221	CDS	444				hypothetical protein
DPMLECDI_00222	CDS	297				hypothetical protein
DPMLECDI_00223	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
DPMLECDI_00224	CDS	702	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DPMLECDI_00225	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
DPMLECDI_00226	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
DPMLECDI_00227	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
DPMLECDI_00228	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
DPMLECDI_00229	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
DPMLECDI_00230	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DPMLECDI_00231	CDS	570	scpB			Segregation and condensation protein B
DPMLECDI_00232	CDS	729	scpA			Segregation and condensation protein A
DPMLECDI_00233	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
DPMLECDI_00234	CDS	462				hypothetical protein
DPMLECDI_00235	CDS	522				hypothetical protein
DPMLECDI_00236	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
DPMLECDI_00237	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
DPMLECDI_00238	CDS	249				hypothetical protein
DPMLECDI_00239	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
DPMLECDI_00240	CDS	1968				hypothetical protein
DPMLECDI_00241	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
DPMLECDI_00242	CDS	804	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
DPMLECDI_00243	CDS	429				hypothetical protein
DPMLECDI_00244	CDS	441				hypothetical protein
DPMLECDI_00245	CDS	309				hypothetical protein
DPMLECDI_00246	CDS	387				hypothetical protein
DPMLECDI_00247	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DPMLECDI_00248	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
DPMLECDI_00249	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
DPMLECDI_00250	CDS	1497				hypothetical protein
DPMLECDI_00251	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
DPMLECDI_00252	CDS	1194				hypothetical protein
DPMLECDI_00253	CDS	1443	gtfA_1	2.4.1.7	COG0366	Sucrose phosphorylase
DPMLECDI_00254	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
DPMLECDI_00255	CDS	867	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
DPMLECDI_00256	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
DPMLECDI_00257	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
DPMLECDI_00258	CDS	861	rhaS			HTH-type transcriptional activator RhaS
DPMLECDI_00259	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DPMLECDI_00260	tRNA	90				tRNA-Ser(gct)
DPMLECDI_00261	CDS	390			COG3039	IS5 family transposase ISSpn7
DPMLECDI_00262	CDS	390			COG3039	IS5 family transposase ISSpn7
DPMLECDI_00263	CDS	447	hlyB_1		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
DPMLECDI_00264	CDS	171				hypothetical protein
DPMLECDI_00265	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
DPMLECDI_00266	CDS	267				IS630 family transposase ISSpn2
DPMLECDI_00267	CDS	252	efeN_1	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
DPMLECDI_00268	CDS	237	efeN_2	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
DPMLECDI_00269	CDS	579				hypothetical protein
DPMLECDI_00270	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
DPMLECDI_00271	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
DPMLECDI_00272	CDS	444			COG0716	Flavodoxin
DPMLECDI_00273	CDS	267				hypothetical protein
DPMLECDI_00274	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
DPMLECDI_00275	CDS	330	crcB_2		COG0239	Putative fluoride ion transporter CrcB
DPMLECDI_00276	CDS	348	rplS		COG0335	50S ribosomal protein L19
DPMLECDI_00277	tRNA	72				tRNA-Arg(cct)
DPMLECDI_00278	CDS	807		3.1.3.-		Putative phosphatase
DPMLECDI_00279	CDS	1305				hypothetical protein
DPMLECDI_00280	CDS	378				hypothetical protein
DPMLECDI_00281	CDS	333				hypothetical protein
DPMLECDI_00282	CDS	1572	ffh		COG0541	Signal recognition particle protein
DPMLECDI_00283	CDS	1284	pyrP			Uracil permease
DPMLECDI_00284	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DPMLECDI_00285	CDS	561	lemA		COG1704	Protein LemA
DPMLECDI_00286	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
DPMLECDI_00287	CDS	1560	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
DPMLECDI_00288	CDS	318				hypothetical protein
DPMLECDI_00289	CDS	543				hypothetical protein
DPMLECDI_00290	CDS	630	pdg			Ultraviolet N-glycosylase/AP lyase
DPMLECDI_00291	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
DPMLECDI_00292	CDS	924	pyrB	2.1.3.2		Aspartate carbamoyltransferase
DPMLECDI_00293	CDS	1080	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
DPMLECDI_00294	CDS	3177	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
DPMLECDI_00295	CDS	810				hypothetical protein
DPMLECDI_00296	CDS	804				hypothetical protein
DPMLECDI_00297	CDS	1488				hypothetical protein
DPMLECDI_00298	CDS	708	tarI_1	2.7.7.40	COG1211	Ribitol-5-phosphate cytidylyltransferase
DPMLECDI_00299	CDS	1023	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase
DPMLECDI_00300	CDS	870	thiK	2.7.1.89		Thiamine kinase
DPMLECDI_00301	CDS	879				hypothetical protein
DPMLECDI_00302	CDS	690	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
DPMLECDI_00303	CDS	849	dprA		COG0758	DNA processing protein DprA
DPMLECDI_00304	CDS	1044				hypothetical protein
DPMLECDI_00305	CDS	2088	topA	5.6.2.1		DNA topoisomerase 1
DPMLECDI_00306	CDS	360	ybaN		COG2832	Inner membrane protein YbaN
DPMLECDI_00307	CDS	633	cutC_1		COG3142	Copper homeostasis protein CutC
DPMLECDI_00308	CDS	657				hypothetical protein
DPMLECDI_00309	CDS	633	leuA_1	2.3.3.13		2-isopropylmalate synthase
DPMLECDI_00310	CDS	420	leuA_2	2.3.3.13		2-isopropylmalate synthase
DPMLECDI_00311	CDS	1038	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
DPMLECDI_00312	CDS	270				hypothetical protein
DPMLECDI_00313	CDS	360	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
DPMLECDI_00314	CDS	144				hypothetical protein
DPMLECDI_00315	CDS	117				hypothetical protein
DPMLECDI_00316	CDS	1914				hypothetical protein
DPMLECDI_00317	CDS	1317				hypothetical protein
DPMLECDI_00318	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
DPMLECDI_00319	tRNA	74				tRNA-Arg(ccg)
DPMLECDI_00320	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
DPMLECDI_00321	CDS	3540	smc		COG1196	Chromosome partition protein Smc
DPMLECDI_00322	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
DPMLECDI_00323	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
DPMLECDI_00324	CDS	1290	ftsY			Signal recognition particle receptor FtsY
DPMLECDI_00325	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
DPMLECDI_00326	CDS	741	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
DPMLECDI_00327	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DPMLECDI_00328	CDS	954				hypothetical protein
DPMLECDI_00329	CDS	1989	uvrB			UvrABC system protein B
DPMLECDI_00330	CDS	564				hypothetical protein
DPMLECDI_00331	CDS	489	mshD_1	2.3.1.189		Mycothiol acetyltransferase
DPMLECDI_00332	CDS	465	nudC	3.6.1.22		NADH pyrophosphatase
DPMLECDI_00333	CDS	129				hypothetical protein
DPMLECDI_00334	CDS	1725				hypothetical protein
DPMLECDI_00335	CDS	252				hypothetical protein
DPMLECDI_00336	CDS	2223	lmrA_1	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
DPMLECDI_00337	CDS	717	bcrA_1			Bacitracin transport ATP-binding protein BcrA
DPMLECDI_00338	CDS	792				hypothetical protein
DPMLECDI_00339	CDS	708				hypothetical protein
DPMLECDI_00340	CDS	684	arlR_1		COG0745	Response regulator ArlR
DPMLECDI_00341	CDS	1098	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
DPMLECDI_00342	CDS	462				ISL3 family transposase IS1167
DPMLECDI_00343	CDS	441				IS66 family transposase ISDeal1
DPMLECDI_00344	CDS	267				hypothetical protein
DPMLECDI_00345	CDS	156				hypothetical protein
DPMLECDI_00346	CDS	141				hypothetical protein
DPMLECDI_00347	CDS	516	niaR		COG1827	putative transcription repressor NiaR
DPMLECDI_00348	CDS	528	niaX			Niacin transporter NiaX
DPMLECDI_00349	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
DPMLECDI_00350	CDS	552	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
DPMLECDI_00351	CDS	690	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
DPMLECDI_00352	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
DPMLECDI_00353	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
DPMLECDI_00354	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
DPMLECDI_00355	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
DPMLECDI_00356	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
DPMLECDI_00357	CDS	243				hypothetical protein
