assembly,seed,clusterer,seqtype,combo,n_original_genes,n_genes_kept,n_genes_deleted,deleted_pct
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,panx,aa,panx/aa,6615,6142,473,7.1504157218442925
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,cdhit,aa,cdhit/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,diamond,aa,diamond/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,hdbscan_dist,nt,hdbscan_dist/nt,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,hdbscan_tsne,nt,hdbscan_tsne/nt,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,hdbscan_umap,nt,hdbscan_umap/nt,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,ppanggolin,aa,ppanggolin/aa,6615,6247,368,5.5631141345427055
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,panaroo,aa,panaroo/aa,6615,6247,368,5.5631141345427055
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,mmseqs2,aa,mmseqs2/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,panta,aa,panta/aa,6615,6203,412,6.2282690854119425
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,hdbscan_dist,aa,hdbscan_dist/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,hdbscan_tsne,aa,hdbscan_tsne/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,hdbscan_umap,aa,hdbscan_umap/aa,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,cdhit,nt,cdhit/nt,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1274,mmseqs2,nt,mmseqs2/nt,6615,6615,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,panx,aa,panx/aa,6546,6096,450,6.8744271310724105
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,cdhit,aa,cdhit/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,diamond,aa,diamond/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,hdbscan_dist,nt,hdbscan_dist/nt,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,hdbscan_tsne,nt,hdbscan_tsne/nt,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,hdbscan_umap,nt,hdbscan_umap/nt,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,ppanggolin,aa,ppanggolin/aa,6546,6139,407,6.217537427436603
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,panaroo,aa,panaroo/aa,6546,6139,407,6.217537427436603
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,mmseqs2,aa,mmseqs2/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,panta,aa,panta/aa,6546,6091,455,6.950809654750993
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,hdbscan_dist,aa,hdbscan_dist/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,hdbscan_tsne,aa,hdbscan_tsne/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,hdbscan_umap,aa,hdbscan_umap/aa,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,cdhit,nt,cdhit/nt,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1681,mmseqs2,nt,mmseqs2/nt,6546,6546,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,panx,aa,panx/aa,5622,5292,330,5.869797225186766
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,cdhit,aa,cdhit/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,diamond,aa,diamond/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,hdbscan_dist,nt,hdbscan_dist/nt,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,hdbscan_tsne,nt,hdbscan_tsne/nt,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,hdbscan_umap,nt,hdbscan_umap/nt,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,ppanggolin,aa,ppanggolin/aa,5622,5350,272,4.838135894699396
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,panaroo,aa,panaroo/aa,5622,5350,272,4.838135894699396
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,mmseqs2,aa,mmseqs2/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,panta,aa,panta/aa,5622,5322,300,5.3361792956243335
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,hdbscan_dist,aa,hdbscan_dist/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,hdbscan_tsne,aa,hdbscan_tsne/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,hdbscan_umap,aa,hdbscan_umap/aa,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,cdhit,nt,cdhit/nt,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,1894,mmseqs2,nt,mmseqs2/nt,5622,5622,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,panx,aa,panx/aa,5925,5628,297,5.012658227848101
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,cdhit,aa,cdhit/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,diamond,aa,diamond/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,hdbscan_dist,nt,hdbscan_dist/nt,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,hdbscan_tsne,nt,hdbscan_tsne/nt,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,hdbscan_umap,nt,hdbscan_umap/nt,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,ppanggolin,aa,ppanggolin/aa,5925,5676,249,4.2025316455696204
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,panaroo,aa,panaroo/aa,5925,5676,249,4.2025316455696204
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,mmseqs2,aa,mmseqs2/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,panta,aa,panta/aa,5925,5635,290,4.89451476793249
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,hdbscan_dist,aa,hdbscan_dist/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,hdbscan_tsne,aa,hdbscan_tsne/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,hdbscan_umap,aa,hdbscan_umap/aa,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,cdhit,nt,cdhit/nt,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5319,mmseqs2,nt,mmseqs2/nt,5925,5925,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,panx,aa,panx/aa,6603,6274,329,4.982583674087536
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,cdhit,aa,cdhit/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,diamond,aa,diamond/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,hdbscan_dist,nt,hdbscan_dist/nt,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,hdbscan_tsne,nt,hdbscan_tsne/nt,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,hdbscan_umap,nt,hdbscan_umap/nt,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,ppanggolin,aa,ppanggolin/aa,6603,6330,273,4.134484325306679
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,panaroo,aa,panaroo/aa,6603,6330,273,4.134484325306679
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,mmseqs2,aa,mmseqs2/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,panta,aa,panta/aa,6603,6297,306,4.634257155838255
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,hdbscan_dist,aa,hdbscan_dist/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,hdbscan_tsne,aa,hdbscan_tsne/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,hdbscan_umap,aa,hdbscan_umap/aa,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,cdhit,nt,cdhit/nt,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,5455,mmseqs2,nt,mmseqs2/nt,6603,6603,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,panx,aa,panx/aa,6790,6328,462,6.804123711340206
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,cdhit,aa,cdhit/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,diamond,aa,diamond/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,hdbscan_dist,nt,hdbscan_dist/nt,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,hdbscan_tsne,nt,hdbscan_tsne/nt,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,hdbscan_umap,nt,hdbscan_umap/nt,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,ppanggolin,aa,ppanggolin/aa,6790,6415,375,5.522827687776141
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,panaroo,aa,panaroo/aa,6790,6415,375,5.522827687776141
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,mmseqs2,aa,mmseqs2/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,panta,aa,panta/aa,6790,6389,401,5.905743740795287
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,hdbscan_dist,aa,hdbscan_dist/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,hdbscan_tsne,aa,hdbscan_tsne/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,hdbscan_umap,aa,hdbscan_umap/aa,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,cdhit,nt,cdhit/nt,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,6032,mmseqs2,nt,mmseqs2/nt,6790,6790,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,panx,aa,panx/aa,6962,6314,648,9.307670209709853
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,cdhit,aa,cdhit/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,diamond,aa,diamond/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,hdbscan_dist,nt,hdbscan_dist/nt,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,hdbscan_tsne,nt,hdbscan_tsne/nt,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,hdbscan_umap,nt,hdbscan_umap/nt,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,ppanggolin,aa,ppanggolin/aa,6962,6387,575,8.259120942257972
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,panaroo,aa,panaroo/aa,6962,6387,575,8.259120942257972
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,mmseqs2,aa,mmseqs2/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,panta,aa,panta/aa,6962,6339,623,8.948577994829073
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,hdbscan_dist,aa,hdbscan_dist/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,hdbscan_tsne,aa,hdbscan_tsne/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,hdbscan_umap,aa,hdbscan_umap/aa,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,cdhit,nt,cdhit/nt,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,11998,mmseqs2,nt,mmseqs2/nt,6962,6962,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,panx,aa,panx/aa,6175,5844,331,5.3603238866396765
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,cdhit,aa,cdhit/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,diamond,aa,diamond/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,hdbscan_dist,nt,hdbscan_dist/nt,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,hdbscan_tsne,nt,hdbscan_tsne/nt,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,hdbscan_umap,nt,hdbscan_umap/nt,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,ppanggolin,aa,ppanggolin/aa,6175,5897,278,4.502024291497976
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,panaroo,aa,panaroo/aa,6175,5897,278,4.502024291497976
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,mmseqs2,aa,mmseqs2/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,panta,aa,panta/aa,6175,5867,308,4.987854251012146
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,hdbscan_dist,aa,hdbscan_dist/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,hdbscan_tsne,aa,hdbscan_tsne/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,hdbscan_umap,aa,hdbscan_umap/aa,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,cdhit,nt,cdhit/nt,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,13478,mmseqs2,nt,mmseqs2/nt,6175,6175,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,panx,aa,panx/aa,5876,5621,255,4.339686861810756
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,cdhit,aa,cdhit/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,diamond,aa,diamond/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,hdbscan_dist,nt,hdbscan_dist/nt,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,hdbscan_tsne,nt,hdbscan_tsne/nt,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,hdbscan_umap,nt,hdbscan_umap/nt,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,ppanggolin,aa,ppanggolin/aa,5876,5687,189,3.2164737916950306
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,panaroo,aa,panaroo/aa,5876,5687,189,3.2164737916950306
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,mmseqs2,aa,mmseqs2/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,panta,aa,panta/aa,5876,5645,231,3.931245745405038
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,hdbscan_dist,aa,hdbscan_dist/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,hdbscan_tsne,aa,hdbscan_tsne/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,hdbscan_umap,aa,hdbscan_umap/aa,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,cdhit,nt,cdhit/nt,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14557,mmseqs2,nt,mmseqs2/nt,5876,5876,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,panx,aa,panx/aa,5542,5277,265,4.781667268134247
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,cdhit,aa,cdhit/aa,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,diamond,aa,diamond/aa,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,hdbscan_dist,nt,hdbscan_dist/nt,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,hdbscan_tsne,nt,hdbscan_tsne/nt,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,hdbscan_umap,nt,hdbscan_umap/nt,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,ppanggolin,aa,ppanggolin/aa,5542,5353,189,3.410321183688199
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,panaroo,aa,panaroo/aa,5542,5353,189,3.410321183688199
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,mmseqs2,aa,mmseqs2/aa,5542,5542,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,panta,aa,panta/aa,5542,5317,225,4.05990617105738
PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14,14720,hdbscan_dist,aa,hdbscan_dist/aa,5542,5542,0,0.0
