locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLPHCGGN_00080	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
OLPHCGGN_00081	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
OLPHCGGN_00082	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OLPHCGGN_00083	CDS	1152				hypothetical protein
OLPHCGGN_00084	CDS	630				hypothetical protein
OLPHCGGN_00085	CDS	339				hypothetical protein
OLPHCGGN_00086	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
OLPHCGGN_00087	CDS	477				hypothetical protein
OLPHCGGN_00088	CDS	213				hypothetical protein
OLPHCGGN_00089	CDS	972	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
OLPHCGGN_00090	CDS	1020	lnpD_1	5.1.3.2		UDP-glucose 4-epimerase
OLPHCGGN_00091	CDS	1104	thiO	1.4.3.19		Glycine oxidase
OLPHCGGN_00092	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
OLPHCGGN_00093	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
OLPHCGGN_00094	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
OLPHCGGN_00095	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OLPHCGGN_00096	CDS	615				hypothetical protein
OLPHCGGN_00097	CDS	270	rpsO		COG0184	30S ribosomal protein S15
OLPHCGGN_00098	CDS	630				hypothetical protein
OLPHCGGN_00099	CDS	201				hypothetical protein
OLPHCGGN_00100	CDS	141				hypothetical protein
OLPHCGGN_00101	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OLPHCGGN_00102	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
OLPHCGGN_00103	CDS	678	graR		COG0745	Response regulator protein GraR
OLPHCGGN_00104	CDS	1074				hypothetical protein
OLPHCGGN_00105	CDS	303				hypothetical protein
OLPHCGGN_00106	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
OLPHCGGN_00107	CDS	843				hypothetical protein
OLPHCGGN_00108	CDS	651	dtxR			Diphtheria toxin repressor
OLPHCGGN_00109	CDS	708				hypothetical protein
OLPHCGGN_00110	CDS	414				hypothetical protein
OLPHCGGN_00111	CDS	186				hypothetical protein
OLPHCGGN_00112	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OLPHCGGN_00113	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
OLPHCGGN_00114	CDS	630		3.-.-.-		putative metallo-hydrolase
OLPHCGGN_00115	CDS	1893	pepO	3.4.24.-	COG3590	Neutral endopeptidase
OLPHCGGN_00116	CDS	723	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
OLPHCGGN_00117	CDS	849	mntB			Manganese transport system membrane protein MntB
OLPHCGGN_00118	CDS	930	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
OLPHCGGN_00119	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
OLPHCGGN_00120	CDS	2709				hypothetical protein
OLPHCGGN_00121	CDS	702			COG1136	putative ABC transporter ATP-binding protein
OLPHCGGN_00122	CDS	2412				hypothetical protein
OLPHCGGN_00123	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OLPHCGGN_00124	CDS	189				hypothetical protein
OLPHCGGN_00125	CDS	261				hypothetical protein
OLPHCGGN_00126	CDS	2793	ileS	6.1.1.5		Isoleucine--tRNA ligase
OLPHCGGN_00127	CDS	789	divIVA		COG3599	Cell division protein DivIVA
OLPHCGGN_00128	CDS	786				hypothetical protein
OLPHCGGN_00129	CDS	264				hypothetical protein
OLPHCGGN_00130	CDS	540	sepF		COG1799	Cell division protein SepF
OLPHCGGN_00131	CDS	672			COG0325	Pyridoxal phosphate homeostasis protein
OLPHCGGN_00132	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
OLPHCGGN_00133	CDS	1374	ftsA		COG0849	Cell division protein FtsA
OLPHCGGN_00134	CDS	705				hypothetical protein
OLPHCGGN_00135	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OLPHCGGN_00136	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
OLPHCGGN_00137	CDS	597	recR		COG0353	Recombination protein RecR
OLPHCGGN_00138	CDS	2043	penA		COG0768	Penicillin-binding protein 2B
OLPHCGGN_00139	CDS	852	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
OLPHCGGN_00140	CDS	885	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
OLPHCGGN_00141	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
OLPHCGGN_00142	CDS	645				hypothetical protein
OLPHCGGN_00143	CDS	333				hypothetical protein
OLPHCGGN_00144	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
OLPHCGGN_00145	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
OLPHCGGN_00146	CDS	888	lacF_1			Lactose transport system permease protein LacF
OLPHCGGN_00147	CDS	1329				hypothetical protein
OLPHCGGN_00148	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
OLPHCGGN_00149	CDS	699	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
OLPHCGGN_00150	CDS	1104	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
OLPHCGGN_00151	CDS	2094	nanB	3.2.1.18	COG4409	Sialidase B
OLPHCGGN_00152	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
OLPHCGGN_00153	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
OLPHCGGN_00154	CDS	1338				hypothetical protein
OLPHCGGN_00155	CDS	453				hypothetical protein
OLPHCGGN_00156	CDS	96				hypothetical protein
OLPHCGGN_00157	CDS	2883	nanA_2	3.2.1.18	COG4409	Sialidase A
OLPHCGGN_00158	CDS	228				hypothetical protein
OLPHCGGN_00159	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
OLPHCGGN_00160	CDS	2016	recG	3.6.4.12		ATP-dependent DNA helicase RecG
OLPHCGGN_00161	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
OLPHCGGN_00162	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
OLPHCGGN_00163	CDS	1032	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
OLPHCGGN_00164	CDS	1032	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
OLPHCGGN_00165	CDS	2514	secA_1		COG0653	Protein translocase subunit SecA
OLPHCGGN_00166	CDS	288				hypothetical protein
OLPHCGGN_00167	CDS	633	bcrA_1			Bacitracin transport ATP-binding protein BcrA
OLPHCGGN_00168	CDS	642				hypothetical protein
OLPHCGGN_00169	CDS	792				hypothetical protein
OLPHCGGN_00170	CDS	393				hypothetical protein
OLPHCGGN_00171	CDS	852				hypothetical protein
OLPHCGGN_00172	CDS	351				hypothetical protein
OLPHCGGN_00173	CDS	345				hypothetical protein
OLPHCGGN_00174	CDS	1311	der		COG1160	GTPase Der
OLPHCGGN_00175	CDS	714	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
OLPHCGGN_00176	CDS	897	dnaI		COG1484	Primosomal protein DnaI
OLPHCGGN_00177	CDS	1170				hypothetical protein
OLPHCGGN_00178	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
OLPHCGGN_00179	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
OLPHCGGN_00180	CDS	696	skfE	7.3.2.3	COG1131	SkfA peptide export ATP-binding protein SkfE
OLPHCGGN_00181	CDS	768				hypothetical protein
OLPHCGGN_00182	CDS	1200	yhaP		COG1668	putative protein YhaP
OLPHCGGN_00183	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
OLPHCGGN_00184	CDS	618				hypothetical protein
OLPHCGGN_00185	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
OLPHCGGN_00186	CDS	1884				hypothetical protein
OLPHCGGN_00187	CDS	1455	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
OLPHCGGN_00188	CDS	966	degA_1		COG1609	HTH-type transcriptional regulator DegA
OLPHCGGN_00189	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
OLPHCGGN_00190	CDS	1173	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
OLPHCGGN_00191	CDS	288				hypothetical protein
OLPHCGGN_00192	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
OLPHCGGN_00193	CDS	1485				hypothetical protein
OLPHCGGN_00194	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
OLPHCGGN_00195	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
OLPHCGGN_00196	CDS	90				hypothetical protein
OLPHCGGN_00197	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OLPHCGGN_00198	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
OLPHCGGN_00199	CDS	318	ftsL			Cell division protein FtsL
OLPHCGGN_00200	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
OLPHCGGN_00201	CDS	195				hypothetical protein
OLPHCGGN_00202	CDS	552				hypothetical protein
OLPHCGGN_00203	CDS	243				hypothetical protein
OLPHCGGN_00204	CDS	336				hypothetical protein
OLPHCGGN_00205	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
OLPHCGGN_00206	CDS	1902				hypothetical protein
OLPHCGGN_00207	CDS	294				hypothetical protein
OLPHCGGN_00208	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
OLPHCGGN_00209	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
OLPHCGGN_00210	CDS	492	levE_1	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
OLPHCGGN_00211	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
OLPHCGGN_00212	CDS	435				hypothetical protein
OLPHCGGN_00213	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
OLPHCGGN_00214	CDS	642				hypothetical protein
OLPHCGGN_00215	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
OLPHCGGN_00216	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
OLPHCGGN_00217	CDS	216				IS200/IS605 family transposase ISStin10
OLPHCGGN_00218	CDS	3204		4.2.2.1		Hyaluronate lyase
OLPHCGGN_00219	CDS	477	bsaA			Glutathione peroxidase BsaA
OLPHCGGN_00220	CDS	2214				hypothetical protein
OLPHCGGN_00221	CDS	126				hypothetical protein
OLPHCGGN_00222	CDS	177				hypothetical protein
OLPHCGGN_00223	CDS	1347	licC_1		COG1455	Lichenan permease IIC component
OLPHCGGN_00224	CDS	507				hypothetical protein
OLPHCGGN_00225	CDS	315	lacF_2		COG1447	PTS system lactose-specific EIIA component
OLPHCGGN_00226	CDS	1974	licR_1		COG1762	putative licABCH operon regulator
OLPHCGGN_00227	CDS	315				hypothetical protein
OLPHCGGN_00228	CDS	240			COG4095	Sugar transporter SemiSWEET
OLPHCGGN_00229	CDS	1437	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
OLPHCGGN_00230	CDS	339				hypothetical protein
OLPHCGGN_00231	CDS	1071				hypothetical protein
OLPHCGGN_00232	CDS	1467				hypothetical protein
OLPHCGGN_00233	CDS	246				IS256 family transposase IS905
OLPHCGGN_00234	CDS	564				hypothetical protein
OLPHCGGN_00235	CDS	177				hypothetical protein
OLPHCGGN_00236	CDS	651				hypothetical protein
OLPHCGGN_00237	CDS	180	rpsZ			30S ribosomal protein S14 type Z
OLPHCGGN_00238	CDS	270				hypothetical protein
OLPHCGGN_00239	CDS	921	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
OLPHCGGN_00240	CDS	315	trxA_1		COG0526	Thioredoxin
OLPHCGGN_00241	CDS	669	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
OLPHCGGN_00242	CDS	306				hypothetical protein
OLPHCGGN_00243	CDS	195				hypothetical protein
OLPHCGGN_00244	CDS	333				hypothetical protein
OLPHCGGN_00245	CDS	360				hypothetical protein
OLPHCGGN_00246	CDS	840				hypothetical protein
OLPHCGGN_00247	CDS	282				hypothetical protein
OLPHCGGN_00248	CDS	519				hypothetical protein
OLPHCGGN_00249	CDS	1155	xerC_1			Tyrosine recombinase XerC
OLPHCGGN_00250	CDS	393	rpsI		COG0103	30S ribosomal protein S9
OLPHCGGN_00251	CDS	447	rplM			50S ribosomal protein L13
OLPHCGGN_00252	CDS	318				hypothetical protein
OLPHCGGN_00253	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
OLPHCGGN_00254	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OLPHCGGN_00255	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
OLPHCGGN_00256	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
OLPHCGGN_00257	CDS	708				hypothetical protein
OLPHCGGN_00258	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
OLPHCGGN_00259	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
OLPHCGGN_00260	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
OLPHCGGN_00261	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
OLPHCGGN_00262	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
OLPHCGGN_00263	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
OLPHCGGN_00264	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
OLPHCGGN_00265	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OLPHCGGN_00266	CDS	231				hypothetical protein
OLPHCGGN_00267	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
OLPHCGGN_00268	CDS	153				hypothetical protein
OLPHCGGN_00269	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
OLPHCGGN_00270	CDS	264				hypothetical protein
OLPHCGGN_00271	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
OLPHCGGN_00272	CDS	2082	fus			Elongation factor G
OLPHCGGN_00273	CDS	471	rpsG		COG0049	30S ribosomal protein S7
OLPHCGGN_00274	CDS	414	rpsL		COG0048	30S ribosomal protein S12
OLPHCGGN_00275	CDS	3864	glgX_1	3.2.1.196		Glycogen debranching enzyme
OLPHCGGN_00276	CDS	1050	ssuD	1.14.14.5		Alkanesulfonate monooxygenase
OLPHCGGN_00277	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OLPHCGGN_00278	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
OLPHCGGN_00279	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
OLPHCGGN_00280	CDS	1260		3.4.24.-		Putative zinc metalloprotease
OLPHCGGN_00281	CDS	804				hypothetical protein
OLPHCGGN_00282	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
OLPHCGGN_00283	CDS	573				hypothetical protein
OLPHCGGN_00284	CDS	999	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
OLPHCGGN_00285	CDS	417				hypothetical protein
OLPHCGGN_00286	CDS	696				hypothetical protein
OLPHCGGN_00287	CDS	1062				hypothetical protein
OLPHCGGN_00288	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
OLPHCGGN_00289	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
OLPHCGGN_00290	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
OLPHCGGN_00291	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
OLPHCGGN_00292	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
OLPHCGGN_00293	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
OLPHCGGN_00294	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
OLPHCGGN_00295	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
OLPHCGGN_00296	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
OLPHCGGN_00297	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
OLPHCGGN_00298	CDS	102				hypothetical protein
OLPHCGGN_00299	CDS	195				hypothetical protein
OLPHCGGN_00300	CDS	366				hypothetical protein
OLPHCGGN_00301	CDS	1092	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
OLPHCGGN_00302	CDS	369				hypothetical protein
OLPHCGGN_00303	CDS	1023				hypothetical protein
OLPHCGGN_00304	CDS	693	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OLPHCGGN_00305	CDS	1338				hypothetical protein
OLPHCGGN_00306	CDS	267				hypothetical protein
OLPHCGGN_00307	CDS	387	rplQ		COG0203	50S ribosomal protein L17
OLPHCGGN_00308	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
OLPHCGGN_00309	CDS	384	rpsK			30S ribosomal protein S11
OLPHCGGN_00310	CDS	366	rpsM		COG0099	30S ribosomal protein S13
OLPHCGGN_00311	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
OLPHCGGN_00312	CDS	219	infA		COG0361	Translation initiation factor IF-1
OLPHCGGN_00313	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
OLPHCGGN_00314	CDS	1311	secY_1			Protein translocase subunit SecY
OLPHCGGN_00315	CDS	441	rplO			50S ribosomal protein L15
OLPHCGGN_00316	CDS	183	rpmD		COG1841	50S ribosomal protein L30
OLPHCGGN_00317	CDS	495	rpsE			30S ribosomal protein S5
OLPHCGGN_00318	CDS	357	rplR		COG0256	50S ribosomal protein L18
OLPHCGGN_00319	CDS	537	rplF		COG0097	50S ribosomal protein L6
OLPHCGGN_00320	CDS	399	rpsH			30S ribosomal protein S8
OLPHCGGN_00321	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
OLPHCGGN_00322	CDS	543	rplE		COG0094	50S ribosomal protein L5
OLPHCGGN_00323	CDS	306	rplX		COG0198	50S ribosomal protein L24
OLPHCGGN_00324	CDS	369	rplN		COG0093	50S ribosomal protein L14
OLPHCGGN_00325	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
OLPHCGGN_00326	CDS	207	rpmC		COG0255	50S ribosomal protein L29
OLPHCGGN_00327	CDS	414	rplP		COG0197	50S ribosomal protein L16
OLPHCGGN_00328	CDS	654	rpsC		COG0092	30S ribosomal protein S3
OLPHCGGN_00329	CDS	345	rplV		COG0091	50S ribosomal protein L22
OLPHCGGN_00330	CDS	282	rpsS		COG0185	30S ribosomal protein S19
OLPHCGGN_00331	CDS	834	rplB		COG0090	50S ribosomal protein L2
OLPHCGGN_00332	CDS	297	rplW			50S ribosomal protein L23
OLPHCGGN_00333	CDS	624	rplD		COG0088	50S ribosomal protein L4
OLPHCGGN_00334	CDS	627	rplC		COG0087	50S ribosomal protein L3
OLPHCGGN_00335	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
OLPHCGGN_00336	CDS	618	udk_1	2.7.1.48		Uridine kinase
OLPHCGGN_00337	CDS	591				hypothetical protein
OLPHCGGN_00338	CDS	507				hypothetical protein
OLPHCGGN_00339	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
OLPHCGGN_00340	CDS	1539				hypothetical protein
OLPHCGGN_00341	CDS	144				hypothetical protein
OLPHCGGN_00342	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
OLPHCGGN_00343	CDS	471				hypothetical protein
OLPHCGGN_00344	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
OLPHCGGN_00345	CDS	306				hypothetical protein
OLPHCGGN_00346	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
OLPHCGGN_00347	CDS	267				hypothetical protein
OLPHCGGN_00348	CDS	570				hypothetical protein
