locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBCEPEND_00125	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
JBCEPEND_00126	CDS	804				hypothetical protein
JBCEPEND_00127	CDS	1260		3.4.24.-		Putative zinc metalloprotease
JBCEPEND_00128	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JBCEPEND_00129	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
JBCEPEND_00130	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JBCEPEND_00131	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
JBCEPEND_00132	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
JBCEPEND_00133	CDS	414	rpsL		COG0048	30S ribosomal protein S12
JBCEPEND_00134	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JBCEPEND_00135	CDS	2082	fus			Elongation factor G
JBCEPEND_00136	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
JBCEPEND_00137	CDS	264				hypothetical protein
JBCEPEND_00138	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
JBCEPEND_00139	CDS	153				hypothetical protein
JBCEPEND_00140	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
JBCEPEND_00141	CDS	231				hypothetical protein
JBCEPEND_00142	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JBCEPEND_00143	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
JBCEPEND_00144	CDS	912	manZ_1		COG3716	PTS system mannose-specific EIID component
JBCEPEND_00145	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
JBCEPEND_00146	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
JBCEPEND_00147	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
JBCEPEND_00148	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
JBCEPEND_00149	CDS	1419	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
JBCEPEND_00150	CDS	708				hypothetical protein
JBCEPEND_00151	CDS	945	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
JBCEPEND_00152	CDS	1323	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
JBCEPEND_00153	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
JBCEPEND_00154	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
JBCEPEND_00155	CDS	318				hypothetical protein
JBCEPEND_00156	CDS	447	rplM			50S ribosomal protein L13
JBCEPEND_00157	CDS	393	rpsI		COG0103	30S ribosomal protein S9
JBCEPEND_00158	CDS	423	xerC_1			Tyrosine recombinase XerC
JBCEPEND_00159	CDS	177				hypothetical protein
JBCEPEND_00160	CDS	126				hypothetical protein
JBCEPEND_00161	CDS	2214				hypothetical protein
JBCEPEND_00162	CDS	477	bsaA			Glutathione peroxidase BsaA
JBCEPEND_00163	CDS	3204		4.2.2.1		Hyaluronate lyase
JBCEPEND_00164	CDS	216				IS200/IS605 family transposase ISStin10
JBCEPEND_00165	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
JBCEPEND_00166	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
JBCEPEND_00167	CDS	642				hypothetical protein
JBCEPEND_00168	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JBCEPEND_00169	CDS	435				hypothetical protein
JBCEPEND_00170	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
JBCEPEND_00171	CDS	492	levE_1	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
JBCEPEND_00172	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
JBCEPEND_00173	CDS	819	manZ_2		COG3716	PTS system mannose-specific EIID component
JBCEPEND_00174	CDS	294				hypothetical protein
JBCEPEND_00175	CDS	1902				hypothetical protein
JBCEPEND_00176	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
JBCEPEND_00177	CDS	336				hypothetical protein
JBCEPEND_00178	CDS	243				hypothetical protein
JBCEPEND_00179	CDS	195				hypothetical protein
JBCEPEND_00180	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
JBCEPEND_00181	CDS	318	ftsL			Cell division protein FtsL
JBCEPEND_00182	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
JBCEPEND_00183	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JBCEPEND_00184	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
JBCEPEND_00185	CDS	351				hypothetical protein
JBCEPEND_00186	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
JBCEPEND_00187	CDS	1485				hypothetical protein
JBCEPEND_00188	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
JBCEPEND_00189	CDS	174				hypothetical protein
JBCEPEND_00190	CDS	363				hypothetical protein
JBCEPEND_00191	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
JBCEPEND_00192	CDS	732	cpsB	3.1.3.48		Tyrosine-protein phosphatase CpsB
JBCEPEND_00193	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
JBCEPEND_00194	CDS	684	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
JBCEPEND_00195	CDS	1368				hypothetical protein
JBCEPEND_00196	CDS	450				hypothetical protein
JBCEPEND_00197	CDS	504				hypothetical protein
JBCEPEND_00198	CDS	1173				hypothetical protein
JBCEPEND_00199	CDS	1026	epsJ_1	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
JBCEPEND_00200	CDS	957	epsJ_2	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
JBCEPEND_00201	CDS	909				hypothetical protein
JBCEPEND_00202	CDS	1464	rfbX		COG2244	Putative O-antigen transporter
JBCEPEND_00203	CDS	978				hypothetical protein
JBCEPEND_00204	CDS	1149	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
JBCEPEND_00205	CDS	1029				hypothetical protein
JBCEPEND_00206	CDS	705		2.7.7.-	COG1213	CTP:phosphoglutamine cytidylyltransferase
JBCEPEND_00207	CDS	834	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
JBCEPEND_00208	CDS	483	greA			Transcription elongation factor GreA
JBCEPEND_00209	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
JBCEPEND_00210	CDS	495				hypothetical protein
JBCEPEND_00211	CDS	465				hypothetical protein
JBCEPEND_00212	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
JBCEPEND_00213	CDS	618				hypothetical protein
JBCEPEND_00214	CDS	3084	rapA	3.6.4.-		RNA polymerase-associated protein RapA
JBCEPEND_00215	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
JBCEPEND_00216	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
JBCEPEND_00217	CDS	1431	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
JBCEPEND_00218	CDS	234				hypothetical protein
JBCEPEND_00219	CDS	1959	sarA_1		COG4166	Oligopeptide-binding protein SarA
JBCEPEND_00220	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
JBCEPEND_00221	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
JBCEPEND_00222	CDS	183				hypothetical protein
JBCEPEND_00223	CDS	597				hypothetical protein
JBCEPEND_00224	CDS	513				hypothetical protein
JBCEPEND_00225	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
JBCEPEND_00226	CDS	300				hypothetical protein
JBCEPEND_00227	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
JBCEPEND_00228	CDS	360	yugI		COG1098	General stress protein 13
JBCEPEND_00229	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
JBCEPEND_00230	CDS	240	rpsR		COG0238	30S ribosomal protein S18
JBCEPEND_00231	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
JBCEPEND_00232	CDS	291	rpsF		COG0360	30S ribosomal protein S6
JBCEPEND_00233	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
JBCEPEND_00234	CDS	225				hypothetical protein
JBCEPEND_00235	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
JBCEPEND_00236	CDS	432				hypothetical protein
JBCEPEND_00237	CDS	549				hypothetical protein
JBCEPEND_00238	CDS	6699				hypothetical protein
JBCEPEND_00239	CDS	1485				Putative trans-acting regulator
JBCEPEND_00240	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
JBCEPEND_00241	CDS	165				hypothetical protein
JBCEPEND_00242	CDS	1596				hypothetical protein
JBCEPEND_00243	CDS	411	def_1	3.5.1.88	COG0242	Peptide deformylase
JBCEPEND_00244	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
JBCEPEND_00245	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
JBCEPEND_00246	CDS	1185	fieF			Ferrous-iron efflux pump FieF
JBCEPEND_00247	CDS	1872	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
JBCEPEND_00248	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
JBCEPEND_00249	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
JBCEPEND_00250	CDS	849			COG1307	DegV domain-containing protein
JBCEPEND_00251	CDS	375				hypothetical protein
JBCEPEND_00252	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
JBCEPEND_00253	CDS	780				hypothetical protein
JBCEPEND_00254	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
JBCEPEND_00255	CDS	966	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
JBCEPEND_00256	CDS	912	whiA		COG1481	putative cell division protein WhiA
JBCEPEND_00257	CDS	978			COG0391	Putative gluconeogenesis factor
JBCEPEND_00258	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
JBCEPEND_00259	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JBCEPEND_00260	CDS	588	engB		COG0218	putative GTP-binding protein EngB
JBCEPEND_00261	CDS	1233	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
JBCEPEND_00262	CDS	171				hypothetical protein
JBCEPEND_00263	CDS	507	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
JBCEPEND_00264	CDS	519	dps	1.16.-.-	COG0783	DNA protection during starvation protein
JBCEPEND_00265	CDS	1506				hypothetical protein
JBCEPEND_00266	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
JBCEPEND_00267	CDS	678	dnaD		COG3935	DNA replication protein DnaD
JBCEPEND_00268	CDS	945	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
JBCEPEND_00269	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
JBCEPEND_00270	CDS	759	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JBCEPEND_00271	CDS	1131	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
JBCEPEND_00272	tRNA	88				tRNA-Leu(aag)
JBCEPEND_00273	CDS	576				hypothetical protein
JBCEPEND_00274	CDS	789	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
JBCEPEND_00275	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
JBCEPEND_00276	CDS	1227	yhjX			putative MFS-type transporter YhjX
JBCEPEND_00277	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
JBCEPEND_00278	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
JBCEPEND_00279	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
JBCEPEND_00280	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
JBCEPEND_00281	CDS	834				IS3 family transposase ISSpn11
JBCEPEND_00282	CDS	168				hypothetical protein
JBCEPEND_00283	CDS	213				IS3 family transposase ISSpn11
JBCEPEND_00284	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
JBCEPEND_00285	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
JBCEPEND_00286	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JBCEPEND_00287	CDS	1152				hypothetical protein
JBCEPEND_00288	CDS	630				hypothetical protein
JBCEPEND_00289	CDS	339				hypothetical protein
JBCEPEND_00290	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
JBCEPEND_00291	CDS	477				hypothetical protein
JBCEPEND_00292	CDS	213				hypothetical protein
JBCEPEND_00293	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
JBCEPEND_00294	CDS	1020	lnpD_1	5.1.3.2		UDP-glucose 4-epimerase
JBCEPEND_00295	CDS	1104	thiO	1.4.3.19		Glycine oxidase
JBCEPEND_00296	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
JBCEPEND_00297	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
JBCEPEND_00298	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
JBCEPEND_00299	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
JBCEPEND_00300	CDS	615				hypothetical protein
JBCEPEND_00301	CDS	270	rpsO		COG0184	30S ribosomal protein S15
JBCEPEND_00302	CDS	630				hypothetical protein
JBCEPEND_00303	CDS	201				hypothetical protein
JBCEPEND_00304	CDS	141				hypothetical protein
JBCEPEND_00305	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JBCEPEND_00306	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
JBCEPEND_00307	CDS	678	graR		COG0745	Response regulator protein GraR
JBCEPEND_00308	CDS	1074				hypothetical protein
JBCEPEND_00309	CDS	303				hypothetical protein
JBCEPEND_00310	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
JBCEPEND_00311	CDS	843				hypothetical protein
JBCEPEND_00312	CDS	651	ideR		COG1321	Iron-dependent repressor IdeR
JBCEPEND_00313	CDS	552				hypothetical protein
JBCEPEND_00314	CDS	438				hypothetical protein
JBCEPEND_00315	CDS	300				hypothetical protein
JBCEPEND_00316	CDS	363				hypothetical protein
JBCEPEND_00317	CDS	108				hypothetical protein
JBCEPEND_00318	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JBCEPEND_00319	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
JBCEPEND_00320	CDS	630		3.-.-.-		putative metallo-hydrolase
JBCEPEND_00321	CDS	1893	pepO	3.4.24.-	COG3590	Neutral endopeptidase
JBCEPEND_00322	CDS	723	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
JBCEPEND_00323	CDS	849	mntB			Manganese transport system membrane protein MntB
JBCEPEND_00324	CDS	930	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
JBCEPEND_00325	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
JBCEPEND_00326	CDS	2709				hypothetical protein
JBCEPEND_00327	CDS	702			COG1136	putative ABC transporter ATP-binding protein
JBCEPEND_00328	CDS	2388				hypothetical protein
JBCEPEND_00329	CDS	693	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JBCEPEND_00330	CDS	189				hypothetical protein
JBCEPEND_00331	CDS	363				hypothetical protein
JBCEPEND_00332	CDS	2793	ileS	6.1.1.5		Isoleucine--tRNA ligase
JBCEPEND_00333	CDS	789	divIVA		COG3599	Cell division protein DivIVA
JBCEPEND_00334	CDS	786				hypothetical protein
JBCEPEND_00335	CDS	264				hypothetical protein
JBCEPEND_00336	CDS	540	sepF		COG1799	Cell division protein SepF
JBCEPEND_00337	CDS	672			COG0325	Pyridoxal phosphate homeostasis protein
JBCEPEND_00338	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
JBCEPEND_00339	CDS	1374	ftsA		COG0849	Cell division protein FtsA
JBCEPEND_00340	CDS	705				hypothetical protein
JBCEPEND_00341	CDS	612				hypothetical protein
JBCEPEND_00342	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JBCEPEND_00343	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
JBCEPEND_00344	CDS	597	recR		COG0353	Recombination protein RecR
JBCEPEND_00345	CDS	2043	penA		COG0768	Penicillin-binding protein 2B
JBCEPEND_00346	CDS	852	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
JBCEPEND_00347	CDS	885	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
JBCEPEND_00348	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
JBCEPEND_00349	CDS	645				hypothetical protein
JBCEPEND_00350	CDS	333				hypothetical protein
JBCEPEND_00351	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
JBCEPEND_00352	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
JBCEPEND_00353	CDS	888	lacF_1			Lactose transport system permease protein LacF
JBCEPEND_00354	CDS	1329				hypothetical protein
JBCEPEND_00355	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
JBCEPEND_00356	CDS	699	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
